epoch,split,action_mse,continuous_loss,gripper_loss,total_loss
53,train,0.0,0.0,0.0,0.0
53,val,3.996400923956008,0.004044607398100197,0.11680241674184799,0.12084702413994819
54,train,0.0,0.0,0.0,0.0
54,val,4.220359166463216,0.00366366992238909,0.11281313560903072,0.11647680553141981
55,train,0.0,0.0,0.0,0.0
55,val,4.456629071916852,0.0035037106135860085,0.11102176457643509,0.1145254751900211
56,train,0.0,0.0,0.0,0.0
56,val,4.570486023312523,0.0036065297899767756,0.11064982786774635,0.11425635765772313
57,train,0.0,0.0,0.0,0.0
57,val,4.487471444266183,0.003254892537370324,0.10874147992581129,0.11199637246318161
58,train,0.0,0.0,0.0,0.0
58,val,4.601371901375907,0.0029899924993515015,0.10680019948631525,0.10979019198566675
59,train,0.0,0.0,0.0,0.0
59,val,4.952756155104864,0.0031401339219883084,0.10569784604012966,0.10883797996211797
60,train,0.0,0.0,0.0,0.0
60,val,5.438144229707264,0.0030590766109526157,0.10514931008219719,0.1082083866931498
61,train,0.0,0.0,0.0,0.0
61,val,5.714930579775856,0.0029166596941649914,0.1042280150577426,0.10714467475190759
62,train,0.0,0.0,0.0,0.0
62,val,5.907509213402157,0.002729196334257722,0.10242022108286619,0.10514941741712391
63,train,0.0,0.0,0.0,0.0
63,val,5.813775380452474,0.002699032542295754,0.100239098072052,0.10293813061434776
64,train,0.0,0.0,0.0,0.0
64,val,5.708522433326358,0.0026429706485942006,0.0991952158510685,0.1018381864996627
65,train,0.0,0.0,0.0,0.0
65,val,5.747365860711961,0.0026656253030523658,0.09874067455530167,0.10140629985835403
66,train,0.0,0.0,0.0,0.0
66,val,5.933867318289621,0.0025315796956419945,0.09663518331944942,0.09916676301509142
67,train,0.0,0.0,0.0,0.0
67,val,6.153419994172596,0.002487268706317991,0.0949138579890132,0.09740112669533119
68,train,0.0,0.0,0.0,0.0
68,val,6.577423822312128,0.002556161838583648,0.09464816749095917,0.09720432932954282
69,train,0.0,0.0,0.0,0.0
69,val,6.594584056309292,0.0026105870492756367,0.09547875355929136,0.098089340608567
70,train,0.0,0.0,0.0,0.0
70,val,6.723358426775251,0.0025999576319009066,0.09248273074626923,0.09508268837817013
71,train,0.0,0.0,0.0,0.0
71,val,6.9050617672148205,0.0025218994123861194,0.09189256746321917,0.09441446687560529
72,train,0.0,0.0,0.0,0.0
72,val,6.6852992829822355,0.002684325911104679,0.09099091030657291,0.0936752362176776
73,train,0.0,0.0,0.0,0.0
73,val,6.621312050592332,0.0024529938818886876,0.08963980432599783,0.09209279820788652
74,train,0.0,0.0,0.0,0.0
74,val,7.1838055565243675,0.0023684774641878903,0.08743574656546116,0.08980422402964905
75,train,0.0,0.0,0.0,0.0
75,val,7.7091774713425405,0.0023879065993241966,0.08654078748077154,0.08892869408009574
76,train,0.0,0.0,0.0,0.0
76,val,7.875899905250186,0.0022426044452004135,0.08506218250840902,0.08730478695360944
77,train,0.0,0.0,0.0,0.0
77,val,7.947431110200428,0.002371880575083196,0.08390938583761454,0.08628126641269773
78,train,0.0,0.0,0.0,0.0
78,val,8.016287758236839,0.0022837076103314757,0.0841871639713645,0.08647087158169597
79,train,0.0,0.0,0.0,0.0
79,val,8.151987075805664,0.002328944276086986,0.08191324770450592,0.0842421919805929
80,train,0.0,0.0,0.0,0.0
80,val,8.26626241774786,0.002094824390951544,0.0806095190346241,0.08270434342557564
81,train,0.0,0.0,0.0,0.0
81,val,8.310403460548038,0.002202784817200154,0.08071843441575766,0.08292121923295781
82,train,0.0,0.0,0.0,0.0
82,val,8.315054030645461,0.0021454212837852538,0.07958771660923958,0.08173313789302483
83,train,0.0,0.0,0.0,0.0
83,val,8.281472433181037,0.0019948979606851935,0.07795330602675676,0.07994820398744196
84,train,0.0,0.0,0.0,0.0
84,val,8.462221236456008,0.00211336521897465,0.07643362507224083,0.07854699029121548
85,train,0.0,0.0,0.0,0.0
85,val,8.202162697201683,0.0021472684456966817,0.07599926274269819,0.07814653118839487
86,train,0.0,0.0,0.0,0.0
86,val,8.058944883800688,0.0022059453185647726,0.07708709966391325,0.07929304498247802
87,train,0.0,0.0,0.0,0.0
87,val,8.865913118634905,0.002120664867106825,0.07483455818146467,0.0769552230485715
88,train,0.0,0.0,0.0,0.0
88,val,9.208691188267299,0.0020120671251788735,0.07341918721795082,0.0754312543431297
89,train,0.0,0.0,0.0,0.0
89,val,8.774833134242467,0.0023396785836666822,0.07559876143932343,0.07793844002299011
90,train,0.0,0.0,0.0,0.0
90,val,9.361643200828915,0.002350062073674053,0.07164363889023662,0.07399370096391067
91,train,0.0,0.0,0.0,0.0
91,val,10.237738473074776,0.00226155121345073,0.08060755208134651,0.08286910329479724
92,train,0.0,0.0,0.0,0.0
92,val,9.359705516270228,0.0024948600912466645,0.07058917917311192,0.07308403926435858
93,train,0.0,0.0,0.0,0.0
93,val,8.863584336780367,0.0025554541498422623,0.07362277805805206,0.07617823220789433
94,train,0.0,0.0,0.0,0.0
94,val,9.789360954647972,0.0022780171129852533,0.06807091552764177,0.07034893264062703
95,train,0.0,0.0,0.0,0.0
95,val,9.928141094389415,0.002494281274266541,0.06837083026766777,0.07086511154193431
96,train,0.0,0.0,0.0,0.0
96,val,9.060895011538552,0.0025754100643098354,0.06830023415386677,0.0708756442181766
97,train,0.0,0.0,0.0,0.0
97,val,9.204868225824265,0.0023995860829018056,0.06559308711439371,0.06799267319729552
98,train,0.0,0.0,0.0,0.0
98,val,9.623932520548502,0.002300228807143867,0.06396039901301265,0.06626062782015651
99,train,0.0,0.0,0.0,0.0
99,val,9.800022579374767,0.0024107510689646006,0.06198420375585556,0.06439495482482016
100,train,0.0,0.0,0.0,0.0
100,val,9.99166488647461,0.003203031374141574,0.06350706424564123,0.0667100956197828
101,train,0.0,0.0,0.0,0.0
101,val,10.479226793561663,0.0032824804075062275,0.062090803403407335,0.06537328381091356
102,train,0.0,0.0,0.0,0.0
102,val,10.256496156964984,0.002784376498311758,0.06134237442165613,0.06412675091996789
103,train,0.0,0.0,0.0,0.0
103,val,9.584619976225353,0.003582582459785044,0.05997173488140106,0.0635543173411861
104,train,0.0,0.0,0.0,0.0
104,val,9.171994799659366,0.003678414272144437,0.0649272259324789,0.06860564020462334
105,train,0.0,0.0,0.0,0.0
105,val,10.22666122799828,0.0026858799974434078,0.05669507384300232,0.05938095384044573
106,train,0.0,0.0,0.0,0.0
106,val,10.54794202532087,0.0027859515976160765,0.05720192613080144,0.059987877728417516
107,train,0.0,0.0,0.0,0.0
107,val,10.2067749386742,0.002641299564857036,0.06098260823637247,0.0636239078012295
108,train,0.0,0.0,0.0,0.0
108,val,10.35548328218006,0.002983909333124757,0.059532038401812315,0.06251594773493707
109,train,0.0,0.0,0.0,0.0
109,val,11.037876219976516,0.002747734310105443,0.060931247659027576,0.06367898196913302
110,train,0.0,0.0,0.0,0.0
110,val,10.741419474283854,0.004020974040031433,0.0573216462507844,0.06134262029081583
111,train,0.0,0.0,0.0,0.0
111,val,9.621886934552874,0.002832223428413272,0.05406441353261471,0.05689663696102798
112,train,0.0,0.0,0.0,0.0
112,val,9.601804369971866,0.0033428784226998687,0.05358520895242691,0.05692808737512678
113,train,0.0,0.0,0.0,0.0
113,val,10.849856785365514,0.002502919640392065,0.05485436599701643,0.057357285637408495
114,train,0.0,0.0,0.0,0.0
114,val,10.934591020856585,0.0027307866839691997,0.05329732317477465,0.056028109858743846
115,train,0.0,0.0,0.0,0.0
115,val,10.155923570905413,0.002602359396405518,0.05389854218810797,0.056500901584513485
116,train,0.0,0.0,0.0,0.0
116,val,10.061531793503534,0.003553030430339277,0.05589516833424568,0.05944819876458496
117,train,0.0,0.0,0.0,0.0
117,val,11.110020955403646,0.0021525794873014092,0.04956719744950533,0.05171977693680674
118,train,0.0,0.0,0.0,0.0
118,val,11.095406668526786,0.0030900551937520504,0.05148285161703825,0.0545729068107903
119,train,0.0,0.0,0.0,0.0
119,val,10.23027501787458,0.0022387124481610954,0.04883560072630644,0.051074313174467534
120,train,0.0,0.0,0.0,0.0
120,val,10.401818048386346,0.002476233639754355,0.04629648523405194,0.0487727188738063
121,train,0.0,0.0,0.0,0.0
121,val,11.29147466023763,0.0022908131941221654,0.04461336974054575,0.046904182934667915
122,train,0.0,0.0,0.0,0.0
122,val,11.286244165329705,0.0023226580815389752,0.04439421836286783,0.04671687644440681
123,train,0.0,0.0,0.0,0.0
123,val,10.851789111182804,0.0022615381749346852,0.04515765979886055,0.047419197973795235
124,train,0.0,0.0,0.0,0.0
124,val,10.969428925287156,0.0022872214904055,0.04188811406493187,0.04417533555533737
125,train,0.0,0.0,0.0,0.0
125,val,11.411978767031716,0.001964436494745314,0.04193607158958912,0.04390050808433443
126,train,0.0,0.0,0.0,0.0
126,val,11.24417005266462,0.002300029154866934,0.04120971169322729,0.043509740848094225
127,train,0.0,0.0,0.0,0.0
127,val,10.64804440452939,0.0020029537845402956,0.04057354433462024,0.04257649811916053
128,train,0.0,0.0,0.0,0.0
128,val,10.915862582978749,0.0018901287694461644,0.03795680310577154,0.039846931875217706
129,train,0.0,0.0,0.0,0.0
129,val,11.390804109119234,0.0019624136039055884,0.03706819051876664,0.03903060412267223
130,train,0.0,0.0,0.0,0.0
130,val,11.412395477294922,0.0021865846356377006,0.036118792835623026,0.038305377471260726
131,train,0.0,0.0,0.0,0.0
131,val,11.282139096941266,0.0020379838533699512,0.03613974805921316,0.03817773191258311
132,train,0.0,0.0,0.0,0.0
132,val,11.63011986868722,0.0019932498689740896,0.03492209454998374,0.03691534441895783
133,train,0.0,0.0,0.0,0.0
133,val,12.015905561901274,0.00205071282107383,0.03549834759905934,0.03754906042013317
134,train,0.0,0.0,0.0,0.0
134,val,11.418804895310174,0.0021198970498517156,0.03611805196851492,0.038237949018366635
135,train,0.0,0.0,0.0,0.0
135,val,11.631738481067476,0.002263186383061111,0.03302080789580941,0.03528399427887052
136,train,0.0,0.0,0.0,0.0
136,val,12.219306219191779,0.001979117398150265,0.0341577404178679,0.036136857816018164
137,train,0.0,0.0,0.0,0.0
137,val,12.054712568010602,0.0021538426517508924,0.03203238220885396,0.03418622486060485
138,train,0.0,0.0,0.0,0.0
138,val,11.79144050961449,0.0020927813602611423,0.03119761822745204,0.03329039958771318
139,train,0.0,0.0,0.0,0.0
139,val,12.198501950218564,0.0022675960790365934,0.029929665848612785,0.03219726192764938
140,train,0.0,0.0,0.0,0.0
140,val,12.959682101295108,0.0021084605250507593,0.032898684963583946,0.035007145488634706
141,train,0.0,0.0,0.0,0.0
141,val,12.33912604195731,0.0019995931652374566,0.02917144587263465,0.031171039037872106
142,train,0.0,0.0,0.0,0.0
142,val,11.967579160417829,0.002186790108680725,0.03002721955999732,0.032214009668678045
143,train,0.0,0.0,0.0,0.0
143,val,12.644092559814453,0.0020784115185961127,0.029307841788977385,0.0313862533075735
144,train,0.0,0.0,0.0,0.0
144,val,13.089960734049479,0.003204094129614532,0.033194322139024734,0.036398416268639266
145,train,0.0,0.0,0.0,0.0
145,val,12.244154521397181,0.0027555489214137197,0.028896494768559933,0.03165204368997365
146,train,0.0,0.0,0.0,0.0
146,val,12.635090055919829,0.0027529123472049832,0.028041842859238386,0.03079475520644337
147,train,0.0,0.0,0.0,0.0
147,val,13.849887302943639,0.0023841523798182607,0.029015516862273216,0.03139966924209148
148,train,0.0,0.0,0.0,0.0
148,val,13.747987656366258,0.003308406565338373,0.02582059521228075,0.029129001777619123
149,train,0.0,0.0,0.0,0.0
149,val,13.395012991768974,0.002716716378927231,0.025878488551825285,0.028595204930752516
150,train,0.0,0.0,0.0,0.0
150,val,13.907446634201776,0.002275610517244786,0.024768914561718702,0.02704452507896349
151,train,0.0,0.0,0.0,0.0
151,val,13.990219207037063,0.0024355105124413967,0.02411252073943615,0.026548031251877546
152,train,0.0,0.0,0.0,0.0
152,val,13.547156288510276,0.0022162767709232867,0.026860845275223255,0.029077122046146542
153,train,0.0,0.0,0.0,0.0
153,val,14.034125373477028,0.0023844107054173946,0.024075531400740147,0.02645994210615754
154,train,0.0,0.0,0.0,0.0
154,val,14.735548746018182,0.0022803173633292317,0.023687440436333418,0.02596775779966265
155,train,0.0,0.0,0.0,0.0
155,val,14.587276458740234,0.0018805161234922707,0.02292223321273923,0.0248027493362315
156,train,0.0,0.0,0.0,0.0
156,val,14.860606148129417,0.0020409277640283108,0.022581157507374883,0.024622085271403193
157,train,0.0,0.0,0.0,0.0
157,val,15.288045792352586,0.0020286288345232606,0.022443465422838926,0.024472094257362187
158,train,0.0,0.0,0.0,0.0
158,val,15.280364626929874,0.0016088474658317864,0.02189499302767217,0.023503840493503958
159,train,0.0,0.0,0.0,0.0
159,val,15.13435663495745,0.00178654829505831,0.022015036083757877,0.023801584378816187
160,train,0.0,0.0,0.0,0.0
160,val,15.486294337681361,0.0017044239211827517,0.021899724379181862,0.023604148300364614
161,train,0.0,0.0,0.0,0.0
161,val,15.327864238194056,0.0016422239132225513,0.02153758332133293,0.023179807234555483
162,train,0.0,0.0,0.0,0.0
162,val,14.915559859502883,0.0017204723553732038,0.022328407038003206,0.02404887939337641
163,train,0.0,0.0,0.0,0.0
163,val,15.422767275855655,0.0018134090350940824,0.020991913741454482,0.022805322776548564
164,train,0.0,0.0,0.0,0.0
164,val,16.078673044840496,0.0016665940056554973,0.021568385418504477,0.023234979424159974
165,train,0.0,0.0,0.0,0.0
165,val,16.388453892299108,0.00152656901627779,0.021229390986263752,0.022755960002541542
166,train,0.0,0.0,0.0,0.0
166,val,16.098072052001953,0.00145338085712865,0.0198029107414186,0.02125629159854725
167,train,0.0,0.0,0.0,0.0
167,val,15.898426055908203,0.0019019594765268266,0.022082500159740448,0.023984459636267275
168,train,0.0,0.0,0.0,0.0
168,val,17.232014156523206,0.0018584589124657214,0.024903656914830208,0.02676211582729593
169,train,0.0,0.0,0.0,0.0
169,val,16.808894384474982,0.0017230940284207463,0.019561624387279153,0.0212847184156999
170,train,0.0,0.0,0.0,0.0
170,val,16.60919934227353,0.0018090300145559013,0.024940771982073784,0.026749801996629685
171,train,0.0,0.0,0.0,0.0
171,val,17.454305557977584,0.001956489810254425,0.02081089885905385,0.022767388669308275
172,train,0.0,0.0,0.0,0.0
172,val,17.41332244873047,0.0018202828941866755,0.020875667687505484,0.02269595058169216
173,train,0.0,0.0,0.0,0.0
173,val,15.902490706670852,0.002014180412515998,0.027121839113533497,0.029136019526049495
174,train,0.0,0.0,0.0,0.0
174,val,16.570266541980562,0.0019835892599076033,0.021056100260466337,0.02303968952037394
175,train,0.0,0.0,0.0,0.0
175,val,18.788733436947776,0.001870788459200412,0.03452991507947445,0.03640070353867486
176,train,0.0,0.0,0.0,0.0
176,val,18.771850222633,0.0020213075913488865,0.027497505769133568,0.029518813360482454
177,train,0.0,0.0,0.0,0.0
177,val,17.18487585158575,0.0015951581881381571,0.02885390631854534,0.0304490645066835
178,train,0.0,0.0,0.0,0.0
178,val,17.107799893333798,0.0026236497797071934,0.029727336019277573,0.032350985798984766
179,train,0.0,0.0,0.0,0.0
179,val,18.536441802978516,0.0016921813366934657,0.01898676948621869,0.020678950822912157
180,train,0.0,0.0,0.0,0.0
180,val,18.938230787004745,0.002449620864354074,0.021286042872816324,0.023735663737170398
181,train,0.0,0.0,0.0,0.0
181,val,18.267112186976842,0.002013039484154433,0.01783895678818226,0.01985199627233669
182,train,0.0,0.0,0.0,0.0
182,val,17.66267322358631,0.0021051325602456927,0.024076133966445923,0.026181266526691616
183,train,0.0,0.0,0.0,0.0
183,val,18.40026601155599,0.0014903871342539787,0.018980789929628372,0.02047117706388235
184,train,0.0,0.0,0.0,0.0
184,val,19.524944668724423,0.0018563791527412832,0.018466971814632416,0.0203233509673737
185,train,0.0,0.0,0.0,0.0
185,val,19.354679652622767,0.0020062144030816853,0.017282797722145915,0.0192890121252276
186,train,0.0,0.0,0.0,0.0
186,val,18.691326323009672,0.0017646767664700747,0.017821331974118948,0.019586008740589023
187,train,0.0,0.0,0.0,0.0
187,val,18.898988451276505,0.0018943098257295787,0.016755104530602694,0.018649414356332272
188,train,0.0,0.0,0.0,0.0
188,val,19.657623654320126,0.0018010511412285268,0.019408422987908125,0.021209474129136652
189,train,0.0,0.0,0.0,0.0
189,val,19.18262263706752,0.0022303590085357428,0.016141320578753948,0.01837167958728969
190,train,0.0,0.0,0.0,0.0
190,val,18.832259041922434,0.0018299103248864412,0.017344437539577484,0.019174347864463925
191,train,0.0,0.0,0.0,0.0
191,val,19.20029594784691,0.0017814503517001867,0.01613413356244564,0.017915583914145827
192,train,0.0,0.0,0.0,0.0
192,val,19.89060302007766,0.0014951276825740933,0.016684142407029867,0.01817927008960396
193,train,0.0,0.0,0.0,0.0
193,val,19.63079343523298,0.0014981704880483449,0.015332503942772746,0.01683067443082109
194,train,0.0,0.0,0.0,0.0
194,val,19.165551321847097,0.00140857370570302,0.01776996534317732,0.01917853904888034
195,train,0.0,0.0,0.0,0.0
195,val,19.983732132684615,0.0013906708336435258,0.015035072341561317,0.016425743175204843
196,train,0.0,0.0,0.0,0.0
196,val,20.71219235374814,0.0013108666753396392,0.016498075798153877,0.017808942473493516
197,train,0.0,0.0,0.0,0.0
197,val,20.14389165242513,0.001528663735371083,0.015254998579621315,0.016783662314992398
198,train,0.0,0.0,0.0,0.0
198,val,20.17207227434431,0.0013484302326105535,0.015729798236861825,0.01707822846947238
199,train,0.0,0.0,0.0,0.0
199,val,20.761741093226842,0.0014322192873805761,0.01448541902936995,0.015917638316750526
200,train,0.0,0.0,0.0,0.0
200,val,20.970409756615048,0.0016489585395902395,0.014339743414893746,0.015988701954483986
201,train,0.0,0.0,0.0,0.0
201,val,21.021610623314267,0.001562691933941096,0.014284954639151692,0.01584764657309279
202,train,0.0,0.0,0.0,0.0
202,val,21.54577164422898,0.0014979260158725083,0.014772155554965138,0.016270081570837647
203,train,0.0,0.0,0.0,0.0
203,val,21.784952072870162,0.0023350913543254137,0.014462561812251806,0.01679765316657722
204,train,0.0,0.0,0.0,0.0
204,val,21.63776107061477,0.0021298363571986556,0.014872741419821978,0.017002577777020633
205,train,0.0,0.0,0.0,0.0
205,val,22.167749495733354,0.0018496343400329351,0.014618524815887213,0.016468159155920148
206,train,0.0,0.0,0.0,0.0
206,val,22.038756234305247,0.0020516280783340335,0.014036590233445168,0.0160882183117792
207,train,0.0,0.0,0.0,0.0
207,val,20.830996558779763,0.0017866306588985026,0.01744928304105997,0.019235913699958473
208,train,0.0,0.0,0.0,0.0
208,val,21.41148703438895,0.0017861490487121046,0.014363112160935998,0.016149261209648103
209,train,0.0,0.0,0.0,0.0
209,val,22.679393949962797,0.0017128041363321245,0.01669164840131998,0.018404452537652105
210,train,0.0,0.0,0.0,0.0
210,val,22.330475580124627,0.0021981100435368717,0.013664060505107045,0.015862170548643917
211,train,0.0,0.0,0.0,0.0
211,val,22.194217500232515,0.001941603608429432,0.013129052240401506,0.015070655848830938
212,train,0.0,0.0,0.0,0.0
212,val,22.46368916829427,0.0018444046727381647,0.013301195576786995,0.01514560024952516
213,train,0.0,0.0,0.0,0.0
213,val,22.063365391322545,0.0023998855613172054,0.013986806152388453,0.01638669171370566
214,train,0.0,0.0,0.0,0.0
214,val,22.726351056780135,0.002266494557261467,0.012790007283911109,0.015056501841172576
215,train,0.0,0.0,0.0,0.0
215,val,23.47721463158017,0.0019277039100416005,0.013365421211346984,0.015293125121388584
216,train,0.0,0.0,0.0,0.0
216,val,23.550370170956565,0.0017550079501233995,0.013629192719236016,0.015384200669359416
217,train,0.0,0.0,0.0,0.0
217,val,23.085054488409135,0.002037925412878394,0.013471348211169243,0.015509273624047637
218,train,0.0,0.0,0.0,0.0
218,val,23.459490458170574,0.0019013193086721003,0.01253015804104507,0.01443147734971717
219,train,0.0,0.0,0.0,0.0
219,val,23.68123263404483,0.0025427312939427793,0.013004071079194546,0.015546802373137325
220,train,0.0,0.0,0.0,0.0
220,val,23.34520939418248,0.0020008867722935975,0.012860163114964962,0.01486104988725856
221,train,0.0,0.0,0.0,0.0
221,val,23.649686177571613,0.0020008753053843975,0.013120824238285422,0.01512169954366982
222,train,0.0,0.0,0.0,0.0
222,val,24.042447226388113,0.0016813325346447527,0.012236609123647213,0.013917941658291966
223,train,0.0,0.0,0.0,0.0
223,val,24.120394025530135,0.0014818222844041884,0.011918955948203802,0.01340077823260799
224,train,0.0,0.0,0.0,0.0
224,val,24.16223126366025,0.0013265059096738696,0.013522507157176733,0.014849013066850603
225,train,0.0,0.0,0.0,0.0
225,val,24.42793964204334,0.0013279011473059654,0.01270897313952446,0.014036874286830425
226,train,0.0,0.0,0.0,0.0
226,val,25.136610485258558,0.0013213325873948634,0.012059782864525914,0.013381115451920778
227,train,0.0,0.0,0.0,0.0
227,val,25.24188196091425,0.0015248320414684713,0.01273667672649026,0.01426150876795873
228,train,0.0,0.0,0.0,0.0
228,val,25.114504677908762,0.001539388729725033,0.011412135791033506,0.01295152452075854
229,train,0.0,0.0,0.0,0.0
229,val,24.78997839064825,0.001562255434691906,0.012321662157773972,0.013883917592465878
230,train,0.0,0.0,0.0,0.0
230,val,24.32304454985119,0.0014272156986407936,0.013527533505111933,0.014954749203752726
231,train,0.0,0.0,0.0,0.0
231,val,24.99300257364909,0.0015585822402499616,0.011328344233334064,0.012886926473584026
232,train,0.0,0.0,0.0,0.0
232,val,25.79804956345331,0.0014435462653636932,0.012100049294531345,0.013543595559895039
