epoch,split,action_mse,action_loss,continuous_mse,gripper_mse,mse_h0,mse_h1,mse_h2,mse_h3
0,train,0.3935766617457072,0.39357665181159973,,,0.07631604373455048,0.07250156998634338,0.08532930165529251,0.08388883620500565
0,val,0.21359332970210484,0.21359332154194513,0.10028336569666862,0.8934531807899475,0.03628596290946007,0.04773503914475441,0.035847146064043045,0.044919680804014206
1,train,0.2117353734515962,0.21173536777496338,,,0.06955244392156601,0.06316625326871872,0.07777082920074463,0.06537265330553055
1,val,0.1980920150166466,0.19809201111396155,0.0915586599536861,0.8372921943664551,0.037670474499464035,0.042190372943878174,0.04257696494460106,0.04905935004353523
2,train,0.1960330917721703,0.19603309532006583,,,0.06385975331068039,0.060617003589868546,0.061784785240888596,0.07182285934686661
2,val,0.1806080256189619,0.1806080217162768,0.08005289438491066,0.7839388251304626,0.05069192871451378,0.03191567584872246,0.043045684695243835,0.049244921654462814
3,train,0.17890266009739467,0.17890265583992004,,,0.061573490500450134,0.053197186440229416,0.05697682499885559,0.057075370103120804
3,val,0.16276670353753225,0.16276670495669046,0.06794786329070727,0.7316797375679016,0.03440948203206062,0.032915227115154266,0.03487708419561386,0.04860787093639374
4,train,0.16244721412658691,0.16244721909364065,,,0.05315602943301201,0.052349332720041275,0.059616077691316605,0.05762398615479469
4,val,0.152433142775581,0.15243314454952875,0.06812779566583534,0.658265233039856,0.02570870704948902,0.032337963581085205,0.039164867252111435,0.042150095105171204
5,train,0.14998624722162882,0.1499862422545751,,,0.04461958631873131,0.04576098918914795,0.05003700032830238,0.048996180295944214
5,val,0.13054925487155006,0.13054925203323364,0.05948537114697198,0.5569325089454651,0.02395818382501602,0.0300863366574049,0.04038717970252037,0.03794187307357788
6,train,0.12789454346611387,0.12789454807837805,,,0.04065929725766182,0.03558340296149254,0.04738665744662285,0.045386094599962234
6,val,0.11253502823057629,0.11253502716620763,0.0575359258800745,0.44252967834472656,0.021523183211684227,0.02577572874724865,0.0380808524787426,0.03964990749955177
7,train,0.10901445434207008,0.10901445647080739,,,0.025348739698529243,0.02261039800941944,0.030830860137939453,0.030383162200450897
7,val,0.09083821092333112,0.09083821127812068,0.05168952754077812,0.3257302939891815,0.018241459503769875,0.02459464967250824,0.03312120959162712,0.03691801801323891
8,train,0.08929953972498576,0.08929953972498576,,,0.02175835520029068,0.03123627044260502,0.04246579110622406,0.03601299598813057
8,val,0.07878634191694714,0.07878634085257848,0.04962403986913463,0.25376012921333313,0.016384238377213478,0.028834225609898567,0.03247329592704773,0.03477788716554642
9,train,0.07902424108414423,0.079024242858092,,,0.01542807836085558,0.02805294655263424,0.030017659068107605,0.025083035230636597
9,val,0.07519906475430443,0.07519906759262085,0.0455619974527508,0.2530214786529541,0.015786441043019295,0.029486915096640587,0.02953433431684971,0.03259196877479553
