epoch,split,action_mse,action_loss,continuous_mse,gripper_mse,mse_h0,mse_h1,mse_h2,mse_h3
0,train,0.41250535420009066,0.4125053584575653,,,0.11963540315628052,0.106428362429142,,
0,val,0.29926637808481854,0.2992663731177648,0.18112224029997984,1.0081309080123901,0.05409175157546997,0.047929782420396805,,
1,train,0.2814269747052874,0.28142696619033813,,,0.08942067623138428,0.09662899374961853,,
1,val,0.19424565633138022,0.19424565136432648,0.09990449661078553,0.7602927088737488,0.029346289113163948,0.060799434781074524,,
2,train,0.19317851747785295,0.19317851960659027,,,0.05681443214416504,0.07149175554513931,,
2,val,0.181612267380669,0.18161226312319437,0.09206981553385656,0.7188670039176941,0.05058123171329498,0.04749022424221039,,
3,train,0.1830298105875651,0.18302981555461884,,,0.06041635572910309,0.07301439344882965,,
3,val,0.1587809579713004,0.15878096222877502,0.08418423309922218,0.6063613295555115,0.03509175404906273,0.03750425949692726,,
4,train,0.1512039615994408,0.1512039601802826,,,0.047048840671777725,0.05184902250766754,,
4,val,0.13087519293739683,0.1308751900990804,0.06796082140256961,0.5083613991737366,0.025383824482560158,0.030986106023192406,,
5,train,0.12995640152976626,0.12995640188455582,,,0.03625408560037613,0.04944254830479622,,
5,val,0.11306044601258777,0.11306044956048329,0.06362638676849504,0.4096648395061493,0.020916881039738655,0.03269238397479057,,
6,train,0.10731729155495054,0.10731729120016098,,,0.03737398982048035,0.039335254579782486,,
6,val,0.085502408799671,0.08550241092840831,0.05413105680296818,0.2737305462360382,0.023569947108626366,0.026451444253325462,,
7,train,0.08434654701323736,0.0843465452392896,,,0.02717648632824421,0.04438548907637596,,
7,val,0.07562398484774999,0.07562398413817088,0.05018768804923942,0.22824174165725708,0.02526533044874668,0.021745793521404266,,
8,train,0.07380943780853635,0.07380943993727367,,,0.02152661792933941,0.021160999312996864,,
8,val,0.0655517890339806,0.06555179009834926,0.04682827151070038,0.17789286375045776,0.027821069583296776,0.023717455565929413,,
9,train,0.06474537366912478,0.06474537526567777,,,0.018400143831968307,0.02139143832027912,,
9,val,0.05659889891034081,0.05659889926513036,0.036218554499403886,0.178880974650383,0.019225118681788445,0.02503949962556362,,
10,train,0.0557839898836045,0.05578398828705152,,,0.01939449831843376,0.02228575199842453,,
10,val,0.052465081214904785,0.05246507997314135,0.03398053146277865,0.16337238252162933,0.01688987948000431,0.021710192784667015,,
11,train,0.05272741544814337,0.05272741491595904,,,0.011761968024075031,0.018453629687428474,,
11,val,0.0484137719585782,0.04841377213597298,0.029249700678822894,0.16339819133281708,0.015239890664815903,0.02133571356534958,,
12,train,0.04837994632266816,0.04837994774182638,,,0.015250812284648418,0.015243764035403728,,
12,val,0.04806731144587199,0.04806731268763542,0.02905002050101757,0.16217105090618134,0.01633417047560215,0.022604264318943024,,
13,train,0.04797662865547907,0.04797662794589996,,,0.015299112536013126,0.01897904835641384,,
13,val,0.04543553221793402,0.04543553168574969,0.027642848979060847,0.15219160914421082,0.015824316069483757,0.02231617271900177,,
14,train,0.04432869738056546,0.044328698267539345,,,0.010316523723304272,0.0126606784760952,,
14,val,0.0396532586642674,0.039653257777293525,0.02204735018312931,0.14528870582580566,0.012820360250771046,0.01888529397547245,,
15,train,0.04019887674422491,0.040198877453804016,,,0.013706219382584095,0.02105052024126053,,
15,val,0.03908171540214902,0.03908171504735947,0.02089130032497148,0.14822418987751007,0.011694081127643585,0.01895075850188732,,
16,train,0.03872984151045481,0.038729842752218246,,,0.009127444587647915,0.013746586628258228,,
16,val,0.034580752963111513,0.03458075225353241,0.016706569042677682,0.1418258547782898,0.011859354563057423,0.019339533522725105,,
17,train,0.03404759509222848,0.03404759615659714,,,0.012155316770076752,0.014335495419800282,,
17,val,0.035136693999880834,0.03513669470945994,0.01567795711647098,0.15188908576965332,0.01295909658074379,0.017916372045874596,,
18,train,0.035125010779925754,0.03512501033643881,,,0.007566433399915695,0.013737820088863373,,
18,val,0.03238589990706671,0.03238589937488238,0.014965530562524995,0.13690811395645142,0.011258762329816818,0.015478662215173244,,
19,train,0.03222363335745675,0.032223633180061974,,,0.009714971296489239,0.014921647496521473,,
19,val,0.030907517387753443,0.030907516678174336,0.012841392812939981,0.1393042504787445,0.009850925765931606,0.01570100151002407,,
20,train,0.030662499722980317,0.030662499368190765,,,0.008992033079266548,0.012006419710814953,,
20,val,0.029899299144744873,0.029899299144744873,0.012477272811035315,0.13443146646022797,0.010904616676270962,0.014953450299799442,,
21,train,0.030166912646520706,0.03016691282391548,,,0.012342867441475391,0.016151078045368195,,
21,val,0.02901042784963335,0.0290104274948438,0.012133398481334249,0.13027262687683105,0.01001558918505907,0.014821302145719528,,
22,train,0.028873219376518613,0.028873218844334286,,,0.007875005714595318,0.01327259186655283,,
22,val,0.02789346802802313,0.027893467495838802,0.010788185444350043,0.13052517175674438,0.009604950435459614,0.014883269555866718,,
23,train,0.0279288079057421,0.027928808083136875,,,0.008089701645076275,0.016121312975883484,,
23,val,0.026224980042094274,0.026224979509909947,0.009564491493316988,0.12618790566921234,0.00869587529450655,0.014174390584230423,,
24,train,0.026934853621891568,0.026934854686260223,,,0.010300236754119396,0.01543818786740303,,
24,val,0.027415606947172256,0.027415607124567032,0.010672936448827386,0.12787161767482758,0.00905360747128725,0.014325108379125595,,
25,train,0.027699515933082217,0.027699515223503113,,,0.006305687129497528,0.01578686572611332,,
25,val,0.025825284066654387,0.02582528442144394,0.009413064185840389,0.124298594892025,0.008710700087249279,0.014489586465060711,,
26,train,0.026065433309191748,0.026065433397889137,,,0.0038199815899133682,0.008501504547894001,,
26,val,0.024382174015045166,0.02438217339416345,0.007756219032065322,0.12413791567087173,0.008096732199192047,0.012919018976390362,,
27,train,0.024630102373304822,0.024630103260278702,,,0.013000447303056717,0.012727838009595871,,
27,val,0.02498817372889746,0.024988174438476562,0.009243177715688944,0.1194581389427185,0.008382595144212246,0.012621715664863586,,
28,train,0.02467616753918784,0.0246761670957009,,,0.0031252249609678984,0.004476204980164766,,
28,val,0.02340972778343019,0.023409727960824966,0.007533386776534219,0.11866777390241623,0.008028998039662838,0.013233662582933903,,
29,train,0.02368307113647461,0.023683070515592892,,,0.009593850933015347,0.008807261474430561,,
29,val,0.02220267341250465,0.022202673678596813,0.006455926651445528,0.11668314784765244,0.007541298400610685,0.012122943997383118,,
30,train,0.023452205317361013,0.02345220496257146,,,0.01005567517131567,0.009220150299370289,,
30,val,0.022416482369105022,0.022416481748223305,0.00654703452407072,0.11763318628072739,0.007534106727689505,0.01190014649182558,,
31,train,0.022041786994252886,0.022041786772509415,,,0.0021824880968779325,0.0027243979275226593,,
31,val,0.022840092579523723,0.022840092579523723,0.006514548013607661,0.12079336494207382,0.00798241887241602,0.012371997348964214,,
32,train,0.022805800750142054,0.022805800661444664,,,0.007747717667371035,0.008336491882801056,,
32,val,0.020773065232095263,0.0207730649660031,0.005188149157523488,0.11428254842758179,0.0070028831250965595,0.011555223725736141,,
33,train,0.0211041041073345,0.021104104196031887,,,0.005818257573992014,0.006335109006613493,,
33,val,0.02145275899342128,0.02145275908211867,0.005882322904653847,0.11487537622451782,0.007317376788705587,0.011550693772733212,,
34,train,0.021237224695228395,0.021237224029997986,,,0.0036610395181924105,0.006899593397974968,,
34,val,0.02063688990615663,0.02063688946266969,0.005391239120702569,0.11211079359054565,0.007284038234502077,0.01160877849906683,,
35,train,0.021826888833727156,0.021826889365911484,,,0.008259969763457775,0.010759840719401836,,
35,val,0.019710960132735118,0.019710959866642952,0.004591045590738456,0.11043044179677963,0.006741237360984087,0.01125657930970192,,
36,train,0.0199809634969348,0.01998096394042174,,,0.002605532528832555,0.010051283054053783,,
