time_index,mse,continuous_mse,gripper_mse
3,0.0024499439168721437,0.0006079867016524076,0.013501686975359917
4,0.0009628399857319891,0.0003273129987064749,0.004776001907885075
5,0.0012312388280406594,0.0004072190204169601,0.006175356917083263
6,0.0014244503108784556,0.0001572470209794119,0.009027669206261635
7,0.0010901589412242174,0.0004261746071279049,0.005074064712971449
8,0.0008637839928269386,0.0005058108945377171,0.0030116220004856586
9,0.0006158431642688811,0.0004586672002915293,0.001558899413794279
10,0.0005148620693944395,0.0004711501533165574,0.0007771336822770536
11,0.0007279142737388611,0.0006873119273222983,0.0009715285850688815
12,0.0010682832216843963,0.0009122304618358612,0.0020045998971909285
13,0.001740040024742484,0.0010609778109937906,0.005814412608742714
14,0.0014670795062556863,0.0011150537757202983,0.003579233307391405
15,0.0011977993417531252,0.0010250410996377468,0.002234349027276039
16,0.0008419481455348432,0.0005486212321557105,0.0026019089855253696
17,0.0010595143539831042,0.0005606405320577323,0.004052757751196623
18,0.002795173553749919,0.0006664053071290255,0.015567783266305923
19,0.0017829303396865726,0.0006639903294853866,0.008496570400893688
20,0.00039922347059473395,0.00033464355510659516,0.0007867031963542104
21,0.0005825157859362662,0.0006223537493497133,0.0003434879763517529
22,0.0005472706980071962,0.00045869057066738605,0.0010787516366690397
23,0.0007141719688661397,0.000621341576334089,0.001271153916604817
24,0.0004917502519674599,0.0005481045809574425,0.00015362405974883586
25,0.0012604357907548547,0.0007435118313878775,0.00436197966337204
26,0.0011979738483205438,0.0007133824401535094,0.004105520900338888
27,0.003792848438024521,0.000725339341443032,0.02219790406525135
28,0.0034394965041428804,0.0007024742662906647,0.019861629232764244
29,0.003170934272930026,0.0015734280459582806,0.01275597419589758
30,0.017271913588047028,0.0017469767481088638,0.11042153835296631
31,0.048856835812330246,0.0011628220090642571,0.33502089977264404
32,0.03799847140908241,0.000820224464405328,0.2610679864883423
33,0.034803006798028946,0.00043720638495869935,0.2409978061914444
34,0.031103137880563736,0.0006289099110290408,0.21394850313663483
35,0.0031212547328323126,0.00047539491788484156,0.018996411934494972
36,0.005168386269360781,0.000508058990817517,0.03313034772872925
37,0.000568260729778558,0.0002901839616242796,0.0022367211058735847
38,0.0012697404017671943,0.0005733229336328804,0.005448245443403721
39,0.0016985827824100852,0.0005974185187369585,0.008305568248033524
40,0.0019051320850849152,0.000786585733294487,0.008616410195827484
41,0.0018402027199044824,0.0007979224901646376,0.008093883283436298
42,0.0014639972941949964,0.00046625419054180384,0.00745045579969883
43,0.0013005833607167006,0.0005295170121826231,0.0059269811026751995
44,0.0011372821172699332,0.000648749468382448,0.0040684775449335575
45,0.0006610836717300117,0.0006964756175875664,0.00044873260776512325
46,0.001003518234938383,0.0009830157505348325,0.0011265338398516178
47,0.0006916841375641525,0.0005928641767241061,0.00128460384439677
48,0.001031904248520732,0.0004692856455221772,0.0044076163321733475
49,0.0010201975237578154,0.0004387444059830159,0.004508915822952986
50,0.001897285459563136,0.0005384951364248991,0.010050026699900627
51,0.001885368605144322,0.0005877243238501251,0.009671233594417572
52,0.0016508550615981221,0.0008640468586236238,0.006371704395860434
53,0.0015309328446164727,0.0007813869160600007,0.006028208415955305
54,0.0014497603988274932,0.0006546121439896524,0.006220650859177113
55,0.0009787000017240644,0.0008140632417052984,0.0019665202125906944
56,0.001098337466828525,0.0008028203737922013,0.002871440490707755
57,0.0016334272222593427,0.0008318941690959036,0.006442626006901264
58,0.0010204085847362876,0.0006460581789724529,0.003266511484980583
59,0.0008477960946038365,0.000451589934527874,0.0032250331714749336
60,0.0026514327619224787,0.0022105544339865446,0.00529670063406229
61,0.002654953394085169,0.002038543578237295,0.006353412289172411
62,0.0016994496108964086,0.0012297221692278981,0.004517814144492149
63,0.001741017447784543,0.001160794752649963,0.0052223545499145985
64,0.0022250069305300713,0.0013972747838124633,0.007191400043666363
65,0.002259365748614073,0.0009505811613053083,0.01011207327246666
66,0.0017979135736823082,0.0006555260042659938,0.008652237243950367
67,0.0014338906621560454,0.0004059494531247765,0.007601537741720676
68,0.0012801078846678138,0.0007308381609618664,0.004575726576149464
69,0.001684506074525416,0.0007386084762401879,0.007359891198575497
70,0.002443010685965419,0.0011934888316318393,0.00994014460593462
