epoch,split,action_mse,action_loss,continuous_mse,gripper_mse,mse_h0,mse_h1,mse_h2,mse_h3
0,train,0.49176831926618303,0.4917683046115072,,,0.09207089990377426,0.10207954049110413,0.08134280890226364,0.09188283979892731
0,val,0.22801131054871066,0.2280113028852563,0.1229291157796979,0.858504593372345,0.0530359223484993,0.041126661002635956,0.05878399685025215,0.05894619971513748
1,train,0.2227655625881109,0.22276556397739208,,,0.07223845273256302,0.06865545362234116,0.0662173256278038,0.07732357084751129
1,val,0.19562985126237223,0.1956298536375949,0.08963678668563564,0.8315884470939636,0.046735215932130814,0.0566236637532711,0.04022914543747902,0.043702688068151474
2,train,0.19361287740836466,0.1936128810832375,,,0.060848481953144073,0.05900093540549278,0.060882847756147385,0.057405728846788406
2,val,0.17942045398224565,0.17942045472170176,0.08061502982551853,0.7722529172897339,0.03364567831158638,0.033498845994472504,0.04772930219769478,0.05437789112329483
3,train,0.177780598805363,0.17778060357821615,,,0.050093017518520355,0.05270800366997719,0.061172690242528915,0.057729750871658325
3,val,0.15947150610443345,0.15947150854687941,0.06984260387253016,0.6972448825836182,0.030356762930750847,0.02974977158010006,0.041169174015522,0.04310168698430061
4,train,0.15936972252408366,0.15936971918532722,,,0.050526708364486694,0.060594167560338974,0.06227592006325722,0.05706915631890297
4,val,0.14466462959920554,0.1446646274704682,0.06559278862550855,0.6190956234931946,0.025321055203676224,0.037568625062704086,0.03436099737882614,0.035227496176958084
5,train,0.1406693250613105,0.140669321543292,,,0.04353916645050049,0.04924945905804634,0.062415625900030136,0.050443604588508606
5,val,0.12495964165020707,0.1249596445184005,0.06023126281797886,0.5133298635482788,0.02740536257624626,0.030415279790759087,0.031899865716695786,0.035803552716970444
6,train,0.12323350261028548,0.12323349996616965,,,0.03413631394505501,0.03869619593024254,0.04230892285704613,0.04111720249056816
6,val,0.1019667489188058,0.10196674740628192,0.05497425654903054,0.38392168283462524,0.022975821048021317,0.023695243522524834,0.03206023573875427,0.040392763912677765
7,train,0.09950953892299107,0.09950954223933973,,,0.020032811909914017,0.03082292154431343,0.034916795790195465,0.03609166294336319
7,val,0.0835188901514039,0.08351889268348092,0.05129544693045318,0.2768595218658447,0.024154556915163994,0.02657449059188366,0.027779096737504005,0.046222712844610214
8,train,0.08125870353297183,0.08125870212128287,,,0.019240641966462135,0.021640218794345856,0.02261933870613575,0.030840206891298294
8,val,0.07415398619228736,0.07415398751434527,0.04774819500744343,0.2325887233018875,0.02051384560763836,0.02753870189189911,0.029740484431385994,0.036833301186561584
