epoch,split,action_mse,action_loss,continuous_mse,gripper_mse,mse_h0,mse_h1,mse_h2,mse_h3
0,train,0.3881038120814732,0.3881038033648541,,,0.06877630949020386,0.08415818959474564,0.09850046038627625,0.0717812180519104
0,val,0.23857650183197252,0.23857649815709966,0.12384750942389171,0.9269503951072693,0.0386383943259716,0.051074232906103134,0.04826938360929489,0.05078716203570366
1,train,0.23227775975277548,0.2322777614781731,,,0.06616565585136414,0.07828064262866974,0.07533548027276993,0.07296304404735565
1,val,0.19668142275702685,0.19668141979920237,0.09199655428528786,0.8247906565666199,0.03787170723080635,0.04531267657876015,0.057546909898519516,0.04015350341796875
2,train,0.19644233875704886,0.19644234102023275,,,0.06907043606042862,0.0675009936094284,0.06856140494346619,0.06806351244449615
2,val,0.17923721657659775,0.1792372191422864,0.07919108681380749,0.7795140147209167,0.029290616512298584,0.03607935458421707,0.05206671729683876,0.051011644303798676
3,train,0.17737809374816435,0.17737809952936676,,,0.05293423682451248,0.05287427082657814,0.053869690746068954,0.06348136067390442
3,val,0.16348003014586027,0.16348002545143428,0.07267203189743061,0.7083280682563782,0.03368308022618294,0.040172822773456573,0.03737371042370796,0.05317965894937515
4,train,0.16416490024193786,0.1641649018777044,,,0.05629336088895798,0.06204953044652939,0.07004150748252869,0.06632602959871292
4,val,0.14996820894399085,0.14996820970585473,0.06804173858836293,0.641526997089386,0.02567758969962597,0.04214640334248543,0.03598770126700401,0.041378408670425415
5,train,0.14615912760110725,0.14615913080541712,,,0.03962234780192375,0.0459369421005249,0.043520886451005936,0.0539284311234951
5,val,0.13031504925032308,0.1303150511885944,0.06282457798564185,0.5352579355239868,0.02459097094833851,0.0309807900339365,0.032285649329423904,0.03802208974957466
6,train,0.12836569592468722,0.12836569924103586,,,0.03392607718706131,0.033004604279994965,0.032436758279800415,0.03907487913966179
6,val,0.11302732596720072,0.11302732409615265,0.06036551432528844,0.428998202085495,0.018469033762812614,0.02499670535326004,0.0319051556289196,0.0371331050992012
7,train,0.11174261336936091,0.1117426114647012,,,0.036873120814561844,0.03587723523378372,0.03520336374640465,0.04669669643044472
7,val,0.0922424488497856,0.09224244732605784,0.05430654203519225,0.3198578953742981,0.016797881573438644,0.024958543479442596,0.031018033623695374,0.03655809909105301
8,train,0.09176604478879083,0.09176604402692694,,,0.0360151082277298,0.03443753346800804,0.03789437934756279,0.042811453342437744
8,val,0.07889429823796552,0.07889430013142135,0.05001440644264221,0.25217369198799133,0.01794561930000782,0.023613011464476585,0.03486604988574982,0.04029347375035286
9,train,0.07830356225035244,0.07830356265369215,,,0.024218041449785233,0.03075549006462097,0.0315108522772789,0.02996084839105606
