epoch,split,action_mse,action_loss,continuous_mse,gripper_mse,mse_h0,mse_h1,mse_h2,mse_h3
0,train,0.35182169505528044,0.3518216907978058,,,0.07192938029766083,0.07258885353803635,0.09494508057832718,0.07496938854455948
0,val,0.2398569725808643,0.23985698074102402,0.11509476353724797,0.9884302616119385,0.02741892635822296,0.05085032060742378,0.04609139636158943,0.04325490817427635
1,train,0.2323640982309977,0.2323640982309977,,,0.08070749789476395,0.077965646982193,0.09192629903554916,0.07063774019479752
1,val,0.19756548177628291,0.19756547609965006,0.09666233727087577,0.8029842972755432,0.033981990069150925,0.0606062114238739,0.055002614855766296,0.0460817851126194
2,train,0.1953390155519758,0.1953390141328176,,,0.06144784018397331,0.06773773580789566,0.05854104459285736,0.06105029955506325
2,val,0.17788132031758627,0.17788131535053253,0.07999386917799711,0.7652060389518738,0.0496639646589756,0.045598287135362625,0.040494974702596664,0.04097483679652214
3,train,0.17619481540861584,0.1761948118607203,,,0.060818757861852646,0.062472011893987656,0.06420834362506866,0.060375746339559555
3,val,0.1626980503400167,0.1626980553070704,0.0741565974118809,0.6939467787742615,0.031981464475393295,0.028244907036423683,0.043410226702690125,0.040933262556791306
4,train,0.16005862894512357,0.1600586324930191,,,0.047749485820531845,0.0538877435028553,0.0543905608355999,0.05478354170918465
4,val,0.14509676467804683,0.1450967639684677,0.06722271395847201,0.6123411059379578,0.023401042446494102,0.032165493816137314,0.03662164509296417,0.035965267568826675
5,train,0.14311743350256056,0.14311742782592773,,,0.05190813168883324,0.05098944529891014,0.05291008949279785,0.050366565585136414
5,val,0.12453797601518177,0.12453797956307729,0.060172467647741236,0.510731041431427,0.020663710311055183,0.03046264313161373,0.03336447849869728,0.03358105570077896
6,train,0.12148433072226388,0.12148432930310567,,,0.047115880995988846,0.04427087679505348,0.0431976355612278,0.04785643145442009
6,val,0.10594407149723598,0.10594407220681508,0.05667300010100007,0.40157046914100647,0.021093860268592834,0.0291921254247427,0.029275409877300262,0.033233027905225754
7,train,0.1025595608211699,0.10255956153074901,,,0.027833031490445137,0.03028767555952072,0.026672465726733208,0.03739944100379944
7,val,0.0861394689196632,0.08613946785529454,0.052662215971698366,0.2870030105113983,0.022567855194211006,0.025077559053897858,0.029670752584934235,0.03516431152820587
8,train,0.08467554194586617,0.08467554301023483,,,0.022527417168021202,0.026468612253665924,0.02870795875787735,0.044831424951553345
8,val,0.07613896188281831,0.07613896330197652,0.047304827719926834,0.24914376437664032,0.018573535606265068,0.022459030151367188,0.037935130298137665,0.039610978215932846
9,train,0.07599765346163795,0.0759976531068484,,,0.016951607540249825,0.018549183383584023,0.0231927577406168,0.03870704397559166
9,val,0.07302368538720268,0.07302368432283401,0.04344780510291457,0.25047895312309265,0.016650507226586342,0.02088571898639202,0.034013476222753525,0.03510349988937378
10,train,0.0720091462135315,0.0720091462135315,,,0.02304195426404476,0.02981645055115223,0.0412004254758358,0.044389378279447556
10,val,0.06520622401010423,0.06520622471968333,0.03683121991343796,0.23545622825622559,0.016689514741301537,0.021762222051620483,0.02750234119594097,0.03403722867369652
11,train,0.06452901164690654,0.06452901288866997,,,0.01021578162908554,0.017034756019711494,0.02074660174548626,0.024980993941426277
11,val,0.06006765791348049,0.06006765862305959,0.03316703446519872,0.22147136926651,0.01713005267083645,0.022953614592552185,0.02564089745283127,0.03169115260243416
12,train,0.05999669858387539,0.05999669680992762,,,0.01098569855093956,0.01486662495881319,0.015496482141315937,0.021334828808903694
