epoch,split,action_mse,action_loss,continuous_mse,gripper_mse,mse_h0,mse_h1,mse_h2,mse_h3
0,train,0.47632873625982375,0.4763287305831909,,,0.18133163452148438,,,
0,val,0.4937466439746675,0.4937466283639272,0.2939978490273158,1.6922394037246704,0.08244120329618454,,,
1,train,0.42140068326677593,0.42140068610509235,,,0.10184779763221741,,,
1,val,0.20896813983008974,0.20896813770135245,0.12149695404029141,0.733795166015625,0.05803646147251129,,,
2,train,0.2136321465174357,0.213632141550382,,,0.07600165158510208,,,
2,val,0.23598976929982504,0.23598977426687875,0.1177194577952226,0.9456117749214172,0.08407079428434372,,,
3,train,0.2193866457257952,0.2193866421778997,,,0.06455318629741669,,,
3,val,0.13646103654588973,0.1364610344171524,0.06524392442467312,0.5637636780738831,0.028817618265748024,,,
4,train,0.1518512283052717,0.1518512318531672,,,0.059655457735061646,,,
4,val,0.175363818804423,0.17536381632089615,0.09762095116699736,0.6418209671974182,0.03215693682432175,,,
5,train,0.17480683326721191,0.17480683823426565,,,0.054936010390520096,,,
5,val,0.11372675782158262,0.11372675995031993,0.06720808241516352,0.39283880591392517,0.02279677242040634,,,
6,train,0.10372707957313174,0.1037270799279213,,,0.025126688182353973,,,
6,val,0.08554396175202869,0.08554396033287048,0.056176448706537485,0.2617490589618683,0.0320921316742897,,,
7,train,0.08565084707169306,0.08565084884564082,,,0.03222864493727684,,,
7,val,0.07413463933127266,0.07413464039564133,0.04602214057619373,0.24280965328216553,0.028213897719979286,,,
8,train,0.06835102751141503,0.06835102786620458,,,0.024610506370663643,,,
8,val,0.05313969509942191,0.05313969403505325,0.038742543974270426,0.13952259719371796,0.019247980788350105,,,
9,train,0.057224991775694345,0.05722499142090479,,,0.02967163361608982,,,
9,val,0.05498646838324411,0.05498646820584933,0.03853996781011423,0.1536654680967331,0.018041180446743965,,,
10,train,0.051759859635716395,0.05175986016790072,,,0.012105789966881275,,,
10,val,0.03788756330808004,0.037887562066316605,0.023376301435443263,0.12495514005422592,0.01488066092133522,,,
11,train,0.04032217746689206,0.040322178353865944,,,0.018435891717672348,,,
11,val,0.04142756972994123,0.04142757132649422,0.02641507366206497,0.13150255382061005,0.015421002171933651,,,
12,train,0.041477754002525694,0.04147775533298651,,,0.009564501233398914,,,
12,val,0.03276301139876956,0.03276301051179568,0.019164856639690697,0.11435193568468094,0.011801160871982574,,,
13,train,0.03334658628418332,0.0333465871711572,,,0.01710357703268528,,,
13,val,0.03334858871641613,0.033348588893810906,0.018419678963255137,0.12292204052209854,0.011652457527816296,,,
14,train,0.03205957583018711,0.03205957574148973,,,0.009509473107755184,,,
14,val,0.028200725714365642,0.028200725714365642,0.014429735718294978,0.11082667857408524,0.011782996356487274,,,
15,train,0.029027285320418223,0.029027285054326057,,,0.010619420558214188,,,
15,val,0.0261850030649276,0.026185003419717152,0.01247598211436222,0.1084391251206398,0.011020776815712452,,,
16,train,0.025943362996691748,0.02594336246450742,,,0.012367368675768375,,,
16,val,0.02288021431082771,0.022880214576919872,0.009277478345514586,0.10449663549661636,0.008832653053104877,,,
17,train,0.02287476332414718,0.022874762614568073,,,0.010344640351831913,,,
17,val,0.022156523097129094,0.022156522919734318,0.0087397206419458,0.10265734046697617,0.00808702316135168,,,
18,train,0.022188366169021242,0.022188366080323856,,,0.009577259421348572,,,
18,val,0.02044597693852016,0.020445977027217548,0.0071796130505390465,0.10004416853189468,0.008181129582226276,,,
19,train,0.02127571545896076,0.021275715281565983,,,0.012894336134195328,,,
19,val,0.020537821309907094,0.02053782157599926,0.00753217632882297,0.09857169538736343,0.008104272186756134,,,
20,train,0.020287173134940013,0.020287173489729565,,,0.007485723588615656,,,
20,val,0.01874248044831412,0.018742480004827183,0.005915202316828072,0.09570614248514175,0.00770862540230155,,,
21,train,0.0198390930891037,0.0198390930891037,,,0.009799445979297161,,,
21,val,0.020467264311654226,0.020467263956864674,0.00649707955502284,0.10428836196660995,0.008347396738827229,,,
22,train,0.02076274227528345,0.020762742807467777,,,0.008740787394344807,,,
22,val,0.021205719028200423,0.021205718939503033,0.007874925795476884,0.1011904776096344,0.008570586331188679,,,
23,train,0.020778116370950426,0.020778116770088673,,,0.00399430189281702,,,
23,val,0.01965581661178952,0.019655816877881687,0.00784813374048099,0.09050191193819046,0.007842774502933025,,,
24,train,0.019513610218252455,0.019513610439995926,,,0.004891564138233662,,,
24,val,0.017834315697352093,0.017834315697352093,0.005925982414434354,0.08928433060646057,0.007809547241777182,,,
25,train,0.01906300087769826,0.01906300087769826,,,0.014407961629331112,,,
25,val,0.01703680342152005,0.017036803687612217,0.004476362310621577,0.09239944815635681,0.007375719025731087,,,
26,train,0.017916206093061538,0.017916206270456314,,,0.003388164797797799,,,
26,val,0.015665788735662187,0.015665788824359577,0.003957915779513617,0.0859130248427391,0.006781673524528742,,,
27,train,0.016497426976760227,0.016497427287201088,,,0.0027893565129488707,,,
