epoch,split,action_mse,continuous_loss,gripper_loss,total_loss
0,train,0.0,0.0,0.0,0.0
0,val,0.27138510204496835,0.054612141102552414,0.5715524852275848,0.6261646263301373
1,train,0.0,0.0,0.0,0.0
1,val,0.2289176129159473,0.051061736419796944,0.5688484758138657,0.6199102122336626
2,train,0.0,0.0,0.0,0.0
2,val,0.2006390378588722,0.04901547729969025,0.5571819692850113,0.6061974465847015
3,train,0.0,0.0,0.0,0.0
3,val,0.19580185129528954,0.04089190065860748,0.5241784453392029,0.5650703459978104
4,train,0.0,0.0,0.0,0.0
4,val,0.19476849692208426,0.04408235102891922,0.49383918941020966,0.5379215404391289
5,train,0.0,0.0,0.0,0.0
5,val,0.1610304315884908,0.03922976367175579,0.4574081003665924,0.4966378640383482
6,train,0.0,0.0,0.0,0.0
6,val,0.12874480940046765,0.03698506485670805,0.4198991507291794,0.45688421558588743
7,train,0.0,0.0,0.0,0.0
7,val,0.1418153161094302,0.03960217721760273,0.36190733313560486,0.4015095103532076
8,train,0.0,0.0,0.0,0.0
8,val,0.27179627191452754,0.04090842045843601,0.28994885087013245,0.33085727132856846
9,train,0.0,0.0,0.0,0.0
9,val,0.553775946299235,0.03662431798875332,0.25575004518032074,0.29237436316907406
10,train,0.0,0.0,0.0,0.0
10,val,0.9619716008504232,0.03687724843621254,0.2529981732368469,0.28987542167305946
11,train,0.0,0.0,0.0,0.0
11,val,1.4226970218476795,0.035345638170838356,0.2649412453174591,0.30028688348829746
12,train,0.0,0.0,0.0,0.0
12,val,1.710969470796131,0.030580097809433937,0.26841725409030914,0.2989973518997431
13,train,0.0,0.0,0.0,0.0
13,val,1.710214342389788,0.025340438820421696,0.257030725479126,0.2823711642995477
14,train,0.0,0.0,0.0,0.0
14,val,1.637655394417899,0.025072846561670303,0.244465634226799,0.2695384807884693
15,train,0.0,0.0,0.0,0.0
15,val,1.4054275694347562,0.02412919607013464,0.23081740736961365,0.2549466034397483
16,train,0.0,0.0,0.0,0.0
16,val,1.1985414141700381,0.02299031149595976,0.22207124531269073,0.2450615568086505
17,train,0.0,0.0,0.0,0.0
17,val,1.018218267531622,0.022800873965024948,0.21664001047611237,0.2394408844411373
18,train,0.0,0.0,0.0,0.0
18,val,0.8739016623724074,0.0211951844394207,0.20849083364009857,0.22968601807951927
19,train,0.0,0.0,0.0,0.0
19,val,0.7871145975022089,0.020271964371204376,0.20220661163330078,0.22247857600450516
20,train,0.0,0.0,0.0,0.0
20,val,0.8028786295936221,0.0203185873106122,0.19750390201807022,0.21782248932868242
21,train,0.0,0.0,0.0,0.0
21,val,0.8802465938386463,0.019389208406209946,0.19253461807966232,0.21192382648587227
22,train,0.0,0.0,0.0,0.0
22,val,0.9518159684680757,0.01890473160892725,0.18875497579574585,0.2076597074046731
23,train,0.0,0.0,0.0,0.0
23,val,1.0340837978181385,0.017975454218685627,0.1844191551208496,0.20239460933953524
24,train,0.0,0.0,0.0,0.0
24,val,1.18039489927746,0.01798382867127657,0.18185000494122505,0.19983383361250162
25,train,0.0,0.0,0.0,0.0
25,val,1.336890629359654,0.017429156228899956,0.18091614171862602,0.19834529794752598
26,train,0.0,0.0,0.0,0.0
26,val,1.4496794201078869,0.016746167093515396,0.17775997519493103,0.19450614228844643
27,train,0.0,0.0,0.0,0.0
27,val,1.5372983387538366,0.016644819639623165,0.1733909547328949,0.19003577437251806
28,train,0.0,0.0,0.0,0.0
28,val,1.628126235235305,0.017660535871982574,0.1706344187259674,0.18829495459794998
29,train,0.0,0.0,0.0,0.0
29,val,1.5992596035911923,0.01690880721434951,0.1651650071144104,0.1820738143287599
30,train,0.0,0.0,0.0,0.0
30,val,1.5118844168526786,0.01602574624121189,0.1605256162583828,0.1765513624995947
31,train,0.0,0.0,0.0,0.0
31,val,1.4270332427251906,0.015070066787302494,0.15865998715162277,0.17373005393892527
32,train,0.0,0.0,0.0,0.0
32,val,1.4295920644487654,0.014996096026152372,0.1543404385447502,0.16933653457090259
33,train,0.0,0.0,0.0,0.0
33,val,1.5380535125732422,0.015359493438154459,0.15369009971618652,0.16904959315434098
34,train,0.0,0.0,0.0,0.0
34,val,1.676047098068964,0.01479785144329071,0.15376273915171623,0.16856059059500694
35,train,0.0,0.0,0.0,0.0
35,val,1.8271813846769787,0.014825519174337387,0.14762184396386147,0.16244736313819885
36,train,0.0,0.0,0.0,0.0
36,val,1.9887583142235166,0.014305661898106337,0.1479666568338871,0.16227231873199344
37,train,0.0,0.0,0.0,0.0
37,val,2.2115076155889604,0.01279652863740921,0.14656822755932808,0.1593647561967373
38,train,0.0,0.0,0.0,0.0
38,val,2.409151168096633,0.012730089947581291,0.1431474294513464,0.1558775193989277
39,train,0.0,0.0,0.0,0.0
39,val,2.5600417455037436,0.013180505950003862,0.14172511361539364,0.1549056195653975
40,train,0.0,0.0,0.0,0.0
40,val,2.553267070225307,0.012239411938935518,0.13884319365024567,0.15108260558918118
41,train,0.0,0.0,0.0,0.0
41,val,2.576931817190988,0.011512857396155596,0.13665727898478508,0.14817013638094068
42,train,0.0,0.0,0.0,0.0
42,val,2.6204828988938105,0.011495522689074278,0.13519281893968582,0.1466883416287601
43,train,0.0,0.0,0.0,0.0
43,val,2.648847534542992,0.010862778406590223,0.13310310617089272,0.14396588457748294
44,train,0.0,0.0,0.0,0.0
44,val,2.6391612461635043,0.010491873137652874,0.1317351721227169,0.14222704526036978
45,train,0.0,0.0,0.0,0.0
45,val,2.606104396638416,0.010242302902042866,0.1314130313694477,0.14165533427149057
46,train,0.0,0.0,0.0,0.0
46,val,2.5692385718936013,0.010100284591317177,0.12888123467564583,0.138981519266963
47,train,0.0,0.0,0.0,0.0
47,val,2.557454381670271,0.00934172049164772,0.1291438601911068,0.13848558068275452
48,train,0.0,0.0,0.0,0.0
48,val,2.8100145884922574,0.008807322708889842,0.12800507619976997,0.13681239890865982
49,train,0.0,0.0,0.0,0.0
49,val,3.2163503283546087,0.008758927695453167,0.12321463413536549,0.13197356183081865
50,train,0.0,0.0,0.0,0.0
50,val,3.638856978643508,0.008371414616703987,0.12402970716357231,0.1324011217802763
51,train,0.0,0.0,0.0,0.0
51,val,3.749261038643973,0.007672156672924757,0.12217584438621998,0.12984800105914474
52,train,0.0,0.0,0.0,0.0
52,val,3.7653133755638484,0.007813970325514674,0.1287861093878746,0.13660007971338928
53,train,0.0,0.0,0.0,0.0
53,val,4.030216943650019,0.007158991415053606,0.12391488999128342,0.13107388140633702
54,train,0.0,0.0,0.0,0.0
54,val,4.409709657941546,0.006826652446761727,0.12042361497879028,0.127250267425552
55,train,0.0,0.0,0.0,0.0
55,val,4.22728393191383,0.006609815871343017,0.11631015688180923,0.12291997275315225
56,train,0.0,0.0,0.0,0.0
56,val,3.8697603316534135,0.006433263421058655,0.11671411991119385,0.1231473833322525
57,train,0.0,0.0,0.0,0.0
57,val,3.8978497641427174,0.006030349992215633,0.11332640424370766,0.11935675423592329
58,train,0.0,0.0,0.0,0.0
58,val,4.057666642325265,0.00564989703707397,0.11124745104461908,0.11689734808169305
59,train,0.0,0.0,0.0,0.0
59,val,4.275947570800781,0.005448386073112488,0.10993083566427231,0.1153792217373848
60,train,0.0,0.0,0.0,0.0
60,val,4.5522886912028,0.005217612022534013,0.10947143472731113,0.11468904674984515
61,train,0.0,0.0,0.0,0.0
61,val,4.709437506539481,0.0046025055926293135,0.10865828767418861,0.11326079326681793
62,train,0.0,0.0,0.0,0.0
62,val,4.74207269577753,0.004617382888682187,0.10709868464618921,0.1117160675348714
63,train,0.0,0.0,0.0,0.0
63,val,4.730006081717355,0.0042816734639927745,0.10563961695879698,0.10992129042278975
64,train,0.0,0.0,0.0,0.0
64,val,4.896527290344238,0.004092686576768756,0.10408095084130764,0.1081736374180764
65,train,0.0,0.0,0.0,0.0
65,val,5.063293229965937,0.004008653457276523,0.1036757118999958,0.10768436535727233
66,train,0.0,0.0,0.0,0.0
66,val,5.164978890191941,0.003965355106629431,0.10147546976804733,0.10544082487467676
67,train,0.0,0.0,0.0,0.0
67,val,5.311732019696917,0.0037999701453372836,0.10018707811832428,0.10398704826366156
68,train,0.0,0.0,0.0,0.0
68,val,5.4918687002999445,0.0036073779920116067,0.0990765318274498,0.1026839098194614
69,train,0.0,0.0,0.0,0.0
69,val,5.673724038260324,0.003428120631724596,0.09799414221197367,0.10142226284369826
70,train,0.0,0.0,0.0,0.0
70,val,5.830015091668992,0.0033872051862999797,0.09696957468986511,0.10035677987616509
71,train,0.0,0.0,0.0,0.0
71,val,5.935187203543527,0.003362440038472414,0.09627746883779764,0.09963990887627006
72,train,0.0,0.0,0.0,0.0
72,val,5.929745447067988,0.00326735177077353,0.09751390852034092,0.10078126029111445
73,train,0.0,0.0,0.0,0.0
73,val,6.194087528047108,0.003318464383482933,0.09421422705054283,0.09753269143402576
74,train,0.0,0.0,0.0,0.0
74,val,6.18520991007487,0.0031044926727190614,0.09481120761483908,0.09791570028755814
75,train,0.0,0.0,0.0,0.0
75,val,6.016082491193499,0.0033730334835126996,0.0922796381637454,0.0956526716472581
76,train,0.0,0.0,0.0,0.0
76,val,6.008760270618257,0.003101387992501259,0.09606973361223936,0.09917112160474062
77,train,0.0,0.0,0.0,0.0
77,val,6.491236096336728,0.0033068920020014048,0.09088099841028452,0.09418789041228592
78,train,0.0,0.0,0.0,0.0
78,val,7.0922613598051525,0.003108412493020296,0.09381188079714775,0.09692029329016805
79,train,0.0,0.0,0.0,0.0
79,val,7.004324458894276,0.0034304254222661257,0.09516174159944057,0.0985921670217067
80,train,0.0,0.0,0.0,0.0
80,val,6.291511808122907,0.0030391335021704435,0.08945000264793634,0.09248913615010679
81,train,0.0,0.0,0.0,0.0
81,val,6.011514254978725,0.00308066513389349,0.09405620768666267,0.09713687282055616
82,train,0.0,0.0,0.0,0.0
82,val,6.499831699189686,0.003101817681454122,0.0876561887562275,0.09075800643768162
83,train,0.0,0.0,0.0,0.0
83,val,7.239345005580357,0.0030396899674087763,0.09627565555274487,0.09931534552015364
84,train,0.0,0.0,0.0,0.0
84,val,7.214859099615188,0.0036755258915945888,0.0855394247919321,0.0892149506835267
85,train,0.0,0.0,0.0,0.0
85,val,7.018395196823847,0.0028568680863827467,0.08392100501805544,0.08677787310443819
86,train,0.0,0.0,0.0,0.0
86,val,7.061368851434617,0.003362621762789786,0.08159895986318588,0.08496158162597567
87,train,0.0,0.0,0.0,0.0
87,val,7.258271807716007,0.003012519795447588,0.08286052010953426,0.08587303990498185
88,train,0.0,0.0,0.0,0.0
88,val,7.115197953723726,0.003077985253185034,0.07960095908492804,0.08267894433811307
89,train,0.0,0.0,0.0,0.0
89,val,7.036232630411784,0.002808460616506636,0.07931494433432817,0.08212340495083481
90,train,0.0,0.0,0.0,0.0
90,val,7.255714234851656,0.003117254003882408,0.07843709550797939,0.0815543495118618
91,train,0.0,0.0,0.0,0.0
91,val,7.640429360525949,0.002683330560103059,0.08033635187894106,0.08301968243904412
92,train,0.0,0.0,0.0,0.0
92,val,7.584839139665876,0.0028133620508015156,0.0763858137652278,0.07919917581602931
93,train,0.0,0.0,0.0,0.0
93,val,7.485018957228887,0.0025507648242637515,0.07604402210563421,0.07859478692989796
94,train,0.0,0.0,0.0,0.0
94,val,7.682436171032133,0.0030057767871767282,0.07447027415037155,0.07747605093754828
95,train,0.0,0.0,0.0,0.0
95,val,7.80861927214123,0.002613401971757412,0.07516715861856937,0.07778056059032679
96,train,0.0,0.0,0.0,0.0
96,val,7.694345020112538,0.0029122771229594946,0.073040378279984,0.07595265540294349
97,train,0.0,0.0,0.0,0.0
97,val,7.632784707205636,0.002738951821811497,0.07527540437877178,0.07801435620058328
98,train,0.0,0.0,0.0,0.0
98,val,8.061212993803478,0.0025890818797051907,0.07416636869311333,0.07675545057281852
99,train,0.0,0.0,0.0,0.0
99,val,8.519361950102306,0.0026687231147661805,0.07218805886805058,0.07485678198281676
100,train,0.0,0.0,0.0,0.0
100,val,8.255579812186104,0.0024959524162113667,0.07082849368453026,0.07332444610074162
101,train,0.0,0.0,0.0,0.0
101,val,7.672837575276692,0.002408982254564762,0.07243684586137533,0.0748458281159401
102,train,0.0,0.0,0.0,0.0
102,val,7.922630491710844,0.0028139716014266014,0.06951048132032156,0.07232445292174816
103,train,0.0,0.0,0.0,0.0
103,val,8.624496459960938,0.0025410926900804043,0.06758112367242575,0.07012221636250615
104,train,0.0,0.0,0.0,0.0
104,val,8.586074374970936,0.002519943402148783,0.06660896353423595,0.06912890693638474
105,train,0.0,0.0,0.0,0.0
105,val,8.228707086472284,0.0022366215707734227,0.06401572143658996,0.06625234300736338
106,train,0.0,0.0,0.0,0.0
106,val,8.233960197085427,0.0024203414795920253,0.06346133491024375,0.06588167638983577
107,train,0.0,0.0,0.0,0.0
107,val,8.213475181942893,0.002285458496771753,0.0624907398596406,0.06477619835641235
108,train,0.0,0.0,0.0,0.0
108,val,8.150124958583287,0.0024235250893980265,0.0620924336835742,0.06451595877297223
109,train,0.0,0.0,0.0,0.0
109,val,8.414363770257859,0.0022342579322867095,0.061547969933599234,0.06378222786588594
110,train,0.0,0.0,0.0,0.0
110,val,8.568351291474842,0.0023852131562307477,0.059439134784042835,0.06182434794027358
111,train,0.0,0.0,0.0,0.0
111,val,8.616496131533669,0.002260056557133794,0.060793278738856316,0.06305333529599011
112,train,0.0,0.0,0.0,0.0
112,val,8.988279251825242,0.0022484984947368503,0.05673846509307623,0.05898696358781308
113,train,0.0,0.0,0.0,0.0
113,val,9.541830244518462,0.002336742472834885,0.06539544276893139,0.06773218524176627
114,train,0.0,0.0,0.0,0.0
114,val,9.329453967866444,0.002097799617331475,0.05616664420813322,0.058264443825464696
115,train,0.0,0.0,0.0,0.0
115,val,8.823536464146205,0.0022512663272209466,0.06049866322427988,0.06274992955150083
116,train,0.0,0.0,0.0,0.0
116,val,8.725702194940476,0.0022739790729247034,0.06149268243461847,0.06376666150754318
117,train,0.0,0.0,0.0,0.0
117,val,9.542533057076591,0.0021579566528089345,0.055633487179875374,0.05779144383268431
118,train,0.0,0.0,0.0,0.0
118,val,9.84273946852911,0.002247719094157219,0.05773497559130192,0.05998269468545914
119,train,0.0,0.0,0.0,0.0
119,val,9.38460449945359,0.0021393155911937356,0.05415625590831041,0.05629557149950415
120,train,0.0,0.0,0.0,0.0
120,val,9.035201299758185,0.0022585586993955076,0.057971300557255745,0.06022985925665125
121,train,0.0,0.0,0.0,0.0
121,val,9.379152479625883,0.002245924901217222,0.05077002802863717,0.05301595292985439
122,train,0.0,0.0,0.0,0.0
122,val,9.874033973330544,0.0026338372845202684,0.060380056500434875,0.06301389378495514
123,train,0.0,0.0,0.0,0.0
123,val,9.900460197812034,0.002906354144215584,0.04960242100059986,0.052508775144815445
124,train,0.0,0.0,0.0,0.0
124,val,9.4134156363351,0.0022446297225542367,0.05719245597720146,0.0594370856997557
125,train,0.0,0.0,0.0,0.0
125,val,9.300153732299805,0.002445452264510095,0.0534210205078125,0.055866472772322595
126,train,0.0,0.0,0.0,0.0
126,val,9.68723506019229,0.00215316069079563,0.04509921232238412,0.04725237301317975
127,train,0.0,0.0,0.0,0.0
127,val,9.876701445806594,0.002333412936422974,0.04544888576492667,0.047782298701349646
128,train,0.0,0.0,0.0,0.0
128,val,9.661060424078078,0.0019349821959622204,0.04372934438288212,0.04566432657884434
129,train,0.0,0.0,0.0,0.0
129,val,9.398465746924991,0.0020072325714863837,0.04444184247404337,0.04644907504552975
130,train,0.0,0.0,0.0,0.0
130,val,9.62200219290597,0.0020987041643820703,0.04141841782256961,0.04351712198695168
131,train,0.0,0.0,0.0,0.0
131,val,9.923559098016648,0.002098734781611711,0.045581867918372154,0.047680602699983865
132,train,0.0,0.0,0.0,0.0
132,val,9.679378146216983,0.0019346863846294582,0.039510434959083796,0.041445121343713254
133,train,0.0,0.0,0.0,0.0
133,val,9.587251118251256,0.0021906050969846547,0.04007802624255419,0.04226863133953884
134,train,0.0,0.0,0.0,0.0
134,val,9.843186878022694,0.001970271987374872,0.038408320397138596,0.04037859238451347
135,train,0.0,0.0,0.0,0.0
135,val,10.134522029331752,0.0023550204350613058,0.037504347041249275,0.03985936747631058
136,train,0.0,0.0,0.0,0.0
136,val,10.415344601585751,0.0022379947477020323,0.03677972126752138,0.039017716015223414
137,train,0.0,0.0,0.0,0.0
137,val,10.468713851202102,0.002057613804936409,0.03512786841019988,0.03718548221513629
138,train,0.0,0.0,0.0,0.0
138,val,10.600030444917225,0.001961414993274957,0.03433528309687972,0.03629669809015468
139,train,0.0,0.0,0.0,0.0
139,val,10.898653666178385,0.002240992907900363,0.03372035827487707,0.035961351182777435
140,train,0.0,0.0,0.0,0.0
140,val,10.977047602335611,0.002179266477469355,0.03297817427664995,0.03515744075411931
141,train,0.0,0.0,0.0,0.0
141,val,10.875492640904017,0.0021161570330150425,0.032691363245248795,0.03480752027826384
142,train,0.0,0.0,0.0,0.0
142,val,11.209374200730096,0.0020484927808865905,0.03165985597297549,0.03370834875386208
143,train,0.0,0.0,0.0,0.0
143,val,11.372831526256743,0.001886429963633418,0.031288659665733576,0.033175089629366994
144,train,0.0,0.0,0.0,0.0
144,val,11.349255788893927,0.001914538152050227,0.030450673308223486,0.03236521146027371
145,train,0.0,0.0,0.0,0.0
145,val,11.415178934733072,0.0019606222631409764,0.029634858015924692,0.03159548027906567
146,train,0.0,0.0,0.0,0.0
146,val,11.324080240158807,0.0018018715200014412,0.029591676779091358,0.0313935482990928
147,train,0.0,0.0,0.0,0.0
147,val,11.164262044997443,0.001993955986108631,0.02973673725500703,0.03173069324111566
148,train,0.0,0.0,0.0,0.0
148,val,11.778976258777437,0.0027087501948699355,0.027835510671138763,0.0305442608660087
149,train,0.0,0.0,0.0,0.0
149,val,12.049730755033947,0.003000516560859978,0.027744635473936796,0.030745152034796774
150,train,0.0,0.0,0.0,0.0
150,val,11.875327791486468,0.002431014203466475,0.028011235408484936,0.03044224961195141
151,train,0.0,0.0,0.0,0.0
151,val,12.019141605922155,0.0020533500937744975,0.02697694394737482,0.029030294041149318
152,train,0.0,0.0,0.0,0.0
152,val,12.627024060203915,0.002004236972425133,0.026318531949073076,0.02832276892149821
153,train,0.0,0.0,0.0,0.0
153,val,12.838454927716937,0.001734725956339389,0.02607713546603918,0.02781186142237857
154,train,0.0,0.0,0.0,0.0
154,val,12.855731509980702,0.0016716915997676551,0.025935108307749033,0.027606799907516688
155,train,0.0,0.0,0.0,0.0
155,val,13.22193363734654,0.002456453046761453,0.02599893882870674,0.028455391875468194
156,train,0.0,0.0,0.0,0.0
156,val,13.59414037068685,0.0026166633469983935,0.02580134617164731,0.028418009518645704
157,train,0.0,0.0,0.0,0.0
157,val,13.13596907116118,0.0022607853170484304,0.02551725832745433,0.02777804364450276
158,train,0.0,0.0,0.0,0.0
158,val,13.335416884649367,0.00253938976675272,0.023556658998131752,0.026096048764884472
159,train,0.0,0.0,0.0,0.0
159,val,13.64841552007766,0.0019048568792641163,0.02373507572337985,0.025639932602643967
160,train,0.0,0.0,0.0,0.0
160,val,13.504115331740607,0.00165809370810166,0.02334695402532816,0.02500504773342982
