epoch,split,action_mse,action_loss,continuous_mse,gripper_mse,mse_h0,mse_h1,mse_h2,mse_h3
0,train,0.41947321664719356,0.41947321593761444,,,0.09421303123235703,0.08579979091882706,0.07378088682889938,0.0935453251004219
0,val,0.2443117414202009,0.2443117400010427,0.12280820868909359,0.9733328819274902,0.04035523161292076,0.05473847687244415,0.04995732009410858,0.04795476794242859
1,train,0.23538821084158762,0.2353882094224294,,,0.08881860226392746,0.09016066789627075,0.09392867237329483,0.09503418952226639
1,val,0.20928275017511278,0.20928274591763815,0.1026151655241847,0.8492881655693054,0.0373067781329155,0.05504906550049782,0.03989798203110695,0.0625966340303421
2,train,0.20614710875919887,0.2061471144358317,,,0.060650575906038284,0.06445706635713577,0.06926054507493973,0.06884969025850296
2,val,0.18711623123713902,0.1871162305275599,0.08265086775645614,0.8139085173606873,0.03583561256527901,0.04954530671238899,0.05881420150399208,0.0565388984978199
3,train,0.18435503187633695,0.18435503542423248,,,0.06020226702094078,0.05810834839940071,0.06811448931694031,0.060603801161050797
3,val,0.17450423751558578,0.1745042329033216,0.07705682803255816,0.7591886520385742,0.041947897523641586,0.036337222903966904,0.051283106207847595,0.04371539130806923
4,train,0.17295273145039877,0.17295273641745249,,,0.053053293377161026,0.06012474000453949,0.06472635269165039,0.062146205455064774
4,val,0.16110706045514062,0.16110706329345703,0.07221243243354063,0.6944749355316162,0.026576364412903786,0.035902369767427444,0.03756076842546463,0.039999786764383316
5,train,0.15882073129926408,0.1588207334280014,,,0.06284201145172119,0.055727388709783554,0.06451679766178131,0.057625725865364075
5,val,0.1431300299508231,0.143130029241244,0.0656709629110992,0.607884407043457,0.02242792211472988,0.03410719335079193,0.03533238172531128,0.03767242655158043
6,train,0.13888068993886313,0.1388806849718094,,,0.04000239819288254,0.04382343962788582,0.05067703127861023,0.04446376487612724
6,val,0.12276428937911987,0.12276429186264674,0.059245425586899124,0.5038774609565735,0.024237142875790596,0.03344963863492012,0.03466487675905228,0.039930421859025955
7,train,0.11966514587402344,0.11966514339049657,,,0.0330410860478878,0.03753001615405083,0.04233343526721001,0.03852234408259392
7,val,0.10320160218647548,0.10320160041252772,0.05685904358203212,0.38125693798065186,0.022962570190429688,0.033284690231084824,0.032144781202077866,0.03492703661322594
8,train,0.0992650134222848,0.09926501164833705,,,0.02044222690165043,0.025622723624110222,0.02958177588880062,0.02640162594616413
8,val,0.08458614349365234,0.08458614597717921,0.053070069445918,0.27368253469467163,0.016243478283286095,0.031657516956329346,0.03049916960299015,0.03508605435490608
9,train,0.08272605850583031,0.08272606134414673,,,0.024002397432923317,0.030643783509731293,0.02776349149644375,0.027825510129332542
9,val,0.07464153142202468,0.07464153319597244,0.0456954522524029,0.24831800162792206,0.01720152050256729,0.0254537221044302,0.030546659603714943,0.03763419762253761
10,train,0.07431522721336001,0.07431522756814957,,,0.02568361908197403,0.026874296367168427,0.030976710841059685,0.02872101217508316
10,val,0.0749412633123852,0.07494126508633296,0.04384500657518705,0.26151880621910095,0.02750117890536785,0.028007643297314644,0.03421277180314064,0.039904821664094925
11,train,0.07400342396327428,0.07400342325369517,,,0.026815058663487434,0.0282462015748024,0.0341939777135849,0.030937612056732178
11,val,0.06852765878041585,0.06852765878041585,0.03961143751318256,0.24202494323253632,0.025925053283572197,0.027874723076820374,0.03529193252325058,0.03551758825778961
12,train,0.06754366840635027,0.06754366805156072,,,0.021503837779164314,0.02262425422668457,0.021326562389731407,0.024630213156342506
12,val,0.06240193616776239,0.06240193794171015,0.033986327315991126,0.23289556801319122,0.01720941625535488,0.02427181415259838,0.029590807855129242,0.03244893625378609
13,train,0.062288803713662286,0.062288803358872734,,,0.019125325605273247,0.022791670635342598,0.021905405446887016,0.025992410257458687
13,val,0.06026022065253485,0.06026021887858709,0.031209910831724603,0.23456203937530518,0.015921862795948982,0.022432418540120125,0.02641105465590954,0.03175561502575874
14,train,0.06010031842050098,0.06010031948486964,,,0.016105996444821358,0.02036340907216072,0.023819657042622566,0.02355263940989971
14,val,0.05727875800359817,0.057278757294019066,0.02917514244715373,0.22590045630931854,0.015382561832666397,0.02369934320449829,0.025845326483249664,0.031317923218011856
15,train,0.05677006500107901,0.05677006517847379,,,0.012292866595089436,0.023211965337395668,0.021088823676109314,0.022966235876083374
15,val,0.05480385961986724,0.05480385820070902,0.02799700666218996,0.215644970536232,0.015134082175791264,0.023664847016334534,0.025941437110304832,0.030460910871624947
16,train,0.05427584194001697,0.05427584300438563,,,0.012403778731822968,0.01610061526298523,0.019000275060534477,0.023562319576740265
16,val,0.05118864065124875,0.0511886402964592,0.02442512505998214,0.21176974475383759,0.012219235301017761,0.02116037905216217,0.02436533384025097,0.030029915273189545
17,train,0.050572787721951805,0.050572789584596954,,,0.007551779504865408,0.008799995295703411,0.00862553808838129,0.010171365924179554
17,val,0.04850810482388451,0.04850810642043749,0.022281154485729832,0.20586979389190674,0.011549382470548153,0.01981595903635025,0.022406404837965965,0.027894025668501854
18,train,0.048069492692039126,0.04806949198246002,,,0.007880737073719501,0.010480351746082306,0.014084894210100174,0.017806461080908775
