epoch,split,action_mse,action_loss,continuous_mse,gripper_mse,mse_h0,mse_h1,mse_h2,mse_h3
0,train,0.34715421059974155,0.347154218272159,,,0.09049014747142792,0.08898695558309555,0.08453257381916046,0.1079469695687294
0,val,0.2480542634662829,0.2480542691130387,0.14464104361832142,0.8685336112976074,0.07126887887716293,0.04540840536355972,0.06721124053001404,0.06996729969978333
1,train,0.23793093573778196,0.23793093264102935,,,0.08512429893016815,0.09651052206754684,0.0824216827750206,0.07863667607307434
1,val,0.1921749258399906,0.19217491981230284,0.08813651868452628,0.8164053559303284,0.04134051501750946,0.029044833034276962,0.052827175706624985,0.05469552055001259
2,train,0.18951539462670347,0.18951538895305833,,,0.056067485362291336,0.05798576399683952,0.06343686580657959,0.06274428218603134
2,val,0.18159708352913534,0.1815970800424877,0.08312395121902227,0.7724359631538391,0.03712968900799751,0.05172135680913925,0.03913791850209236,0.048512931913137436
3,train,0.1794926831238252,0.17949268237540597,,,0.051425591111183167,0.059008773416280746,0.05545879527926445,0.05500759184360504
3,val,0.15945031417043584,0.15945031384104177,0.0705617464457949,0.6927818059921265,0.02446359023451805,0.03565457463264465,0.03137689083814621,0.0407247468829155
4,train,0.1564865731834469,0.15648657005084188,,,0.05230866000056267,0.05482430383563042,0.04856033995747566,0.053785741329193115
4,val,0.14081445909084234,0.1408144570494953,0.06231486207495133,0.6118120551109314,0.019015491008758545,0.024413881823420525,0.032037556171417236,0.03702564537525177
5,train,0.1402092771601856,0.14020927422925045,,,0.037378352135419846,0.04472856968641281,0.04576611891388893,0.04927123710513115
5,val,0.12414221971554863,0.12414221747925407,0.060172607811788716,0.5079599022865295,0.019923362880945206,0.026616426184773445,0.031862545758485794,0.035921066999435425
6,train,0.11992322190363604,0.11992322645689311,,,0.03319217637181282,0.03550122678279877,0.03362967446446419,0.03508589416742325
6,val,0.10161995106173637,0.10161994962315811,0.05309975302467743,0.3927411139011383,0.02041098102927208,0.02655843459069729,0.03176138177514076,0.034553397446870804
7,train,0.09878223619962993,0.09878223397229847,,,0.02483394183218479,0.0369689054787159,0.03883649408817291,0.03944106772542
7,val,0.07984034717531133,0.07984034591599515,0.046677972500522934,0.27881455421447754,0.01440537441521883,0.022024886682629585,0.024883704259991646,0.031854745000600815
8,train,0.07927512262100564,0.07927512236331638,,,0.0166513342410326,0.024505309760570526,0.028876205906271935,0.030089009553194046
8,val,0.07491789165296053,0.07491789319013295,0.046225858541826405,0.2470701038837433,0.013146585784852505,0.02205313928425312,0.021713994443416595,0.031235484406352043
9,train,0.07496040516329887,0.07496040557560167,,,0.01751709170639515,0.019311198964715004,0.022947462275624275,0.03247971460223198
9,val,0.07201151453462759,0.07201151549816132,0.04306650115177035,0.24568162858486176,0.016142304986715317,0.024448568001389503,0.027010297402739525,0.03894837200641632
10,train,0.071138147339785,0.0711381440099917,,,0.015764212235808372,0.01765681616961956,0.028091011568903923,0.035968881100416183
10,val,0.06362016491423872,0.06362016561784242,0.035291745560243726,0.23359066247940063,0.011874436400830746,0.017779817804694176,0.0260773953050375,0.031700585037469864
11,train,0.06259482247488839,0.06259482338240271,,,0.01786091737449169,0.02837405912578106,0.027844971045851707,0.028307577595114708
11,val,0.0615111363920054,0.06151113757177403,0.034644761200373374,0.22270940244197845,0.007760228589177132,0.016622645780444145,0.02184174954891205,0.025398889556527138
12,train,0.06111812849690143,0.06111812920946824,,,0.011145240627229214,0.0186496302485466,0.01979999616742134,0.024112029001116753
12,val,0.05796162770206767,0.05796162705672415,0.03077455408250292,0.2210840880870819,0.008386161178350449,0.01738663576543331,0.021443014964461327,0.026912659406661987
13,train,0.05788588903900376,0.05788588794438462,,,0.009100526571273804,0.017029786482453346,0.01804695464670658,0.021167205646634102
13,val,0.055682145885955124,0.05568214670607918,0.0299989227593566,0.2097814828157425,0.010132523253560066,0.01885227859020233,0.0206541009247303,0.028093812987208366
14,train,0.05514147995109845,0.055141479992552804,,,0.0107879051938653,0.020217739045619965,0.022231224924325943,0.02467416785657406
14,val,0.05272321658026903,0.05272321716735238,0.027832263459761936,0.20206892490386963,0.008266055956482887,0.01704685389995575,0.018849210813641548,0.025697913020849228
15,train,0.05317228274237841,0.05317228236480763,,,0.010438065975904465,0.01792270503938198,0.015793949365615845,0.022200772538781166
15,val,0.04817278639714521,0.04817278538095324,0.024260598390052717,0.19164593517780304,0.006349148694425821,0.013825668953359127,0.0168993528932333,0.02361246384680271
16,train,0.047659828358126766,0.04765982682767667,,,0.009830208495259285,0.010189603082835674,0.015201509930193424,0.023560071364045143
16,val,0.04588003287638041,0.04588003299738232,0.02242823992855847,0.186590775847435,0.006145345978438854,0.01276085339486599,0.01728859916329384,0.02534082904458046
17,train,0.04559373210247298,0.04559373306600671,,,0.010858110152184963,0.014418674632906914,0.018489252775907516,0.024999890476465225
17,val,0.04247038991827714,0.042470390035917883,0.01933512545656413,0.18128198385238647,0.0057800463400781155,0.01154863927513361,0.016508938744664192,0.022772181779146194
18,train,0.0424087845651727,0.04240878491025222,,,0.008799325674772263,0.009099500253796577,0.015337612479925156,0.016134783625602722
18,val,0.0412938087864926,0.041293808896290626,0.018444163802390296,0.178391695022583,0.005077312234789133,0.010435668751597404,0.01626328006386757,0.020354164764285088
19,train,0.040553233211201835,0.04055323338038043,,,0.0070811002515256405,0.013252307660877705,0.012496602721512318,0.014415394514799118
19,val,0.03820691445716342,0.03820691324378315,0.015908879383156698,0.171995148062706,0.004828327335417271,0.010569627396762371,0.014632864855229855,0.020152214914560318
20,train,0.03862102422499119,0.03862102384630003,,,0.007909569889307022,0.008718516677618027,0.013342923484742641,0.015399863012135029
20,val,0.03645472476356908,0.03645472514786218,0.01451737123231093,0.16807883977890015,0.004568238742649555,0.010186094790697098,0.014138445258140564,0.0192034263163805
21,train,0.0364002359720101,0.0364002363854333,,,0.007733017671853304,0.00793472770601511,0.013200171291828156,0.017615772783756256
21,val,0.03537215612884751,0.03537215664982796,0.013385179685428739,0.16729402542114258,0.0036092328373342752,0.010171881876885891,0.014811643399298191,0.018526816740632057
22,train,0.03516004519355028,0.03516004571789189,,,0.00919191911816597,0.01090344786643982,0.010601924732327461,0.015019326470792294
22,val,0.033902633781719926,0.03390263385678592,0.012487405872282883,0.1623939871788025,0.002928812988102436,0.01027615275233984,0.013811594806611538,0.01812450960278511
23,train,0.03396271210864074,0.033962711691856384,,,0.00868432316929102,0.016527239233255386,0.019698789343237877,0.019976919516921043
