epoch,split,loss,action_mse,continuous_mse,gripper_mse,gripper_sign_accuracy,gripper_open_accuracy,gripper_close_accuracy,gripper_transition_f1,action_correlation,continuous_correlation,gripper_correlation,grad_norm,action_head_update_norm,pred_variance,target_variance,residual_dim0,pred_var_dim0,target_var_dim0,residual_dim1,pred_var_dim1,target_var_dim1,residual_dim2,pred_var_dim2,target_var_dim2,residual_dim3,pred_var_dim3,target_var_dim3,residual_dim4,pred_var_dim4,target_var_dim4,residual_dim5,pred_var_dim5,target_var_dim5,residual_dim6,pred_var_dim6,target_var_dim6
0,eval,,0.2711372971534729,0.09410464763641357,1.3333333730697632,0.6666666865348816,1.0,0.0,0.0,0.3353116512298584,0.3994118869304657,nan,,,0.15903790295124054,0.2238403707742691,0.24141208827495575,0.0008510751649737358,0.10825035721063614,0.010435670614242554,0.0001795669086277485,0.06793993711471558,0.024260548874735832,8.141463331412524e-05,0.27903246879577637,0.1302679479122162,0.00015279407671187073,0.0010006166994571686,-0.02846110425889492,0.0003820387937594205,0.010592171922326088,-0.19327163696289062,0.0030595925636589527,0.0008783875964581966,0.6666666865348816,0.0,0.8888888955116272
2,eval,,0.25723472237586975,0.07788493484258652,1.3333333730697632,0.6666666865348816,1.0,0.0,0.0,0.319449245929718,0.4528070390224457,nan,,,0.1330862045288086,0.2238403707742691,-0.10828208923339844,0.0030613671988248825,0.10825035721063614,0.012958710081875324,0.00102513178717345,0.06793993711471558,0.05952587351202965,0.0009815465891733766,0.27903246879577637,-0.0898917093873024,0.0005194383556954563,0.0010006166994571686,0.02885124646127224,0.0008842367678880692,0.010592171922326088,0.15020982921123505,0.002402277197688818,0.0008783875964581966,0.6666666865348816,0.0,0.8888888955116272
3,eval,,0.25230786204338074,0.07213696837425232,1.3333333730697632,0.6666666865348816,1.0,0.0,0.0,0.35420188307762146,0.52986741065979,nan,,,0.13330227136611938,0.2238403707742691,0.024438567459583282,0.005491890013217926,0.10825035721063614,0.0030805692076683044,0.0020938299130648375,0.06793993711471558,-0.019422458484768867,0.002003162633627653,0.27903246879577637,0.09981072694063187,0.00123937230091542,0.0010006166994571686,0.12151539325714111,0.0016035831067711115,0.010592171922326088,0.0308094322681427,0.0031377633567899466,0.0008783875964581966,0.6666666865348816,0.0,0.8888888955116272
5,eval,,0.2498834729194641,0.06930848956108093,1.3333333730697632,0.6666666865348816,1.0,0.0,0.0,0.36546826362609863,0.5504972338676453,nan,,,0.15934085845947266,0.2238403707742691,0.001094487844966352,0.011838664300739765,0.10825035721063614,-0.06296893954277039,0.009546018205583096,0.06793993711471558,-0.06629381328821182,0.0054271104745566845,0.27903246879577637,0.0926886573433876,0.005885545164346695,0.0010006166994571686,-0.013780894689261913,0.0018283327808603644,0.010592171922326088,-0.13523876667022705,0.007590924389660358,0.0008783875964581966,0.6666666865348816,0.0,0.8888888955116272
6,eval,,0.24629776179790497,0.06512517482042313,1.3333333730697632,0.6666666865348816,1.0,0.0,0.0,0.36764228343963623,0.5878381729125977,nan,,,0.15489625930786133,0.2238403707742691,-0.04363448917865753,0.01748994179069996,0.10825035721063614,0.0032168589532375336,0.014415782876312733,0.06793993711471558,0.022308150306344032,0.008675730787217617,0.27903246879577637,-0.005651332437992096,0.011824950575828552,0.0010006166994571686,-0.0954863652586937,0.0017785130767151713,0.010592171922326088,-0.07918990403413773,0.008989672176539898,0.0008783875964581966,0.6666666865348816,0.0,0.8888888955116272
7,eval,,0.06832599639892578,0.06582476943731308,0.0833333358168602,0.9791666865348816,1.0,0.9375,0.6666666666666666,0.8353451490402222,0.5781663060188293,0.9534626007080078,,,0.17693722248077393,0.2238403707742691,-0.004008364398032427,0.03833767771720886,0.10825035721063614,0.08151581883430481,0.018712874501943588,0.06793993711471558,0.03928978741168976,0.014194025658071041,0.27903246879577637,-0.08125769346952438,0.019454671069979668,0.0010006166994571686,-0.11552699655294418,0.0026465796399861574,0.010592171922326088,0.08000321686267853,0.009934130124747753,0.0008783875964581966,0.0416666679084301,0.859375,0.8888888955116272
11,eval,,0.06595072150230408,0.05610918253660202,0.125,0.96875,0.96875,0.96875,0.6666666666666666,0.8454682230949402,0.6741403341293335,0.9304841756820679,,,0.19604280591011047,0.2238403707742691,0.08803441375494003,0.01607814058661461,0.10825035721063614,0.09404537826776505,0.03342072293162346,0.06793993711471558,0.009564593434333801,0.13421204686164856,0.27903246879577637,-0.05059712007641792,0.022605761885643005,0.0010006166994571686,-0.01928802579641342,0.004775285720825195,0.010592171922326088,0.017570743337273598,0.001355647691525519,0.0008783875964581966,-0.02083333395421505,0.90234375,0.8888888955116272
12,eval,,0.06559377908706665,0.055692750960588455,0.125,0.96875,0.96875,0.96875,0.6666666666666666,0.842435896396637,0.6561374068260193,0.9304841756820679,,,0.17919185757637024,0.2238403707742691,-0.07122087478637695,0.022213803604245186,0.10825035721063614,-0.036321282386779785,0.027505112811923027,0.06793993711471558,-0.006007496267557144,0.07436740398406982,0.27903246879577637,0.024831702932715416,0.042206112295389175,0.0010006166994571686,0.0610356442630291,0.003964079078286886,0.010592171922326088,0.043895427137613297,0.010403256863355637,0.0008783875964581966,-0.02083333395421505,0.90234375,0.8888888955116272
13,eval,,0.06299956887960434,0.052666157484054565,0.125,0.96875,0.96875,0.96875,0.6666666666666666,0.8485633134841919,0.6807506680488586,0.9304841756820679,,,0.17475375533103943,0.2238403707742691,-0.05301135778427124,0.027789384126663208,0.10825035721063614,-0.06642705947160721,0.021030602976679802,0.06793993711471558,0.09859532117843628,0.08252352476119995,0.27903246879577637,0.20440375804901123,0.004917753394693136,0.0010006166994571686,-0.0173493642359972,0.006416621617972851,0.010592171922326088,-0.08972823619842529,0.0007872506394051015,0.0008783875964581966,-0.02083333395421505,0.90234375,0.8888888955116272
14,eval,,0.05296781659126282,0.04096245393157005,0.125,0.96875,0.96875,0.96875,0.6666666666666666,0.8748352527618408,0.7629096508026123,0.9304841756820679,,,0.1866503804922104,0.2238403707742691,0.06882216781377792,0.03408639505505562,0.10825035721063614,0.017664751037955284,0.019953396171331406,0.06793993711471558,-0.01075306162238121,0.08551966398954391,0.27903246879577637,-0.03366998955607414,0.0030836237128823996,0.0010006166994571686,-0.03499922901391983,0.0065391152165830135,0.010592171922326088,-0.06029048189520836,0.0004358751466497779,0.0008783875964581966,-0.02083333395421505,0.90234375,0.8888888955116272
16,eval,,0.045033302158117294,0.03864996135234833,0.0833333358168602,0.9791666865348816,0.984375,0.96875,0.6666666666666666,0.8947104215621948,0.7787569165229797,0.9531249403953552,,,0.19327695667743683,0.2238403707742691,0.00364101305603981,0.05082840472459793,0.10825035721063614,0.02210272289812565,0.024494223296642303,0.06793993711471558,-0.011815759353339672,0.1432621330022812,0.27903246879577637,0.030708996579051018,0.017541509121656418,0.0010006166994571686,0.007633073255419731,0.008162331767380238,0.010592171922326088,0.021792389452457428,0.0029900604858994484,0.0008783875964581966,0.0,0.8888888955116272,0.8888888955116272
17,eval,,0.0436110682785511,0.036990687251091,0.0833333358168602,0.9791666865348816,0.984375,0.96875,0.6666666666666666,0.8984290957450867,0.7895346283912659,0.9531249403953552,,,0.19706012308597565,0.2238403707742691,0.03943665325641632,0.058057576417922974,0.10825035721063614,-0.048644036054611206,0.025997553020715714,0.06793993711471558,-0.027020476758480072,0.14707019925117493,0.27903246879577637,0.03327910974621773,0.0011889770394191146,0.0010006166994571686,0.012885477393865585,0.0084420470520854,0.010592171922326088,-0.07765420526266098,0.00565760862082243,0.0008783875964581966,0.0,0.8888888955116272,0.8888888955116272
18,eval,,0.04213714599609375,0.03527111932635307,0.0833333358168602,0.9791666865348816,0.984375,0.96875,0.6666666666666666,0.9017139077186584,0.8019639253616333,0.9531249403953552,,,0.18853804469108582,0.2238403707742691,-0.022829569876194,0.05475860834121704,0.10825035721063614,0.043753236532211304,0.03251064941287041,0.06793993711471558,0.07060156017541885,0.1524468958377838,0.27903246879577637,0.003648698329925537,0.0063025387935340405,0.0010006166994571686,-0.009043349884450436,0.008508514612913132,0.010592171922326088,0.022533146664500237,0.0007153460173867643,0.0008783875964581966,0.0,0.8888888955116272,0.8888888955116272
23,eval,,0.03487233445048332,0.026795504614710808,0.0833333358168602,0.9791666865348816,0.984375,0.96875,0.6666666666666666,0.9191585183143616,0.8536577224731445,0.9531249403953552,,,0.19456319510936737,0.2238403707742691,0.017397413030266762,0.06452200561761856,0.10825035721063614,0.021575309336185455,0.02836296707391739,0.06793993711471558,-0.014460551552474499,0.14733564853668213,0.27903246879577637,-0.022811057046055794,0.002876552753150463,0.0010006166994571686,0.020146289840340614,0.006424382328987122,0.010592171922326088,0.04994922876358032,0.001202386454679072,0.0008783875964581966,0.0,0.8888888955116272,0.8888888955116272
24,eval,,0.03323821350932121,0.024889031425118446,0.0833333358168602,0.9791666865348816,0.984375,0.96875,0.6666666666666666,0.9234251976013184,0.8671936988830566,0.9531249403953552,,,0.19361838698387146,0.2238403707742691,0.02516189031302929,0.07487723231315613,0.10825035721063614,0.008040901273488998,0.03423389419913292,0.06793993711471558,0.05792548879981041,0.1638028621673584,0.27903246879577637,0.032198574393987656,0.0014401735970750451,0.0010006166994571686,0.004399085883051157,0.005983345676213503,0.010592171922326088,-0.014901521615684032,0.0007042934885248542,0.0008783875964581966,0.0,0.8888888955116272,0.8888888955116272
26,eval,,0.03191133216023445,0.023340996354818344,0.0833333358168602,0.9791666865348816,0.984375,0.96875,0.6666666666666666,0.9267030358314514,0.8730190992355347,0.9531249403953552,,,0.20626933872699738,0.2238403707742691,0.023030675947666168,0.10018125176429749,0.10825035721063614,0.019765019416809082,0.0468086302280426,0.06793993711471558,-0.004804304335266352,0.17767499387264252,0.27903246879577637,-0.005596864968538284,0.0028232326731085777,0.0010006166994571686,0.00483091501519084,0.0049965232610702515,0.010592171922326088,0.013672840781509876,0.0011949738254770637,0.0008783875964581966,0.0,0.8888888955116272,0.8888888955116272
27,eval,,0.030846351757645607,0.022098524495959282,0.0833333358168602,0.9791666865348816,0.984375,0.96875,0.6666666666666666,0.9292105436325073,0.8814947009086609,0.9531249403953552,,,0.20079921185970306,0.2238403707742691,-0.008472875691950321,0.0909201130270958,0.10825035721063614,0.036993831396102905,0.04698299244046211,0.06793993711471558,0.04094357788562775,0.18395034968852997,0.27903246879577637,-0.02032681182026863,0.000826625560875982,0.0010006166994571686,0.015160348266363144,0.0044348458759486675,0.010592171922326088,0.035928841680288315,0.000651397043839097,0.0008783875964581966,0.0,0.8888888955116272,0.8888888955116272
30,eval,,0.02826082706451416,0.019082071259617805,0.0833333358168602,0.9791666865348816,0.984375,0.96875,0.6666666666666666,0.9347969889640808,0.898644208908081,0.9531249403953552,,,0.1997631937265396,0.2238403707742691,-0.03306741639971733,0.09872864186763763,0.10825035721063614,-0.018339568749070168,0.041799306869506836,0.06793993711471558,0.028463860973715782,0.18232645094394684,0.27903246879577637,-0.032506972551345825,0.0008181047742255032,0.0010006166994571686,0.025181638076901436,0.005275809671729803,0.010592171922326088,0.03466438874602318,0.0006219419301487505,0.0008783875964581966,0.0,0.8888888955116272,0.8888888955116272
34,eval,,0.024537738412618637,0.014738478697836399,0.0833333358168602,0.9791666865348816,0.984375,0.96875,0.6666666666666666,0.9444401264190674,0.924362301826477,0.9531249403953552,,,0.20534265041351318,0.2238403707742691,0.05388263985514641,0.08080098778009415,0.10825035721063614,0.0066276122815907,0.04798321798443794,0.06793993711471558,0.00344715709798038,0.19338135421276093,0.27903246879577637,0.00688896281644702,0.0010131417075172067,0.0010006166994571686,-0.0011276794830337167,0.0075830742716789246,0.010592171922326088,0.05463789403438568,0.000731431704480201,0.0008783875964581966,0.0,0.8888888955116272,0.8888888955116272
