epoch,split,loss,action_mse,continuous_mse,gripper_mse,gripper_sign_accuracy,gripper_open_accuracy,gripper_close_accuracy,gripper_transition_f1,action_correlation,continuous_correlation,gripper_correlation,grad_norm,action_head_update_norm,pred_variance,target_variance,residual_dim0,pred_var_dim0,target_var_dim0,residual_dim1,pred_var_dim1,target_var_dim1,residual_dim2,pred_var_dim2,target_var_dim2,residual_dim3,pred_var_dim3,target_var_dim3,residual_dim4,pred_var_dim4,target_var_dim4,residual_dim5,pred_var_dim5,target_var_dim5,residual_dim6,pred_var_dim6,target_var_dim6
0,eval,,0.27520251274108887,0.09884738177061081,1.3333333730697632,0.6666666865348816,1.0,0.0,0.0,0.351847767829895,0.4534868597984314,nan,,,0.20003773272037506,0.2238403707742691,-0.020382488146424294,0.0005581006989814341,0.10825035721063614,0.10155782848596573,0.0007383914780803025,0.06793993711471558,-0.23486466705799103,0.00011206767521798611,0.27903246879577637,-0.02988569438457489,7.343582547036931e-05,0.0010006166994571686,-0.26333555579185486,0.0003403805894777179,0.010592171922326088,-0.11368627101182938,0.00028215444763191044,0.0008783875964581966,0.6666666865348816,0.0,0.8888888955116272
1,eval,,0.26014962792396545,0.08128571510314941,1.3333333730697632,0.6666666865348816,1.0,0.0,0.0,0.34869545698165894,0.4934529662132263,nan,,,0.12419656664133072,0.2238403707742691,0.1450607180595398,0.0025272155180573463,0.10825035721063614,0.02419423498213291,0.0017505703726783395,0.06793993711471558,0.0435020886361599,0.0002116977411787957,0.27903246879577637,0.15179811418056488,9.195749589707702e-05,0.0010006166994571686,0.0652528926730156,0.00035585512523539364,0.010592171922326088,0.08300839364528656,0.0006620030617341399,0.0008783875964581966,0.6666666865348816,0.0,0.8888888955116272
2,eval,,0.25299760699272156,0.07294166088104248,1.3333333730697632,0.6666666865348816,1.0,0.0,0.0,0.32342275977134705,0.5503308773040771,nan,,,0.1276279240846634,0.2238403707742691,-0.017755767330527306,0.0054369717836380005,0.10825035721063614,-0.058916497975587845,0.004379982594400644,0.06793993711471558,0.12419179826974869,0.001204081461764872,0.27903246879577637,-0.059848565608263016,6.990382098592818e-05,0.0010006166994571686,0.06266357004642487,8.444283594144508e-05,0.010592171922326088,0.01248186081647873,0.00028365448815748096,0.0008783875964581966,0.6666666865348816,0.0,0.8888888955116272
4,eval,,0.24699506163597107,0.06593866646289825,1.3333333730697632,0.6666666865348816,1.0,0.0,0.0,0.3687981963157654,0.5740700364112854,nan,,,0.15433473885059357,0.2238403707742691,-0.059099432080984116,0.01524258404970169,0.10825035721063614,0.043846264481544495,0.010954698547720909,0.06793993711471558,-0.07971711456775665,0.006225456018000841,0.27903246879577637,-0.048120129853487015,0.00012073855759808794,0.0010006166994571686,0.011508684605360031,0.00030558599974028766,0.010592171922326088,0.003248750464990735,3.7792298826389015e-05,0.0008783875964581966,0.6666666865348816,0.0,0.8888888955116272
6,eval,,0.24567469954490662,0.06439827382564545,1.3333333730697632,0.6666666865348816,1.0,0.0,0.0,0.38424819707870483,0.5997889041900635,nan,,,0.14073729515075684,0.2238403707742691,0.08590281754732132,0.0373213030397892,0.10825035721063614,0.005620650481432676,0.02374766208231449,0.06793993711471558,0.0621211938560009,0.018609456717967987,0.27903246879577637,0.11053711175918579,0.00012739372323267162,0.0010006166994571686,0.003500652266666293,9.640732605475932e-05,0.010592171922326088,-0.008404447697103024,0.0002129706263076514,0.0008783875964581966,0.6666666865348816,0.0,0.8888888955116272
7,eval,,0.24351012706756592,0.061872925609350204,1.3333333730697632,0.6666666865348816,1.0,0.0,0.0,0.3736858367919922,0.6127595901489258,nan,,,0.15122094750404358,0.2238403707742691,-0.06106024980545044,0.05466464161872864,0.10825035721063614,-0.050446052104234695,0.029419681057333946,0.06793993711471558,0.062299638986587524,0.025978144258260727,0.27903246879577637,-0.019260773435235023,7.70568658481352e-05,0.0010006166994571686,-0.025628497824072838,0.0003639142378233373,0.010592171922326088,-0.03254024684429169,9.336715447716415e-05,0.0008783875964581966,0.6666666865348816,0.0,0.8888888955116272
10,eval,,0.21728220582008362,0.06599590182304382,1.125,0.71875,1.0,0.15625,0.0,0.48935747146606445,0.6189994215965271,0.3314967453479767,,,0.16680660843849182,0.2238403707742691,0.14260233938694,0.08802476525306702,0.10825035721063614,0.0532827191054821,0.03601446747779846,0.06793993711471558,-0.0004661505518015474,0.04460980370640755,0.27903246879577637,0.09021421521902084,0.00018900174472946674,0.0010006166994571686,0.03255091980099678,0.0040169344283640385,0.010592171922326088,-0.0021124803461134434,6.213489541551098e-05,0.0008783875964581966,0.5625,0.1974826455116272,0.8888888955116272
14,eval,,0.1686888188123703,0.06485914438962936,0.7916666865348816,0.8020833134651184,0.953125,0.5,0.0,0.5927694439888,0.6075506806373596,0.5361186265945435,,,0.1687532216310501,0.2238403707742691,0.12036243081092834,0.058587413281202316,0.10825035721063614,0.09535211324691772,0.017119016498327255,0.06793993711471558,0.08554422110319138,0.03648537024855614,0.27903246879577637,-0.09589054435491562,0.0002918507670983672,0.0010006166994571686,0.0812593325972557,0.0033321804367005825,0.010592171922326088,0.0073469169437885284,0.00085242505883798,0.0008783875964581966,0.2708333432674408,0.6349826455116272,0.8888888955116272
18,eval,,0.1522536724805832,0.05957374349236488,0.7083333134651184,0.8229166865348816,1.0,0.46875,0.0,0.61969393491745,0.6257367730140686,0.6085805296897888,,,0.16075697541236877,0.2238403707742691,0.01246084924787283,0.02871362492442131,0.10825035721063614,0.07365783303976059,0.004963022656738758,0.06793993711471558,0.03590625897049904,0.021013770252466202,0.27903246879577637,-0.05505957826972008,0.00014813218149356544,0.0010006166994571686,-0.05113827809691429,0.0039763967506587505,0.010592171922326088,-0.002177424496039748,0.00034023376065306365,0.0008783875964581966,0.3541666567325592,0.52734375,0.8888888955116272
20,eval,,0.15128174424171448,0.058439843356609344,0.7083333134651184,0.8229166865348816,1.0,0.46875,0.0,0.6180930137634277,0.6482875943183899,0.6085805296897888,,,0.1532370001077652,0.2238403707742691,-0.011772659607231617,0.030820537358522415,0.10825035721063614,-0.05754948779940605,0.009769666008651257,0.06793993711471558,0.03239593282341957,0.02445818856358528,0.27903246879577637,-0.008738367818295956,0.0002845155540853739,0.0010006166994571686,0.08132078498601913,0.0032326860819011927,0.010592171922326088,0.003132554469630122,0.0003642812662292272,0.0008783875964581966,0.3541666567325592,0.52734375,0.8888888955116272
