epoch,split,total_loss,action_loss,action_loss_units,future_loss,future_latent_cosine_error,future_latent_mse,future_latent_cosine_error_by_horizon,future_latent_mse_by_horizon,action_mse_by_horizon,action_mse_by_dimension,spike_loss,action_mse,action_mse_units,steps,samples,parameter_count,trainable_parameter_count,lower_is_better
63,eval_same_demo_teacher_forced,0.02940478548,0.02940478548,raw_action_units,0.9932079315,0.9932079315,5.464888891,"[1.0213066339, 0.9688587189, 0.9638777375, 1.0187884569]","[5.5301947594, 5.4201965332, 5.4069237709, 5.5022416115]","[0.0069619208, 0.011590437, 0.0153284557, 0.0169538353]","[0.0020467245, 0.003929148, 0.0026169422, 0.0003661008, 0.0004854841, 0.0003111138, 0.0792051181]",0,0.02940478353,raw_action_units,2,96,769564,769564,true
64,train_single_demo,0.02943352486,0.02943352486,raw_action_units,0.9934016864,0.9934016864,5.465223312,"[1.021546483, 0.9689797759, 0.9638471007, 1.019233346]","[5.5306229591, 5.4203848839, 5.4068074226, 5.5030770302]","[0.0033327397, 0.0046408204, 0.0059987772, 0.0111429766]","[0.0026195527, 0.0060174535, 0.0059146886, 0.0004532006, 0.0004398177, 0.0002771038, 0.0282299835]",0,0.02943352326,raw_action_units,2,96,769564,769564,true
64,eval_same_demo_teacher_forced,0.02909674868,0.02909674868,raw_action_units,0.9940092166,0.9940092166,5.466523488,"[1.0220457315, 0.9693759084, 0.9639115334, 1.0207036734]","[5.5317015648, 5.4212117195, 5.4071154594, 5.5060634613]","[0.0069137639, 0.0116453012, 0.0152783124, 0.0167762246]","[0.0018269424, 0.0040249093, 0.0025296437, 0.0005567968, 0.0005153433, 0.0003668521, 0.0787533075]",0,0.02909674673,raw_action_units,2,96,769564,769564,true
65,train_single_demo,0.02913471063,0.02913471063,raw_action_units,0.993982931,0.993982931,5.466646671,"[1.0219553709, 0.9693114758, 0.9639201164, 1.0207446814]","[5.531730175, 5.421192646, 5.4072709084, 5.5063920021]","[0.0108265551, 0.0111849727, 0.0135183921, 0.0146624083]","[0.0032207428, 0.006149048, 0.0046074172, 0.0004598258, 0.0004164453, 0.0002602935, 0.0727228001]",0,0.02913470921,raw_action_units,2,96,769564,769564,true
65,eval_same_demo_teacher_forced,0.02869271487,0.02869271487,raw_action_units,0.9938032428,0.9938032428,5.466821988,"[1.0212807655, 0.9690338969, 0.9640713334, 1.0208269358]","[5.5310263634, 5.4208474159, 5.4077572823, 5.5076556206]","[0.0070286952, 0.0116386227, 0.0151299434, 0.0166787077]","[0.002098633, 0.0039636558, 0.0025237731, 0.0003992418, 0.0004875046, 0.0002345948, 0.0786255375]",0,0.02869271381,raw_action_units,2,96,769564,769564,true
66,train_single_demo,0.02880427862,0.02880427862,raw_action_units,0.9937247237,0.9937247237,5.466793537,"[1.0211443901, 0.9689351916, 0.964083612, 1.0207358599]","[5.5309205055, 5.4207038879, 5.4077529907, 5.507794857]","[0.0030978248, 0.0085675316, 0.0122840544, 0.0112155611]","[0.0029412389, 0.0059998897, 0.0041437722, 0.0004441038, 0.0004086173, 0.0002778657, 0.047323212]",0,0.02880427738,raw_action_units,2,96,769564,769564,true
66,eval_same_demo_teacher_forced,0.02851321921,0.02851321921,raw_action_units,0.9931960901,0.9931960901,5.465961456,"[1.0203872919, 0.9683693051, 0.9641043544, 1.0199232101]","[5.5298132896, 5.4195671082, 5.4077382088, 5.5067267418]","[0.0070442013, 0.011551626, 0.0151136918, 0.0167761147]","[0.0024025375, 0.0040289853, 0.0023893288, 0.0003366942, 0.0005030848, 0.0001760399, 0.0785131827]",0,0.02851321868,raw_action_units,2,96,769564,769564,true
67,train_single_demo,0.02851493905,0.02851493905,raw_action_units,0.9931629896,0.9931629896,5.465949376,"[1.0204387903, 0.9682881832, 0.9639958739, 1.0199290514]","[5.5300269127, 5.4194378853, 5.4075570107, 5.5067744255]","[0.0085262507, 0.0131530687, 0.0149354339, 0.013742567]","[0.0034058646, 0.0056102518, 0.0026836444, 0.0004538264, 0.0004315515, 0.0002704584, 0.0752697065]",0,0.0285149387,raw_action_units,2,96,769564,769564,true
67,eval_same_demo_teacher_forced,0.02827450757,0.02827450757,raw_action_units,0.9928564429,0.9928564429,5.465120951,"[1.020378232, 0.9676843286, 0.9640185237, 1.019344449]","[5.5296807289, 5.4180903435, 5.4077439308, 5.5049667358]","[0.0068769124, 0.0113992654, 0.0149514293, 0.0164581835]","[0.0018709922, 0.0038648446, 0.002375141, 0.0003973619, 0.0004635237, 0.0001967677, 0.0777814984]",0,0.02827450633,raw_action_units,2,96,769564,769564,true
68,train_single_demo,0.02871754145,0.02871754145,raw_action_units,0.9927774668,0.9927774668,5.464854399,"[1.0203033686, 0.967517674, 0.9640684128, 1.0192204714]","[5.5293335915, 5.4176898003, 5.4078974724, 5.5044951439]","[0.0078918738, 0.0086104609, 0.0141369523, 0.0154345473]","[0.0033524099, 0.0054424386, 0.0032015759, 0.0005254766, 0.0003955509, 0.0002659241, 0.0674458295]",0,0.02871753985,raw_action_units,2,96,769564,769564,true
68,eval_same_demo_teacher_forced,0.0279994756,0.0279994756,raw_action_units,0.9933304787,0.9933304787,5.465558847,"[1.0214027166, 0.9677900672, 0.9638147354, 1.0203143358]","[5.5309052467, 5.4179377556, 5.4070181847, 5.5063729286]","[0.0067604315, 0.0112031512, 0.0148845287, 0.0162448864]","[0.00166477, 0.0035219742, 0.0022217974, 0.0003915664, 0.0004646351, 0.0002056305, 0.0774423704]",0,0.02799947489,raw_action_units,2,96,769564,769564,true
69,train_single_demo,0.02804006388,0.02804006388,raw_action_units,0.9935443004,0.9935443004,5.465833346,"[1.0217801332, 0.9679923058, 0.9636072516, 1.0207976103]","[5.5315055847, 5.4181694984, 5.4063372612, 5.5073199272]","[0.0051753148, 0.0085342024, 0.0123802945, 0.0137245702]","[0.0019839709, 0.0054192822, 0.0034153245, 0.0005171747, 0.0003465401, 0.0002188559, 0.057774011]",0,0.02804006281,raw_action_units,2,96,769564,769564,true
69,eval_same_demo_teacher_forced,0.02805244302,0.02805244302,raw_action_units,0.9941535791,0.9941535791,5.467192968,"[1.0229427814, 0.9687840343, 0.962620914, 1.0222665071]","[5.533932209, 5.4197850227, 5.4039206505, 5.511133194]","[0.0070101595, 0.0114996992, 0.0149779739, 0.0163835771]","[0.0022788434, 0.0036814492, 0.0021948258, 0.0003331215, 0.0004610852, 0.0001647067, 0.0781609342]",0,0.02805244213,raw_action_units,2,96,769564,769564,true
70,train_single_demo,0.02798741373,0.02798741373,raw_action_units,0.9940072695,0.9940072695,5.4667991,"[1.022813201, 0.9687110782, 0.9624545574, 1.0220502615]","[5.533551693, 5.41954422, 5.4035248756, 5.5105743408]","[0.0045260764, 0.007761436, 0.0111089908, 0.0123398108]","[0.0021198443, 0.0043832832, 0.003399187, 0.000487273, 0.0003425083, 0.0002214038, 0.0515850484]",0,0.02798741275,raw_action_units,2,96,769564,769564,true
70,eval_same_demo_teacher_forced,0.02753951525,0.02753951525,raw_action_units,0.9931998054,0.9931998054,5.464723269,"[1.0221210718, 0.9680190086, 0.9614057541, 1.0212532282]","[5.5315737724, 5.4177794456, 5.4011058807, 5.5084342957]","[0.0067378567, 0.0112429308, 0.0147928139, 0.0161531027]","[0.0017685732, 0.0035221407, 0.002140607, 0.0003380566, 0.0004855075, 0.0001768644, 0.0771899819]",0,0.02753951436,raw_action_units,2,96,769564,769564,true
71,train_single_demo,0.02765510355,0.02765510355,raw_action_units,0.9929642677,0.9929642677,5.464100202,"[1.0218340158, 0.9677994847, 0.9612169862, 1.021006465]","[5.5308089256, 5.4172053337, 5.4007058144, 5.5076808929]","[0.0059389151, 0.0066034901, 0.0127209136, 0.0140044009]","[0.0020873398, 0.0044027711, 0.0027746458, 0.000523846, 0.0003810569, 0.0002285772, 0.0583202727]",0,0.02765510267,raw_action_units,2,96,769564,769564,true
71,eval_same_demo_teacher_forced,0.02733757719,0.02733757719,raw_action_units,0.9926341375,0.9926341375,5.463269552,"[1.0213421583, 0.9674732685, 0.9610695243, 1.0206516981]","[5.5296139717, 5.4166045189, 5.4004178047, 5.5064415932]","[0.0066879406, 0.0110605927, 0.0146501148, 0.0159341078]","[0.0015198775, 0.0034533513, 0.00201976, 0.0004028695, 0.0004526383, 0.0001859963, 0.0765478313]",0,0.02733757595,raw_action_units,2,96,769564,769564,true
72,train_single_demo,0.02735095347,0.02735095347,raw_action_units,0.9927822351,0.9927822351,5.463575681,"[1.0214452744, 0.9676327705, 0.9611932635, 1.0208576918]","[5.5298266411, 5.4169788361, 5.4006142616, 5.5068831444]","[0.0059184674, 0.0067406762, 0.0077533182, 0.0081765149]","[0.0024658574, 0.0058208616, 0.0036546441, 0.0004111686, 0.0003447955, 0.0002075818, 0.0371257998]",0,0.02735095152,raw_action_units,2,96,769564,769564,true
72,eval_same_demo_teacher_forced,0.02705461159,0.02705461159,raw_action_units,0.9934692581,0.9934692581,5.46524175,"[1.0219951868, 0.9684200287, 0.9617646337, 1.021697402]","[5.5312232971, 5.4188938141, 5.402030468, 5.5088191032]","[0.0066643115, 0.0110338703, 0.0145793734, 0.0159555003]","[0.001677357, 0.0034079179, 0.0019797471, 0.0003652643, 0.0004640605, 0.0001781172, 0.0763353854]",0,0.02705461,raw_action_units,2,96,769564,769564,true
73,train_single_demo,0.02713251362,0.02713251362,raw_action_units,0.9935455322,0.9935455322,5.465447585,"[1.0220617056, 0.9685606956, 0.9617251754, 1.0218344927]","[5.5314183235, 5.4191431999, 5.4020423889, 5.5091872215]","[0.0108065261, 0.0107022524, 0.0107143624, 0.012062449]","[0.0022398008, 0.0051338491, 0.0039886376, 0.0004393336, 0.0005168665, 0.0002393118, 0.0649419799]",0,0.02713251256,raw_action_units,2,96,769564,769564,true
73,eval_same_demo_teacher_forced,0.02679875741,0.02679875741,raw_action_units,0.9937197765,0.9937197765,5.465827624,"[1.0222254992, 0.9687010646, 0.961978972, 1.0219734907]","[5.5315742493, 5.4191889763, 5.4028344154, 5.5097136497]","[0.0066499016, 0.0110358605, 0.0145836016, 0.015826745]","[0.0018896856, 0.0032615943, 0.0018942925, 0.0003040518, 0.0004733125, 0.000158424, 0.0761868283]",0,0.02679875564,raw_action_units,2,96,769564,769564,true
74,train_single_demo,0.02682580675,0.02682580675,raw_action_units,0.9936964909,0.9936964909,5.465751966,"[1.0222582817, 0.9686472416, 0.9620632529, 1.0218173265]","[5.5315628052, 5.4190254211, 5.4029669762, 5.509452343]","[0.0039224732, 0.0092415046, 0.0133226924, 0.0151327411]","[0.002308493, 0.0044684312, 0.0028173737, 0.0004306079, 0.0003536581, 0.0001498335, 0.0623055696]",0,0.02682580551,raw_action_units,2,96,769564,769564,true
74,eval_same_demo_teacher_forced,0.02668302258,0.02668302258,raw_action_units,0.99352777,0.99352777,5.465373675,"[1.022212863, 0.9683926702, 0.9625129104, 1.0209927559]","[5.5313782692, 5.4183325768, 5.4039330482, 5.5078492165]","[0.0065304148, 0.0108645, 0.0145504251, 0.0157272611]","[0.0017417008, 0.0030044271, 0.0019826232, 0.0002680001, 0.0004749025, 0.0001720486, 0.0757833421]",0,0.02668302116,raw_action_units,2,96,769564,769564,true
75,train_single_demo,0.02670028309,0.02670028309,raw_action_units,0.993481636,0.993481636,5.46529007,"[1.0221549273, 0.9684017301, 0.9626176953, 1.0207521915]","[5.5313110352, 5.4183540344, 5.4041991234, 5.507297039]","[0.0057600555, 0.0134059489, 0.0126581565, 0.0119371451]","[0.0026112003, 0.0041342126, 0.0039201914, 0.0004376428, 0.0003753664, 0.0001872398, 0.0649164245]",0,0.02670028238,raw_action_units,2,96,769564,769564,true
75,eval_same_demo_teacher_forced,0.02642702063,0.02642702063,raw_action_units,0.9937174718,0.9937174718,5.465911229,"[1.0223844051, 0.968806088, 0.9629629254, 1.0207164288]","[5.5321335793, 5.4193263054, 5.404897213, 5.507288456]","[0.0066534975, 0.0109438403, 0.0144279525, 0.015586148]","[0.001825278, 0.0030928531, 0.0018396699, 0.0003027999, 0.0004304657, 0.0001476072, 0.0756813362]",0,0.02642701921,raw_action_units,2,96,769564,769564,true
76,train_single_demo,0.0264594083,0.0264594083,raw_action_units,0.9937852422,0.9937852422,5.466075738,"[1.0224400759, 0.9688711166, 0.9630188346, 1.0208109617]","[5.5323081017, 5.4195113182, 5.4049391747, 5.5075440407]","[0.0044450709, 0.0094978111, 0.0124182738, 0.0115022482]","[0.0020583735, 0.0027505069, 0.0033833466, 0.0003551103, 0.0004177055, 0.0001619404, 0.0571339615]",0,0.02645940724,raw_action_units,2,96,769564,769564,true
76,eval_same_demo_teacher_forced,0.02628925691,0.02628925691,raw_action_units,0.9941200813,0.9941200813,5.466403008,"[1.0225893259, 0.9691316485, 0.962866962, 1.0218924284]","[5.5321331024, 5.4197745323, 5.4041161537, 5.5095887184]","[0.0067756972, 0.0109777125, 0.0143997176, 0.0156289134]","[0.0018560468, 0.0032106189, 0.0017507992, 0.0002699374, 0.000425209, 0.0001171462, 0.0759888068]",0,0.02628925585,raw_action_units,2,96,769564,769564,true
77,train_single_demo,0.02636563157,0.02636563157,raw_action_units,0.9940384825,0.9940384825,5.466038227,"[1.0224443674, 0.9690216184, 0.9627607465, 1.0219272375]","[5.5315480232, 5.4193692207, 5.4038143158, 5.5094199181]","[0.0054233433, 0.0060548591, 0.0090636546, 0.0087732067]","[0.0021555016, 0.0046333871, 0.0023833767, 0.0004581999, 0.0003493341, 0.0001873984, 0.0411341637]",0,0.02636562997,raw_action_units,2,96,769564,769564,true
77,eval_same_demo_teacher_forced,0.02609032765,0.02609032765,raw_action_units,0.9938516021,0.9938516021,5.464896838,"[1.0222747326, 0.9687356353, 0.9625248909, 1.0218712091]","[5.5301918983, 5.4181637764, 5.4027543068, 5.5084767342]","[0.0065318872, 0.010796125, 0.0142589472, 0.0154556306]","[0.0015831701, 0.0029670501, 0.0018793363, 0.0002791807, 0.0004121096, 0.0001272231, 0.0750764608]",0,0.02609032534,raw_action_units,2,96,769564,769564,true
78,train_single_demo,0.02606797715,0.02606797715,raw_action_units,0.9938268661,0.9938268661,5.464838028,"[1.0223503113, 0.9686992764, 0.9625153542, 1.0217423439]","[5.5303826332, 5.418094635, 5.4026889801, 5.5081839561]","[0.0084619159, 0.0125411078, 0.0119281532, 0.0109081408]","[0.0021152974, 0.0031580336, 0.00279051, 0.0003743738, 0.0003914204, 0.0001553429, 0.0677338243]",0,0.02606797502,raw_action_units,2,96,769564,769564,true
78,eval_same_demo_teacher_forced,0.02585341533,0.02585341533,raw_action_units,0.993650039,0.993650039,5.464055061,"[1.0225707293, 0.9688040614, 0.96265769, 1.0205675364]","[5.5305709839, 5.4180259705, 5.4026432037, 5.5049805641]","[0.0064191767, 0.010681279, 0.0141790099, 0.0153674409]","[0.0016171614, 0.0028819665, 0.0017537698, 0.0002914383, 0.0004122751, 0.0001551381, 0.0745203346]",0,0.02585341391,raw_action_units,2,96,769564,769564,true
79,train_single_demo,0.02587813574,0.02587813574,raw_action_units,0.9936494827,0.9936494827,5.463935216,"[1.0225821733, 0.9689083099, 0.9626441598, 1.0204633474]","[5.5304660797, 5.4181370735, 5.4025788307, 5.5045571327]","[0.0027847737, 0.0100426106, 0.0122179985, 0.0138492575]","[0.0024028397, 0.003818996, 0.0028645725, 0.000413152, 0.0003394252, 0.0001674597, 0.0580591671]",0,0.02587813494,raw_action_units,2,96,769564,769564,true
79,eval_same_demo_teacher_forced,0.02576441566,0.02576441566,raw_action_units,0.9937302073,0.9937302073,5.463702043,"[1.0227457285, 0.9692571163, 0.9624648094, 1.0204533339]","[5.5304450989, 5.4183578491, 5.4020514488, 5.5039539337]","[0.0064255986, 0.0106743528, 0.0141015844, 0.0152595555]","[0.0016761428, 0.0028930407, 0.0018397734, 0.0002907991, 0.0004089448, 0.0001515473, 0.074046649]",0,0.02576441353,raw_action_units,2,96,769564,769564,true
80,train_single_demo,0.02589225086,0.02589225086,raw_action_units,0.9938187003,0.9938187003,5.463928858,"[1.0228918791, 0.9692749977, 0.9622972012, 1.0208107233]","[5.5308251381, 5.4183678627, 5.4016757011, 5.504846096]","[0.0069953948, 0.0111676268, 0.0109153567, 0.0114308456]","[0.0016575065, 0.0038022334, 0.0023190642, 0.0003421166, 0.0003777615, 0.0001635045, 0.0622289516]",0,0.02589224918,raw_action_units,2,96,769564,769564,true
80,eval_same_demo_teacher_forced,0.02550186093,0.02550186093,raw_action_units,0.9939810634,0.9939810634,5.463880221,"[1.0229150057, 0.9690826535, 0.9622589946, 1.0216675997]","[5.5303168297, 5.4175591469, 5.4013381004, 5.5063056946]","[0.0064026979, 0.0105965538, 0.0140988892, 0.0151534053]","[0.001705245, 0.0027829215, 0.0017530973, 0.0002924991, 0.0004066719, 0.0001256816, 0.0738740787]",0,0.02550185933,raw_action_units,2,96,769564,769564,true
81,train_single_demo,0.02553350603,0.02553350603,raw_action_units,0.9939916134,0.9939916134,5.463838895,"[1.0227825642, 0.9690505862, 0.9624109268, 1.0217226744]","[5.5299334526, 5.4174766541, 5.4016432762, 5.5063023567]","[0.0113413595, 0.01359409, 0.0152877951, 0.0144639211]","[0.0019688352, 0.0037018445, 0.0026288314, 0.0004455666, 0.0003895134, 0.0001627227, 0.0864052176]",0,0.02553350443,raw_action_units,2,96,769564,769564,true
81,eval_same_demo_teacher_forced,0.02535258482,0.02535258482,raw_action_units,0.9939791759,0.9939791759,5.46359539,"[1.022701025, 0.968670547, 0.9631219506, 1.0214229822]","[5.5294914246, 5.4167590141, 5.4029040337, 5.5052261353]","[0.0063537504, 0.0105275502, 0.0139765916, 0.0150168044]","[0.0015418491, 0.0026680157, 0.001679714, 0.0002966607, 0.0004024432, 0.0001261063, 0.0735659227]",0,0.02535258305,raw_action_units,2,96,769564,769564,true
82,train_single_demo,0.02537380594,0.02537380594,raw_action_units,0.993931214,0.993931214,5.463567257,"[1.0227428675, 0.968562603, 0.9631914496, 1.0212279558]","[5.5297217369, 5.416639328, 5.4030327797, 5.5048751831]","[0.003889377, 0.00842671, 0.0127266394, 0.0110713551]","[0.0016785642, 0.0032225298, 0.0030609115, 0.0003494093, 0.0003026754, 0.0001262741, 0.0544592775]",0,0.02537380443,raw_action_units,2,96,769564,769564,true
82,eval_same_demo_teacher_forced,0.0251529254,0.0251529254,raw_action_units,0.9940025806,0.9940025806,5.464036624,"[1.0228415728, 0.968606174, 0.9631598592, 1.0214024782]","[5.530582428, 5.4169425964, 5.4029755592, 5.5056452751]","[0.0063710683, 0.0105184158, 0.013939607, 0.0150147295]","[0.0016141367, 0.0026140322, 0.0017111773, 0.0002962212, 0.0003954033, 0.0001216672, 0.0734740496]",0,0.02515292451,raw_action_units,2,96,769564,769564,true
83,train_single_demo,0.02532810345,0.02532810345,raw_action_units,0.9939210018,0.9939210018,5.463851611,"[1.0225657225, 0.9686213136, 0.9630519748, 1.0214449167]","[5.529987812, 5.4168872833, 5.4028372765, 5.505695343]","[0.0064117853, 0.0096194511, 0.0117273862, 0.0151842618]","[0.0018230155, 0.0033488164, 0.0028219928, 0.0004766315, 0.0003622642, 0.0001684566, 0.0661488697]",0,0.02532810257,raw_action_units,2,96,769564,769564,true
83,eval_same_demo_teacher_forced,0.02513352782,0.02513352782,raw_action_units,0.9940523903,0.9940523903,5.464379152,"[1.0223474503, 0.968681097, 0.9626519084, 1.0225288868]","[5.5300316811, 5.4170207977, 5.4019093513, 5.5085539818]","[0.0064651947, 0.0106151989, 0.0140429474, 0.0150393406]","[0.001798199, 0.0027896313, 0.0016548714, 0.000324729, 0.0004032717, 0.0001074434, 0.0737065449]",0,0.02513352746,raw_action_units,2,96,769564,769564,true
84,train_single_demo,0.02585863012,0.02585863012,raw_action_units,0.9941745599,0.9941745599,5.464690844,"[1.0225356817, 0.968644619, 0.9626181722, 1.0228997469]","[5.5305609703, 5.4170107841, 5.4016838074, 5.5095067024]","[0.0083204051, 0.0086156139, 0.0095970798, 0.0095113674]","[0.0023651544, 0.0040970049, 0.0028048744, 0.0003174274, 0.0003839816, 0.000160317, 0.052949056]",0,0.02585862932,raw_action_units,2,96,769564,769564,true
84,eval_same_demo_teacher_forced,0.02486950656,0.02486950656,raw_action_units,0.9935157299,0.9935157299,5.463220278,"[1.0215207338, 0.967656374, 0.96305269, 1.0218330622]","[5.5283112526, 5.415222168, 5.402493, 5.5068545341]","[0.006318321, 0.010582597, 0.0139521845, 0.0149243483]","[0.0016738392, 0.0026577767, 0.0016906755, 0.0002880257, 0.0003964469, 0.0001290873, 0.0732746869]",0,0.02486950443,raw_action_units,2,96,769564,769564,true
85,train_single_demo,0.0251000716,0.0251000716,raw_action_units,0.9932255745,0.9932255745,5.462480545,"[1.0210226774, 0.9674246311, 0.9631998539, 1.0212551355]","[5.5270562172, 5.4147071838, 5.4028911591, 5.5052680969]","[0.0030593972, 0.0067968857, 0.0126350792, 0.014161774]","[0.0022437759, 0.0033464495, 0.0019998867, 0.0004563145, 0.0003260011, 0.0001957762, 0.0555747785]",0,0.02510007081,raw_action_units,2,96,769564,769564,true
85,eval_same_demo_teacher_forced,0.02538812409,0.02538812409,raw_action_units,0.9925581614,0.9925581614,5.460767428,"[1.0198955536, 0.9671006203, 0.9636538625, 1.0195826292]","[5.5240306854, 5.4141278267, 5.4042339325, 5.5006775856]","[0.0065158084, 0.0104793971, 0.0138862887, 0.0146954535]","[0.0014754626, 0.0025275876, 0.001723017, 0.0003332513, 0.0004431753, 0.0001640581, 0.0730930939]",0,0.02538812373,raw_action_units,2,96,769564,769564,true
86,train_single_demo,0.02537609699,0.02537609699,raw_action_units,0.9926790794,0.9926790794,5.461036205,"[1.0199936628, 0.9673500061, 0.9636660218, 1.0197066069]","[5.5241947174, 5.41466856, 5.4043107033, 5.5009713173]","[0.0040728273, 0.0043901573, 0.0053918958, 0.0073004812]","[0.0020405555, 0.0029705183, 0.0024250217, 0.0003424998, 0.0004658474, 0.0001473391, 0.0286301002]",0,0.02537609601,raw_action_units,2,96,769564,769564,true
86,eval_same_demo_teacher_forced,0.0246095558,0.0246095558,raw_action_units,0.9940126737,0.9940126737,5.464565913,"[1.0219482183, 0.9692394137, 0.9629945755, 1.0218685865]","[5.5292572975, 5.4189400673, 5.4031219482, 5.5069432259]","[0.0063379719, 0.0105056623, 0.0138648255, 0.0148617094]","[0.0018318677, 0.0024981641, 0.0016521392, 0.0003188044, 0.0004125057, 0.0001205145, 0.0729137957]",0,0.02460955509,raw_action_units,2,96,769564,769564,true
87,train_single_demo,0.02485593005,0.02485593005,raw_action_units,0.9942534765,0.9942534765,5.465129852,"[1.0223875046, 0.9694954753, 0.9628000855, 1.022330761]","[5.5303483009, 5.4194145203, 5.4025893211, 5.5081658363]","[0.0020167695, 0.0026531022, 0.0067549259, 0.0065943524]","[0.0016728621, 0.0028843982, 0.0023214202, 0.0004186624, 0.0003673731, 0.0002416075, 0.0236271899]",0,0.02485592947,raw_action_units,2,96,769564,769564,true
87,eval_same_demo_teacher_forced,0.02539096524,0.02539096524,raw_action_units,0.9947184722,0.9947184722,5.466851075,"[1.0231733322, 0.9702926278, 0.9619653225, 1.023442626]","[5.5331497192, 5.4212670326, 5.4010367393, 5.5119509697]","[0.0069713783, 0.0113618961, 0.0143136391, 0.0151596852]","[0.0022153328, 0.0028186461, 0.00159863, 0.0003723479, 0.0004389161, 0.0001286137, 0.0760890543]",0,0.02539096347,raw_action_units,2,96,769564,769564,true
88,train_single_demo,0.02540567455,0.02540567455,raw_action_units,0.994393448,0.994393448,5.465898037,"[1.0226980448, 0.9699873328, 0.9619101882, 1.022978425]","[5.53180933, 5.4203934669, 5.4008331299, 5.5105566978]","[0.0035917081, 0.0102417795, 0.0090967398, 0.0080595119]","[0.0015089888, 0.002571149, 0.0022868854, 0.0004455957, 0.0003968755, 0.0001666433, 0.0468559079]",0,0.02540567375,raw_action_units,2,96,769564,769564,true
88,eval_same_demo_teacher_forced,0.02441174289,0.02441174289,raw_action_units,0.9930235147,0.9930235147,5.462448915,"[1.020578742, 0.968663156, 0.962174356, 1.0206779242]","[5.5265903473, 5.4172959328, 5.4012446404, 5.5046634674]","[0.0063697901, 0.0105784414, 0.0138524538, 0.0145247653]","[0.0015071817, 0.0025747127, 0.0016951506, 0.0004799464, 0.0004109302, 0.0002399786, 0.072411634]",0,0.02441174147,raw_action_units,2,96,769564,769564,true
89,train_single_demo,0.02448341623,0.02448341623,raw_action_units,0.9928661187,0.9928661187,5.461948395,"[1.020270586, 0.9685103893, 0.9623462558, 1.020337224]","[5.5257148743, 5.4169139862, 5.4014925957, 5.503672123]","[0.0034894331, 0.0044304775, 0.0080190981, 0.0074650492]","[0.0019456201, 0.0028537384, 0.0032022221, 0.0004434657, 0.0003971256, 0.0001627474, 0.03195218]",0,0.02448341499,raw_action_units,2,96,769564,769564,true
89,eval_same_demo_teacher_forced,0.02422566836,0.02422566836,raw_action_units,0.9925856193,0.9925856193,5.460932255,"[1.0196732283, 0.9682225585, 0.9627053738, 1.0197415352]","[5.52374506, 5.4162993431, 5.4020638466, 5.5016198158]","[0.0062376726, 0.0103044817, 0.013586483, 0.014372956]","[0.0015160227, 0.0024142894, 0.001638664, 0.0003231452, 0.0004334412, 0.0001726129, 0.0713796094]",0,0.02422566641,raw_action_units,2,96,769564,769564,true
90,train_single_demo,0.02425016913,0.02425016913,raw_action_units,0.9927554528,0.9927554528,5.46122996,"[1.0199471712, 0.9683178067, 0.9626429677, 1.0201140642]","[5.5242285728, 5.4164690971, 5.4018530846, 5.5023694038]","[0.0014304548, 0.0018265398, 0.0026505881, 0.0029024354]","[0.0018598492, 0.0023179816, 0.0024998097, 0.0002741062, 0.0004315666, 0.0001402366, 0.0078939805]",0,0.02425016764,raw_action_units,2,96,769564,769564,true
90,eval_same_demo_teacher_forced,0.02405102303,0.02405102303,raw_action_units,0.993406256,0.993406256,5.462371349,"[1.0210859776, 0.9689342976, 0.9620819092, 1.0215226412]","[5.5262074471, 5.4175300598, 5.4005489349, 5.5051994324]","[0.0063350438, 0.0103351073, 0.0135513768, 0.0144264586]","[0.0017237352, 0.0023679987, 0.0015483293, 0.0003753818, 0.0004559355, 0.0001213238, 0.0715412721]",0,0.02405102196,raw_action_units,2,96,769564,769564,true
91,train_single_demo,0.02404803131,0.02404803131,raw_action_units,0.9934084415,0.9934084415,5.46224467,"[1.0211892128, 0.9688922763, 0.9619638324, 1.0215884447]","[5.526248455, 5.417289257, 5.4001998901, 5.505241394]","[0.0027422037, 0.0031861253, 0.0037492912, 0.005274348]","[0.001427716, 0.0022012983, 0.0016850587, 0.0004524179, 0.0003109684, 0.0002486306, 0.019839853]",0,0.02404803038,raw_action_units,2,96,769564,769564,true
91,eval_same_demo_teacher_forced,0.02380116408,0.02380116408,raw_action_units,0.9934320649,0.9934320649,5.46183904,"[1.0216699839, 0.969048202, 0.9615158439, 1.0214942694]","[5.5267329216, 5.4169750214, 5.3987693787, 5.5048775673]","[0.0062327995, 0.0103547499, 0.0135218063, 0.0143375173]","[0.0016808091, 0.0023729464, 0.0014637724, 0.0002533198, 0.0004110449, 0.0001343159, 0.0714658201]",0,0.02380116284,raw_action_units,2,96,769564,769564,true
92,train_single_demo,0.0238259621,0.0238259621,raw_action_units,0.9933574994,0.9933574994,5.461614609,"[1.021553874, 0.9691464305, 0.9615314007, 1.0211982727]","[5.5264163017, 5.4170928001, 5.3987183571, 5.5042319298]","[0.0117347324, 0.0112616261, 0.0128814923, 0.0140846176]","[0.0019497611, 0.0026842465, 0.0023633109, 0.0004254185, 0.0004023006, 0.0001380506, 0.0794712305]",0,0.02382596121,raw_action_units,2,96,769564,769564,true
