epoch,split,loss,action_mse,continuous_mse,gripper_mse,gripper_sign_accuracy,gripper_open_accuracy,gripper_close_accuracy,gripper_transition_f1,action_correlation,continuous_correlation,gripper_correlation,grad_norm,action_head_update_norm,pred_variance,target_variance,residual_dim0,pred_var_dim0,target_var_dim0,residual_dim1,pred_var_dim1,target_var_dim1,residual_dim2,pred_var_dim2,target_var_dim2,residual_dim3,pred_var_dim3,target_var_dim3,residual_dim4,pred_var_dim4,target_var_dim4,residual_dim5,pred_var_dim5,target_var_dim5,residual_dim6,pred_var_dim6,target_var_dim6
0,eval,,0.2595643401145935,0.08060285449028015,1.3333333730697632,0.6666666865348816,1.0,0.0,0.0,0.3052748143672943,0.4250781238079071,nan,,,0.1320669949054718,0.22385264933109283,-0.13452044129371643,0.007534760516136885,0.10770059376955032,-0.025390833616256714,0.004538571462035179,0.06782600283622742,0.09633047133684158,0.005289230961352587,0.2797382175922394,0.024859368801116943,0.00502121914178133,0.0010034433798864484,0.008998005650937557,0.0032247535418719053,0.010597898624837399,0.013075146824121475,0.005300380755215883,0.0008835040498524904,0.6666666865348816,0.0,0.8888888955116272
1,eval,,0.254223108291626,0.07437139004468918,1.3333333730697632,0.6666666865348816,1.0,0.0,0.0,0.3577648401260376,0.5062179565429688,nan,,,0.15529504418373108,0.22385264933109283,0.04599040746688843,0.009579082950949669,0.10770059376955032,0.06653306633234024,0.005237974226474762,0.06782600283622742,-0.05646267160773277,0.006462826393544674,0.2797382175922394,-0.025182513520121574,0.005083337891846895,0.0010034433798864484,0.0032648947089910507,0.0036659161560237408,0.010597898624837399,-0.05600542947649956,0.004916127305477858,0.0008835040498524904,0.6666666865348816,0.0,0.8888888955116272
3,eval,,0.2115889936685562,0.06629827618598938,1.0833333730697632,0.7291666865348816,1.0,0.1875,0.18181818181818182,0.4771614670753479,0.5775748491287231,0.36514830589294434,,,0.1630486249923706,0.22385264933109283,0.11025350540876389,0.011695914901793003,0.10770059376955032,0.044320132583379745,0.0068593514151871204,0.06782600283622742,-0.07260989397764206,0.01070207729935646,0.2797382175922394,-0.013349217362701893,0.004878754261881113,0.0010034433798864484,-0.003040046663954854,0.005120949354022741,0.010597898624837399,-0.021242067217826843,0.00467795692384243,0.0008835040498524904,0.5416666865348816,0.234375,0.8888888955116272
4,eval,,0.14456097781658173,0.05754336342215538,0.6666666865348816,0.8333333134651184,1.0,0.5,0.125,0.6389356851577759,0.6464412212371826,0.6324554681777954,,,0.15891671180725098,0.22385264933109283,0.03560652956366539,0.012732128612697124,0.10770059376955032,-0.008682750165462494,0.008476249873638153,0.06782600283622742,-0.01905967853963375,0.014700333587825298,0.2797382175922394,0.01632555015385151,0.004991575609892607,0.0010034433798864484,-0.006851760670542717,0.006157766096293926,0.010597898624837399,0.02050088159739971,0.0047337389551103115,0.0008835040498524904,0.3333333432674408,0.5555555820465088,0.8888888955116272
5,eval,,0.06222940608859062,0.051767654716968536,0.125,0.96875,1.0,0.90625,0.25,0.8499650359153748,0.7228336334228516,0.9304146766662598,,,0.15949125587940216,0.22385264933109283,-0.043334607034921646,0.016194621101021767,0.10770059376955032,-0.04330098628997803,0.01086210086941719,0.06782600283622742,0.037750210613012314,0.0227259062230587,0.2797382175922394,0.025282545015215874,0.005059137009084225,0.0010034433798864484,-0.010949313640594482,0.007131907623261213,0.010597898624837399,0.038235608488321304,0.004758740309625864,0.0008835040498524904,0.0625,0.8433159589767456,0.8888888955116272
6,eval,,0.040015287697315216,0.04668450728058815,0.0,1.0,1.0,1.0,1.0,0.9081809520721436,0.7721138596534729,0.9999997615814209,,,0.16125108301639557,0.22385264933109283,-0.09192964434623718,0.02279341034591198,0.10770059376955032,-0.03643311932682991,0.014702528715133667,0.06782600283622742,0.08072693645954132,0.04058203846216202,0.2797382175922394,0.008425752632319927,0.005164259113371372,0.0010034433798864484,0.003950668033212423,0.00830785557627678,0.010597898624837399,0.022062884643673897,0.005130130331963301,0.0008835040498524904,0.0,0.8888888955116272,0.8888888955116272
7,eval,,0.03532993048429489,0.04121825471520424,0.0,1.0,1.0,1.0,1.0,0.9190120100975037,0.7843045592308044,0.9999997615814209,,,0.16942277550697327,0.22385264933109283,-0.08168184012174606,0.0291366595774889,0.10770059376955032,0.007967841811478138,0.021843235939741135,0.06782600283622742,0.09535974264144897,0.07295677065849304,0.2797382175922394,-0.016436615958809853,0.005587859079241753,0.0010034433798864484,0.01135917380452156,0.009381200186908245,0.010597898624837399,-0.009108738042414188,0.0059247566387057304,0.0008835040498524904,0.0,0.8888888955116272,0.8888888955116272
8,eval,,0.03062482178211212,0.03572896495461464,0.0,1.0,1.0,1.0,1.0,0.9298274517059326,0.801521897315979,0.9999997615814209,,,0.18335939943790436,0.22385264933109283,-0.00947448331862688,0.031997162848711014,0.10770059376955032,0.05456874147057533,0.031746797263622284,0.06782600283622742,0.05798518285155296,0.11733809858560562,0.2797382175922394,-0.004540841560810804,0.005274651106446981,0.0010034433798864484,0.0067901317961514,0.010851191356778145,0.010597898624837399,-0.013228874653577805,0.0055051762610673904,0.0008835040498524904,0.0,0.8888888955116272,0.8888888955116272
9,eval,,0.028302570804953575,0.03301966190338135,0.0,1.0,1.0,1.0,1.0,0.9352594614028931,0.8173654079437256,0.9999997615814209,,,0.20217664539813995,0.22385264933109283,0.08049838244915009,0.03510476276278496,0.10770059376955032,0.04732444882392883,0.036118313670158386,0.06782600283622742,-0.04437238350510597,0.15644316375255585,0.2797382175922394,0.023105360567569733,0.005238048266619444,0.0010034433798864484,-0.017685117200016975,0.01261555403470993,0.010597898624837399,0.011399149894714355,0.004849543329328299,0.0008835040498524904,0.0,0.8888888955116272,0.8888888955116272
10,eval,,0.026956383138895035,0.03144910931587219,0.0,1.0,1.0,1.0,1.0,0.9390026330947876,0.8324700593948364,0.9999997615814209,,,0.21634776890277863,0.22385264933109283,0.09929069131612778,0.04219212383031845,0.10770059376955032,-0.019395483657717705,0.035832710564136505,0.06782600283622742,-0.12618376314640045,0.19185516238212585,0.2797382175922394,-0.007309568580240011,0.005011314991861582,0.0010034433798864484,0.003344951430335641,0.013671604916453362,0.010597898624837399,0.003160683438181877,0.00508273346349597,0.0008835040498524904,0.0,0.8888888955116272,0.8888888955116272
11,eval,,0.02356233447790146,0.02748939022421837,0.0,1.0,1.0,1.0,1.0,0.9492443799972534,0.8611434102058411,0.9999997615814209,,,0.21869587898254395,0.22385264933109283,0.006316758692264557,0.05519188195466995,0.10770059376955032,-0.060510750859975815,0.040896978229284286,0.06782600283622742,-0.1297427862882614,0.22380372881889343,0.2797382175922394,-0.02956688404083252,0.004436026327311993,0.0010034433798864484,0.01038903184235096,0.016308750957250595,0.010597898624837399,-0.026088714599609375,0.004535573534667492,0.0008835040498524904,0.0,0.8888888955116272,0.8888888955116272
12,eval,,0.01773654855787754,0.02069263905286789,0.0,1.0,1.0,1.0,1.0,0.9602079391479492,0.8908942341804504,0.9999997615814209,,,0.21612870693206787,0.22385264933109283,-0.06443465501070023,0.06478893011808395,0.10770059376955032,0.01598026417195797,0.04867910221219063,0.06782600283622742,-0.04788277670741081,0.2531121075153351,0.2797382175922394,0.01850857399404049,0.004188923630863428,0.0010034433798864484,-0.017545431852340698,0.01580663025379181,0.010597898624837399,0.005795036908239126,0.004512454383075237,0.0008835040498524904,0.0,0.8888888955116272,0.8888888955116272
13,eval,,0.013436390087008476,0.01567579060792923,0.0,1.0,1.0,1.0,1.0,0.9704475402832031,0.9195831418037415,0.9999997615814209,,,0.21188125014305115,0.22385264933109283,-0.03203175961971283,0.06582716852426529,0.10770059376955032,0.0688241496682167,0.05864021182060242,0.06782600283622742,0.039201099425554276,0.2549479007720947,0.2797382175922394,0.018437540158629417,0.00395244499668479,0.0010034433798864484,0.007839922793209553,0.015823733061552048,0.010597898624837399,0.037700895220041275,0.004239996429532766,0.0008835040498524904,0.0,0.8888888955116272,0.8888888955116272
14,eval,,0.010648329742252827,0.012423048727214336,0.0,1.0,1.0,1.0,1.0,0.9759558439254761,0.9344574809074402,0.9999997615814209,,,0.21169482171535492,0.22385264933109283,0.03541522100567818,0.07252150028944016,0.10770059376955032,-0.014285285957157612,0.0647011548280716,0.06782600283622742,0.04618805646896362,0.2330685257911682,0.2797382175922394,-0.041616734117269516,0.003957027569413185,0.0010034433798864484,0.018248848617076874,0.015815235674381256,0.010597898624837399,-0.0214275810867548,0.004006685223430395,0.0008835040498524904,0.0,0.8888888955116272,0.8888888955116272
16,eval,,0.008510743267834187,0.009929201565682888,0.0,1.0,1.0,1.0,1.0,0.9808908104896545,0.9482883810997009,0.9999997615814209,,,0.2178054302930832,0.22385264933109283,-0.04189122095704079,0.0933321937918663,0.10770059376955032,0.008050340227782726,0.07283788174390793,0.06782600283622742,0.017689397558569908,0.2594161331653595,0.2797382175922394,0.035034555941820145,0.003178927581757307,0.0010034433798864484,-0.01339501142501831,0.015191299840807915,0.010597898624837399,0.03315086290240288,0.002878412837162614,0.0008835040498524904,0.0,0.8888888955116272,0.8888888955116272
17,eval,,0.0068895588628947735,0.008037819527089596,0.0,1.0,1.0,1.0,1.0,0.9850671291351318,0.9610109329223633,0.9999997615814209,,,0.22586128115653992,0.22385264933109283,-0.012304973788559437,0.1040557473897934,0.10770059376955032,0.06197906658053398,0.07465283572673798,0.06782600283622742,0.0881408080458641,0.3088741898536682,0.2797382175922394,-0.03290053829550743,0.002883134176954627,0.0010034433798864484,0.007168739568442106,0.01345816906541586,0.010597898624837399,-0.020890139043331146,0.0028815388213843107,0.0008835040498524904,0.0,0.8888888955116272,0.8888888955116272
18,eval,,0.004620841704308987,0.005390980280935764,0.0,1.0,1.0,1.0,1.0,0.990303635597229,0.9764243364334106,0.9999997615814209,,,0.23407384753227234,0.22385264933109283,0.033022474497556686,0.10558192431926727,0.10770059376955032,-0.009936331771314144,0.0727640762925148,0.06782600283622742,0.005860077682882547,0.3437316119670868,0.2797382175922394,0.010441000573337078,0.0024091836530715227,0.0010034433798864484,0.01737244240939617,0.012635552324354649,0.010597898624837399,0.0008296907762996852,0.0024664546363055706,0.0008835040498524904,0.0,0.8888888955116272,0.8888888955116272
20,eval,,0.0034325765445828438,0.004004672635346651,0.0,1.0,1.0,1.0,1.0,0.9934148788452148,0.9844858050346375,0.9999997615814209,,,0.23746255040168762,0.22385264933109283,-0.01789332740008831,0.10768178850412369,0.10770059376955032,0.027339620515704155,0.0733618289232254,0.06782600283622742,-0.048954661935567856,0.3252289891242981,0.2797382175922394,-0.037382643669843674,0.0019526309333741665,0.0010034433798864484,0.005392547231167555,0.011068402789533138,0.010597898624837399,-0.026325726881623268,0.001650425954721868,0.0008835040498524904,0.0,0.8888888955116272,0.8888888955116272
