epoch,split,action_mse,action_loss,continuous_mse,gripper_mse,mse_h0,mse_h1,mse_h2,mse_h3
0,train,0.33345647652943927,0.33345647156238556,,,0.08632173389196396,0.0845898985862732,0.07971657067537308,0.0873752161860466
0,val,0.25185862609318327,0.25185862680276233,0.1279611320545276,0.995243489742279,0.07066138833761215,0.10246921330690384,0.04865424335002899,0.08246351033449173
1,train,0.2428548222496396,0.24285481870174408,,,0.07535848766565323,0.07977299392223358,0.07853003591299057,0.07391797751188278
1,val,0.19670894600096203,0.1967089424530665,0.09022170615692933,0.83563232421875,0.04458018019795418,0.039155926555395126,0.04408135637640953,0.048681434243917465
2,train,0.19655699956984746,0.19655700524648032,,,0.07344195991754532,0.07588958740234375,0.06756757199764252,0.08014024794101715
2,val,0.1776437305268787,0.17764373123645782,0.07802662470688422,0.7753464579582214,0.029168011620640755,0.045515209436416626,0.04615846276283264,0.04355349764227867
3,train,0.17513166155133927,0.17513165871302286,,,0.06605878472328186,0.06422809511423111,0.06797156482934952,0.0604579783976078
3,val,0.16595993723188127,0.1659599393606186,0.07246969950695832,0.7269013524055481,0.03532576933503151,0.044896796345710754,0.052122797816991806,0.043958570808172226
4,train,0.16260170936584473,0.16260170936584473,,,0.056216370314359665,0.05549316480755806,0.055050019174814224,0.05585341155529022
4,val,0.1455391418366205,0.14553914467493692,0.0639129273282985,0.6352963447570801,0.03315757215023041,0.02725050039589405,0.04278918728232384,0.04676013067364693
5,train,0.14254407371793473,0.14254407584667206,,,0.043591734021902084,0.04372454062104225,0.04972529411315918,0.04734526202082634
5,val,0.12447833163397652,0.12447833021481831,0.05684338564363619,0.53028804063797,0.023325538262724876,0.029720457270741463,0.03383641317486763,0.04037804156541824
6,train,0.12043507893880208,0.12043507397174835,,,0.040134843438863754,0.04139060527086258,0.03558490052819252,0.03583548218011856
6,val,0.10237027349926177,0.10237027208010356,0.05118689391141137,0.4094705581665039,0.01916409283876419,0.03192078694701195,0.029293766245245934,0.03428741171956062
7,train,0.10059520176478795,0.10059520105520885,,,0.026412220671772957,0.03310426324605942,0.034177009016275406,0.028574908152222633
7,val,0.08155041081564766,0.08155041188001633,0.04612190773089727,0.29412147402763367,0.01752663217484951,0.026034897193312645,0.030674772337079048,0.037153154611587524
8,train,0.07964721747807094,0.07964721570412318,,,0.025678275153040886,0.02631159871816635,0.03198130801320076,0.03380562737584114
8,val,0.07054055020922706,0.07054055233796437,0.03995180261942247,0.25407305359840393,0.017107434570789337,0.02544138766825199,0.03771496191620827,0.041381459683179855
9,train,0.07133150952202934,0.07133150845766068,,,0.022648172453045845,0.03191131725907326,0.03253393620252609,0.03494684398174286
9,val,0.0736809770266215,0.0736809770266215,0.04024735791608691,0.2742827236652374,0.01717483252286911,0.027468422427773476,0.04066875949501991,0.035860538482666016
10,train,0.07426590862728301,0.07426590969165166,,,0.021671714261174202,0.026380501687526703,0.03720930591225624,0.040435273200273514
10,val,0.06987950347718738,0.06987950454155605,0.03611886400418977,0.27244338393211365,0.016620593145489693,0.02328825742006302,0.03332071751356125,0.03575467690825462
11,train,0.07001230830237978,0.07001230865716934,,,0.017539234831929207,0.0236369539052248,0.03632066398859024,0.04044518247246742
11,val,0.06289484955015637,0.0628948484857877,0.032981415395624936,0.2423754334449768,0.016660859808325768,0.022191129624843597,0.02847842313349247,0.03492629900574684
12,train,0.06295670072237651,0.06295669823884964,,,0.009829540736973286,0.015790671110153198,0.022686680778861046,0.022255420684814453
12,val,0.06093617564155942,0.06093617528676987,0.030909929851380486,0.24109363555908203,0.018141938373446465,0.021923894062638283,0.026814835146069527,0.03556664660573006
13,train,0.06111439636775425,0.06111439814170202,,,0.01615913212299347,0.022062627598643303,0.025079471990466118,0.02516685426235199
13,val,0.05898278667813256,0.05898278703292211,0.028839549127345283,0.23984219133853912,0.015507529489696026,0.021692661568522453,0.028325259685516357,0.032780230045318604
14,train,0.05868341951143174,0.05868341773748398,,,0.012015938758850098,0.013217502273619175,0.019974326714873314,0.019419673830270767
14,val,0.05446272804623559,0.05446272840102514,0.02574272345130642,0.22678272426128387,0.013899535872042179,0.01913939230144024,0.02616155706346035,0.029169484972953796
15,train,0.054281986895061675,0.05428198600808779,,,0.012249532155692577,0.020427510142326355,0.02208022028207779,0.024946706369519234
15,val,0.051313874267396475,0.05131387462218603,0.023660455985615652,0.21723441779613495,0.012359202839434147,0.016904808580875397,0.02389778196811676,0.027984382584691048
16,train,0.05086904338427952,0.05086904267470042,,,0.012765356339514256,0.013857568614184856,0.020651062950491905,0.025250501930713654
16,val,0.047813580149695986,0.04781357944011688,0.021404817622775834,0.20626616477966309,0.01323669869452715,0.018347235396504402,0.023474445566534996,0.028097769245505333
