epoch,split,action_mse,action_loss,continuous_mse,gripper_mse,mse_h0,mse_h1,mse_h2,mse_h3
0,train,0.3956426577460497,0.39564265608787536,,,0.0882917195558548,0.08816418796777725,0.08308208733797073,0.09630338847637177
0,val,0.22002954698146734,0.22002954969280644,0.09732366570581992,0.9562647938728333,0.0492655411362648,0.03053128533065319,0.04674344137310982,0.04004716873168945
1,train,0.22104722790251996,0.22104723390779998,,,0.06778721511363983,0.07458239793777466,0.06619617342948914,0.08658504486083984
1,val,0.19532956575092517,0.1953295637118189,0.09048667410388589,0.8243870139122009,0.0354132317006588,0.03490488976240158,0.044440049678087234,0.040370259433984756
2,train,0.19323550919841107,0.1932355098034206,,,0.05531270056962967,0.05665099620819092,0.056935206055641174,0.06491975486278534
2,val,0.1770106781694226,0.17701067712746169,0.07825196402457853,0.7695629000663757,0.02881857380270958,0.03925943747162819,0.03586076572537422,0.05639445781707764
3,train,0.17530655251409774,0.1753065553150679,,,0.061040665954351425,0.058904532343149185,0.0555853508412838,0.0662103071808815
3,val,0.16330399764211553,0.1633039990538045,0.07198068297778566,0.7112438082695007,0.03174786642193794,0.034159380942583084,0.029824215918779373,0.046489350497722626
4,train,0.16308689547660657,0.16308689540938326,,,0.04764799773693085,0.04776892438530922,0.04527377709746361,0.05503318831324577
4,val,0.14912778811347216,0.1491277833518229,0.06822721815357606,0.6345312595367432,0.025634586811065674,0.027241308242082596,0.02912238799035549,0.042314037680625916
5,train,0.1454900870645853,0.145490089529439,,,0.04676521569490433,0.04749097675085068,0.0453067272901535,0.052383050322532654
5,val,0.12662100254144884,0.12662099905704197,0.05804087939516952,0.5381017327308655,0.015894131734967232,0.019777053967118263,0.0249487217515707,0.03717043995857239
6,train,0.12370577360454359,0.12370577368297075,,,0.03195225074887276,0.03988131135702133,0.03773648291826248,0.041913945227861404
6,val,0.10457338605608259,0.10457338541746139,0.054433710097024836,0.4054114818572998,0.012546686455607414,0.021049881353974342,0.02621222846210003,0.03532353788614273
7,train,0.10157283696913182,0.10157283505326824,,,0.025546152144670486,0.0291890949010849,0.031235896050930023,0.03500977158546448
7,val,0.08495294384490279,0.08495294420342696,0.051808503456413746,0.2838195860385895,0.01345002744346857,0.019902357831597328,0.02498006634414196,0.03534936532378197
8,train,0.0818219550570151,0.08182195676000495,,,0.02401505596935749,0.024084823206067085,0.02397424355149269,0.029506567865610123
8,val,0.07069243237488251,0.07069243482853237,0.046373202155033745,0.21660777926445007,0.013958895578980446,0.018390163779258728,0.02924133837223053,0.034288495779037476
9,train,0.0711222569745286,0.071122255529228,,,0.015604066662490368,0.0227630864828825,0.03312080353498459,0.031517501920461655
9,val,0.07106843962705225,0.07106843943658628,0.04537515466411909,0.22522811591625214,0.013316418044269085,0.017758620902895927,0.029378226026892662,0.03167801722884178
10,train,0.07093159668427661,0.07093159548546138,,,0.014315403066575527,0.017997784540057182,0.02564244344830513,0.03201315179467201
10,val,0.06706242382078242,0.06706242471149093,0.039735223477085434,0.23102562129497528,0.01045882049947977,0.01813652738928795,0.02298625372350216,0.028229838237166405
11,train,0.06591046125368964,0.06591045938824353,,,0.016519172117114067,0.014744486659765244,0.015160836279392242,0.0209263414144516
11,val,0.059491136020287536,0.05949113612112246,0.03426692580493788,0.21083642542362213,0.011863486841320992,0.020929895341396332,0.02203679084777832,0.031678687781095505
12,train,0.05993929411235609,0.059939294857414144,,,0.010351658798754215,0.012267361395061016,0.02299359254539013,0.03242301568388939
12,val,0.05726938893024187,0.05726938906468843,0.033282609384817384,0.2011900246143341,0.009392271749675274,0.02048879861831665,0.02408827655017376,0.030565639957785606
13,train,0.057159235961455154,0.05715923481865933,,,0.013958803378045559,0.017625540494918823,0.017863372340798378,0.024471646174788475
13,val,0.05598708991717575,0.0559870901468553,0.03148913639597595,0.2029748260974884,0.007134224753826857,0.016879701986908913,0.024409664794802666,0.026432478800415993
14,train,0.05581548446999457,0.055815484335548,,,0.014453673735260963,0.014631411992013454,0.018718522042036057,0.0201351847499609
14,val,0.05324594311248091,0.05324594401999524,0.029042833717539907,0.19846460223197937,0.008507565595209599,0.013911396265029907,0.02202080748975277,0.02443179115653038
15,train,0.05362281512497063,0.05362281513057257,,,0.0136102931573987,0.020771728828549385,0.02231854945421219,0.022045983001589775
15,val,0.0496747124463992,0.049674711964632336,0.026191381194318335,0.19057470560073853,0.0076630814000964165,0.013384572230279446,0.019253088161349297,0.023420847952365875
16,train,0.049500390102988796,0.04950038994613447,,,0.00991190318018198,0.010305075906217098,0.012948819436132908,0.015323997475206852
16,val,0.04659954874139083,0.046599548819817996,0.02397547949415942,0.1823439747095108,0.005776114296168089,0.013129306957125664,0.018582608550786972,0.022572727873921394
17,train,0.046692961499207,0.04669296212102238,,,0.00970770325511694,0.017706753686070442,0.02052871510386467,0.019958022981882095
17,val,0.04396835556603912,0.04396835467533061,0.021647188036392134,0.17789535224437714,0.005501562729477882,0.015231532976031303,0.019328784197568893,0.02335827797651291
18,train,0.04367381863127974,0.04367381797025078,,,0.010667117312550545,0.01093137264251709,0.011465689167380333,0.015673015266656876
18,val,0.04136879999834792,0.041368798989998665,0.019251832117636997,0.17407062649726868,0.005522856023162603,0.01340437587350607,0.01859953999519348,0.023476753383874893
19,train,0.041011289008577964,0.04101128833074319,,,0.010552582331001759,0.01010203268378973,0.009913548827171326,0.01216479204595089
19,val,0.03968245570820973,0.039682457086287044,0.0176903367585813,0.17163518071174622,0.005984441377222538,0.012555659748613834,0.017919665202498436,0.02334592677652836
20,train,0.039409871208936645,0.039409872811091574,,,0.011592577211558819,0.0115074273198843,0.017706992104649544,0.016948087140917778
20,val,0.037513731476059534,0.03751373247880685,0.01624994717227916,0.1650964468717575,0.005749108269810677,0.011526603251695633,0.01766807585954666,0.02139192447066307
21,train,0.037330115468878496,0.03733011515516984,,,0.00920180231332779,0.009457160718739033,0.018417932093143463,0.019040392711758614
21,val,0.035921763656730936,0.03592176276602243,0.014922696941842636,0.16191616654396057,0.004598103929311037,0.010545684024691582,0.01723506674170494,0.020473090931773186
22,train,0.03574016757477495,0.03574016705939644,,,0.005503842141479254,0.007591804023832083,0.008489827625453472,0.013794219121336937
22,val,0.03453881399972098,0.03453881454310919,0.013639944062257806,0.15993203222751617,0.0038639407139271498,0.010214341804385185,0.016450483351945877,0.02046213485300541
23,train,0.03441877651931648,0.03441877551376819,,,0.007909633219242096,0.00965788308531046,0.009816702455282211,0.012963599525392056
23,val,0.03308294052468207,0.033082941370575054,0.012565401731990278,0.15618817508220673,0.0035809010732918978,0.010135645046830177,0.016463598236441612,0.01946488581597805
24,train,0.033056770410752834,0.03305677091212649,,,0.005792194977402687,0.007051900960505009,0.01476393360644579,0.01455680187791586
24,val,0.03157025745936803,0.031570256971999215,0.01142689271364361,0.1524304300546646,0.0035180957056581974,0.009500809945166111,0.015249856747686863,0.018661024048924446
25,train,0.032121215189309944,0.032121215368572036,,,0.00959191843867302,0.010100744664669037,0.010637182742357254,0.01804252341389656
25,val,0.030887489032028315,0.030887488707115777,0.010911627789027989,0.15074266493320465,0.0035042997915297747,0.009430238977074623,0.015690717846155167,0.018405862152576447
26,train,0.030846473148890902,0.030846472790366723,,,0.005517530255019665,0.0072029102593660355,0.014288879930973053,0.017835868522524834
26,val,0.03025699127885632,0.03025699151973975,0.01047205738723278,0.14896659553050995,0.002706650411710143,0.009904421865940094,0.017013445496559143,0.018748220056295395
27,train,0.030126611809981496,0.030126612202117316,,,0.006489971652626991,0.007755395490676165,0.014312800951302052,0.01981279067695141
27,val,0.028852875788409012,0.028852875648360504,0.009471425088122487,0.1451415866613388,0.002728088526055217,0.008804376237094402,0.01489625871181488,0.017072027549147606
28,train,0.029261093569877453,0.029261094410168498,,,0.0062327696941792965,0.008400621823966503,0.014030261896550655,0.01962127350270748
28,val,0.028128243926772496,0.028128244414141305,0.008718847432949891,0.14458461105823517,0.0022057148162275553,0.008410572074353695,0.014495884999632835,0.016830522567033768
29,train,0.028087320542873297,0.02808732113947994,,,0.005625192075967789,0.006462458986788988,0.006588839925825596,0.009660311974585056
29,val,0.027780795276613163,0.027780795724768388,0.008561188258075466,0.14309844374656677,0.0020049058366566896,0.008613022044301033,0.015633689239621162,0.017080049961805344
30,train,0.02762872294375771,0.027628721924204576,,,0.002807413227856159,0.003355282125994563,0.0042928671464324,0.00625427532941103
30,val,0.02661059888681971,0.02661059814456262,0.00770153491369759,0.14006498456001282,0.0017556705279275775,0.00839267298579216,0.014559266157448292,0.016873685643076897
31,train,0.026833879858031307,0.026833880026089517,,,0.0033807598520070314,0.006237161811441183,0.009797066450119019,0.01190714817494154
31,val,0.02617008954958808,0.026170089821282185,0.007552557333838195,0.1378752738237381,0.0017135156085714698,0.008085044100880623,0.01405037846416235,0.016240675002336502
32,train,0.026749270302908763,0.026749270762267865,,,0.00442897155880928,0.012499842792749405,0.013179512694478035,0.015001718886196613
32,val,0.025147741360771924,0.025147741327160283,0.006750770650493602,0.135529562830925,0.001783686107955873,0.008051528595387936,0.014081173576414585,0.016036752611398697
33,train,0.025178146362304688,0.025178146479945433,,,0.0043496121652424335,0.004651412833482027,0.005198001395910978,0.006674557458609343
33,val,0.02470911499252893,0.024709115098965794,0.006334236861827473,0.1349583864212036,0.0015866621397435665,0.008119975216686726,0.013164949603378773,0.01604415290057659
34,train,0.024809298120943228,0.0248092987427586,,,0.005991409532725811,0.008437855169177055,0.008610513061285019,0.011143329553306103
34,val,0.023914180124612678,0.0239141797940982,0.005678688467014581,0.13332712650299072,0.0014824713580310345,0.007674309425055981,0.013879278674721718,0.01578681543469429
35,train,0.024398818768953022,0.024398818259176454,,,0.006345064844936132,0.012923234142363071,0.018696434795856476,0.016713010147213936
35,val,0.023620685778166117,0.02362068558209821,0.005457420464760314,0.13260027766227722,0.0015938652213662863,0.007854105904698372,0.013279814273118973,0.01583469845354557
36,train,0.02345767128736453,0.02345767142741304,,,0.004200737923383713,0.010167569853365421,0.01719946414232254,0.01564279943704605
36,val,0.02377756305206987,0.02377756281118644,0.005692843250775089,0.13228589296340942,0.001701264176517725,0.007692333776503801,0.012835368514060974,0.015412640757858753
37,train,0.023743071591943728,0.023743071034550665,,,0.003819516394287348,0.005831295158714056,0.0062852464616298676,0.007463125046342611
37,val,0.02283595307429034,0.0228359536316834,0.004972716191938768,0.13001535832881927,0.0014218330616131425,0.007385678123682737,0.013054098933935165,0.015217614360153675
38,train,0.023072338104248045,0.02307233792778693,,,0.002415504539385438,0.0031643041875213385,0.009342677891254425,0.010651905089616776
38,val,0.022169109573937897,0.022169110316194986,0.004560322093311697,0.12782183289527893,0.0013165671844035387,0.0071357241831719875,0.012667529284954071,0.015294679440557957
39,train,0.022169501799389833,0.02216950251083625,,,0.007715302519500256,0.01336691901087761,0.01508635189384222,0.016693074256181717
39,val,0.022273737685124678,0.022273736937265646,0.004847146134125069,0.12683328986167908,0.0015393337234854698,0.007302121724933386,0.012848029844462872,0.015364013612270355
40,train,0.022424622585898953,0.022424622409437833,,,0.0021913533564656973,0.0023045686539262533,0.008209336549043655,0.013333187438547611
40,val,0.021680387339197603,0.021680387148731634,0.004408274117546777,0.12531307339668274,0.0014573922380805016,0.007103354670107365,0.01257438026368618,0.015273593366146088
41,train,0.02169266033889656,0.021692659901945216,,,0.004948010668158531,0.010565820150077343,0.010131167247891426,0.014141635037958622
41,val,0.021466232959489177,0.021466233247989103,0.004223555122734979,0.12492229789495468,0.0014444703701883554,0.007155848201364279,0.012343493290245533,0.014796809293329716
42,train,0.02210299413007005,0.022102994020832212,,,0.006740004289895296,0.00884906854480505,0.009062948636710644,0.010683448985219002
42,val,0.02138131650766932,0.0213813164908635,0.0041066449678813415,0.12502934038639069,0.0016489438712596893,0.006903511472046375,0.012524934485554695,0.014768076129257679
43,train,0.021650852117323337,0.021650852223760203,,,0.003181728534400463,0.0031884871423244476,0.009923658333718777,0.012935671955347061
43,val,0.021768114620581605,0.02176811434328556,0.004083312601627161,0.12787693738937378,0.0012195969466120005,0.007183979731053114,0.012685966677963734,0.014823202975094318
44,train,0.021504788291185423,0.02150478867911979,,,0.0022940137423574924,0.0028602536767721176,0.0035951908212155104,0.006697285920381546
44,val,0.02139386915622797,0.021393869562368644,0.004119244898902252,0.12504160404205322,0.0016594676999375224,0.006956461351364851,0.012256260961294174,0.01457118894904852
45,train,0.022915140309728178,0.022915140382553403,,,0.006408662535250187,0.009514882229268551,0.012563292868435383,0.012655554339289665
45,val,0.020492584544016902,0.020492585140623545,0.0037230466259643435,0.12110981345176697,0.001275731367059052,0.006859808228909969,0.012270336039364338,0.014707240276038647
46,train,0.021191543923284775,0.021191543732818806,,,0.006643308326601982,0.01360196154564619,0.015122062526643276,0.01804191619157791
46,val,0.0223646278668167,0.022364628256151552,0.004076703044120222,0.1320921778678894,0.0013715258101001382,0.0077035026624798775,0.014103667810559273,0.015834465622901917
47,train,0.021851291871608648,0.02185129170355044,,,0.00455101951956749,0.004991395398974419,0.006064392160624266,0.006335148122161627
47,val,0.021010629754317434,0.021010629989598927,0.004477976278091471,0.1202065497636795,0.001628509140573442,0.006961374077945948,0.012586547061800957,0.014861785806715488
48,train,0.021655930253796113,0.021655929598369098,,,0.00694781169295311,0.011223316192626953,0.013006250374019146,0.014227553270757198
48,val,0.020027182873030354,0.020027182898239085,0.0037662895241131387,0.11759255826473236,0.0010945771355181932,0.0069586727768182755,0.012311159633100033,0.014385459013283253
49,train,0.02031105371346151,0.020311053665845017,,,0.004287310875952244,0.01049762312322855,0.011783694848418236,0.010316271334886551
49,val,0.02126790383704623,0.021267903851051078,0.004468430861985932,0.1220647543668747,0.0012198580661788583,0.007009413558989763,0.013255888596177101,0.01499010156840086
50,train,0.021221118582818742,0.02122111873407113,,,0.002550904406234622,0.003538715885952115,0.00546375522390008,0.008550849743187428
50,val,0.01970679347676442,0.019706794148997255,0.0037747995326450714,0.11529874056577682,0.0011459001107141376,0.006732030771672726,0.012473352253437042,0.014133636839687824
51,train,0.019679047290543865,0.0196790466771314,,,0.003356876550242305,0.010148389264941216,0.010073164477944374,0.01170429214835167
51,val,0.01955175184665766,0.01955175113521124,0.0036983225921479366,0.11467234045267105,0.0011378016788512468,0.006981974467635155,0.01212504506111145,0.014109033159911633
52,train,0.019829821048822617,0.01982982103761874,,,0.005152507685124874,0.0071105509996414185,0.009524472989141941,0.011663797311484814
52,val,0.019294540864184386,0.019294541466392968,0.003706100561733668,0.1128251925110817,0.0010156837524846196,0.006734105292707682,0.012720518745481968,0.014113220386207104
53,train,0.019385740452242974,0.019385740406026964,,,0.0013496138853952289,0.0015617662575095892,0.0023525094147771597,0.0064852237701416016
53,val,0.019831815160306774,0.01983181553843774,0.0036106457894978425,0.11715883761644363,0.0011470041936263442,0.007116501685231924,0.012851506471633911,0.014283212833106518
54,train,0.019508426350758487,0.01950842636196237,,,0.0033211810514330864,0.01000652089715004,0.014851007610559464,0.011852642521262169
54,val,0.019182478395619786,0.0191824786757168,0.0032585862985191247,0.11472582817077637,0.0016298199770972133,0.0067050280049443245,0.011610039509832859,0.0139877675101161
55,train,0.019129611137218044,0.019129611081198643,,,0.0022210986353456974,0.0028721371199935675,0.009015084244310856,0.011898270808160305
55,val,0.018388190305322634,0.018388190767482708,0.003137550006310145,0.10989203304052353,0.0009713472682051361,0.006719042081385851,0.011826707981526852,0.013664118014276028
