epoch,split,action_mse,action_loss,continuous_mse,gripper_mse,mse_h0,mse_h1,mse_h2,mse_h3
0,train,0.2742754369750059,0.2742754421736065,,,0.10365602374076843,0.117357537150383,0.11104810982942581,0.08935725688934326
0,val,0.24944578471936676,0.2494457765629417,0.14001934509724379,0.9060044288635254,0.03995615988969803,0.04097383841872215,0.04607437551021576,0.05698872730135918
1,train,0.23411197518943844,0.23411197881949575,,,0.06436038017272949,0.06825413554906845,0.060584258288145065,0.06865876913070679
1,val,0.19325037217677984,0.19325036830023715,0.08730918293197949,0.8288975954055786,0.04261025786399841,0.0408024899661541,0.04598051309585571,0.04577743634581566
2,train,0.1941114554727884,0.1941114510360517,,,0.06112173572182655,0.060731276869773865,0.06611146777868271,0.057670850306749344
2,val,0.18871619145673021,0.18871619466104006,0.08731315843760967,0.7971343994140625,0.03744173049926758,0.04892166703939438,0.044348299503326416,0.047174565494060516
3,train,0.18778874103288004,0.1877887421532681,,,0.05914154648780823,0.06179380044341087,0.05326457321643829,0.06375294923782349
3,val,0.17156608409451363,0.1715660865369596,0.07643155055120587,0.7423731684684753,0.03628603741526604,0.040593236684799194,0.037672605365514755,0.042435429990291595
4,train,0.16877510816531074,0.16877510594694237,,,0.053255051374435425,0.055322643369436264,0.055742014199495316,0.05443042516708374
4,val,0.15772382693183154,0.15772382656210346,0.06757709539184968,0.6986042261123657,0.036298200488090515,0.027611572295427322,0.03527182340621948,0.03865119069814682
5,train,0.15635289930759516,0.15635289989019696,,,0.04568483307957649,0.04830312356352806,0.0535091869533062,0.051195885986089706
5,val,0.14353702803303425,0.1435370335453435,0.0674441143249472,0.6000944972038269,0.02847522497177124,0.026031291112303734,0.034513622522354126,0.03657272085547447
6,train,0.14165528089480292,0.1416552871465683,,,0.04551449418067932,0.043177418410778046,0.04470495507121086,0.04663831368088722
6,val,0.12393766130719866,0.12393766657302255,0.06138396185512344,0.4992598593235016,0.020045697689056396,0.026301298290491104,0.03443995118141174,0.03516032174229622
7,train,0.12108112134431538,0.12108112181487836,,,0.042724426835775375,0.039182018488645554,0.041555292904376984,0.04115653038024902
7,val,0.10694127764020647,0.10694127945523513,0.05985992308706045,0.38942936062812805,0.018917100504040718,0.027646778151392937,0.03663179650902748,0.03533942997455597
8,train,0.10408329497602649,0.10408329563705544,,,0.027912694960832596,0.02676062099635601,0.02879193425178528,0.03787865489721298
8,val,0.08883851417025229,0.08883851194068006,0.0566348466090858,0.2820604741573334,0.021177304908633232,0.02404594235122204,0.03918466344475746,0.0349573977291584
9,train,0.08810226899340637,0.08810227027064875,,,0.021400218829512596,0.03199366107583046,0.04162094369530678,0.04282897710800171
9,val,0.07746596659036507,0.07746596767714149,0.04869240972523888,0.2501072883605957,0.019134538248181343,0.020896852016448975,0.03746254742145538,0.032544348388910294
10,train,0.07681091423321487,0.0768109171014083,,,0.016099143773317337,0.017583610489964485,0.029664119705557823,0.03532082960009575
10,val,0.07304999846264831,0.07304999859709489,0.042232084165637694,0.25795748829841614,0.014703663997352123,0.023981593549251556,0.03664319962263107,0.0331169031560421
11,train,0.0723182749927492,0.07231827739037966,,,0.011855026707053185,0.013378378935158253,0.02346997708082199,0.02376812882721424
11,val,0.06666857210317052,0.0666685731003159,0.03544571320526302,0.2540057599544525,0.015407471917569637,0.026006978005170822,0.035312749445438385,0.033290497958660126
12,train,0.06576902059684123,0.06576902258553002,,,0.012914436869323254,0.017021914944052696,0.02390345185995102,0.023954622447490692
12,val,0.06116393239874589,0.06116393381043484,0.0312358724574248,0.24073229730129242,0.015856899321079254,0.023710288107395172,0.03139828145503998,0.03120245598256588
13,train,0.06066210467116277,0.060662102738493366,,,0.014052134938538074,0.01915024407207966,0.020239250734448433,0.02118760347366333
13,val,0.05850179571854441,0.05850179469899127,0.030209416213134926,0.22825609147548676,0.014890526421368122,0.020884893834590912,0.027109729126095772,0.02886359766125679
14,train,0.05853488032979177,0.05853487935505415,,,0.021833078935742378,0.022323261946439743,0.03072390891611576,0.03221593052148819
14,val,0.05618834531396852,0.05618834526915299,0.028065883011246722,0.22492316365242004,0.013799278065562248,0.020371481776237488,0.025343289598822594,0.027469482272863388
15,train,0.056257726913107965,0.05625772719320498,,,0.01605239324271679,0.019825151190161705,0.021129341796040535,0.02347872592508793
15,val,0.05263363974434989,0.052633640052456604,0.025687556713819504,0.21431013941764832,0.011957266367971897,0.020593684166669846,0.02357841469347477,0.027226869016885757
16,train,0.05221388178660457,0.052213882772546065,,,0.0073844315484166145,0.010487369261682034,0.011845473200082779,0.01633295603096485
16,val,0.04863470407356893,0.04863470361420983,0.022966990519004565,0.20264098048210144,0.010569185949862003,0.019974542781710625,0.022379184141755104,0.026060475036501884
17,train,0.04831127941160274,0.0483112795180396,,,0.007503765635192394,0.009544499218463898,0.014925548806786537,0.019712457433342934
17,val,0.04584819535563763,0.04584819419603599,0.020266139258941013,0.19934049248695374,0.010102512314915657,0.019015632569789886,0.02460140734910965,0.02395896427333355
18,train,0.04683729903142255,0.0468372984544227,,,0.010831468738615513,0.012868148274719715,0.011966976337134838,0.011685047298669815
18,val,0.04330202834050458,0.043302028939912196,0.018432055794013042,0.192521870136261,0.01010596938431263,0.019011791795492172,0.02267330139875412,0.023794470354914665
19,train,0.04325203429487415,0.04325203330893265,,,0.011998617090284824,0.0183869618922472,0.022431278601288795,0.024734599515795708
19,val,0.04130834278307463,0.041308341763521494,0.016214744149086375,0.19186992943286896,0.010962619446218014,0.017577338963747025,0.022302323952317238,0.023080185055732727
20,train,0.042670533890114694,0.04267053270810529,,,0.013990630395710468,0.013535864651203156,0.019131766632199287,0.01829538680613041
20,val,0.03916148278946267,0.039161483433685806,0.01457888501075407,0.18665705621242523,0.010118765756487846,0.01525752805173397,0.019932914525270462,0.022567475214600563
21,train,0.040294576229009414,0.04029457455402927,,,0.009023673832416534,0.008630595169961452,0.012065823189914227,0.013295532204210758
21,val,0.04010021238398731,0.04010021365002582,0.013284054002724588,0.20099715888500214,0.010138291865587234,0.014564897865056992,0.020413046702742577,0.022540682926774025
22,train,0.0392245622505819,0.03922456200969847,,,0.006962169427424669,0.007704286836087704,0.009750854223966599,0.008873567916452885
22,val,0.03764694185185253,0.03764694242885238,0.013245410848564157,0.1840561330318451,0.008716951124370098,0.014090039767324924,0.020618394017219543,0.022003760561347008
23,train,0.03755206918357906,0.03755206944126832,,,0.009786227717995644,0.011605963110923767,0.014744261279702187,0.017592212185263634
23,val,0.036181530199552836,0.036181530121125675,0.011892259198551377,0.18191717565059662,0.009238745085895061,0.013956914655864239,0.019797202199697495,0.022152790799736977
24,train,0.03563178930067478,0.03563178961998538,,,0.011285987682640553,0.011401032097637653,0.01668543741106987,0.01663481630384922
24,val,0.03632762163205255,0.036327621772101054,0.011878914859456321,0.18301986157894135,0.010010960511863232,0.01411640178412199,0.018071908503770828,0.021681461483240128
25,train,0.03631199714832736,0.03631199715953124,,,0.005670832470059395,0.005918046459555626,0.011197994463145733,0.015650944784283638
25,val,0.034297456956447515,0.0342974570236708,0.01086376242650052,0.1748996078968048,0.009006035514175892,0.013588530011475086,0.018008830025792122,0.020836742594838142
26,train,0.03474517621492085,0.03474517654823629,,,0.00526353670284152,0.009573993273079395,0.011357582174241543,0.013302524574100971
26,val,0.03390783869234243,0.03390783867553661,0.010725673482132455,0.17300085723400116,0.00883548241108656,0.012779667042195797,0.018269948661327362,0.020158572122454643
27,train,0.0336476849434071,0.03364768518429054,,,0.00922480970621109,0.01388281024992466,0.015773102641105652,0.017146386206150055
27,val,0.03251941508816597,0.03251941615813657,0.009764987082841495,0.16904598474502563,0.008785918354988098,0.012482263147830963,0.017282305285334587,0.019616257399320602
28,train,0.03295300992807947,0.032953008578011866,,,0.00477196229621768,0.011271780356764793,0.016057031229138374,0.015438617207109928
28,val,0.03173727738229852,0.03173727769600718,0.009201667950643847,0.16695092618465424,0.008048776537179947,0.012439602054655552,0.016728905960917473,0.019596809521317482
29,train,0.03150496662111211,0.031504966769563526,,,0.004746899474412203,0.007174944970756769,0.008804066106677055,0.008086951449513435
29,val,0.031687251786540326,0.03168725112551137,0.008747884324596574,0.16932347416877747,0.00836494192481041,0.012375683523714542,0.01695176213979721,0.01918935775756836
30,train,0.03156989391585042,0.031569893658161166,,,0.007750913966447115,0.013011188246309757,0.015848055481910706,0.015954134985804558
30,val,0.030098449018664826,0.030098449752519005,0.008204897904458145,0.1614597737789154,0.007839293219149113,0.012026314623653889,0.01590081676840782,0.01865202561020851
31,train,0.03016820778524069,0.03016820742111457,,,0.010256770066916943,0.017063427716493607,0.019706882536411285,0.018811184912919998
31,val,0.030826869763826068,0.03082686956775816,0.007990155407848457,0.1678471863269806,0.008147263899445534,0.012097409926354885,0.015767807140946388,0.018214289098978043
32,train,0.030396789177916102,0.030396789743712075,,,0.008792156353592873,0.011129035614430904,0.011358221061527729,0.013013441115617752
