epoch,split,action_mse,action_loss,continuous_mse,gripper_mse,mse_h0,mse_h1,mse_h2,mse_h3
0,train,0.34485976384403494,0.3448597674674176,,,0.11521538347005844,0.1306132972240448,0.10807286202907562,0.13570085167884827
0,val,0.2465399884163065,0.24653999285495026,0.14907714476188025,0.8313170671463013,0.027085760608315468,0.05859187990427017,0.054239582270383835,0.058127183467149734
1,train,0.2357232114101978,0.23572320760564602,,,0.060496192425489426,0.07350867986679077,0.07841368764638901,0.06580144912004471
1,val,0.1980378432114436,0.19803784248676706,0.09524626936763525,0.8147873282432556,0.038905639201402664,0.05079716444015503,0.043293606489896774,0.05146976187825203
2,train,0.19809128085892977,0.19809127963603812,,,0.07352950423955917,0.0663343220949173,0.07474923878908157,0.06892580538988113
2,val,0.1826173498275432,0.18261734713265237,0.08789808706690867,0.7509329915046692,0.04633757844567299,0.03571300208568573,0.050361476838588715,0.03439197316765785
3,train,0.18178565306504085,0.18178565388030193,,,0.05736848711967468,0.07092322409152985,0.06327167898416519,0.07522763311862946
3,val,0.16231463817839928,0.16231463326418655,0.07536796177737415,0.683994710445404,0.027916710823774338,0.027096886187791824,0.047512322664260864,0.03390923887491226
4,train,0.15916391274124655,0.15916390970666358,,,0.05267936736345291,0.05384683236479759,0.05339493229985237,0.050160061568021774
4,val,0.14337743451892423,0.1433774340660014,0.07093102779860298,0.5780558586120605,0.016872292384505272,0.024726977571845055,0.03165707364678383,0.03537261486053467
5,train,0.14098861079810238,0.14098860925816475,,,0.04382409527897835,0.04556722193956375,0.05016982927918434,0.04679228365421295
5,val,0.12610862175382018,0.12610861960243672,0.0682990679051727,0.4729660451412201,0.018882010132074356,0.01759427785873413,0.026614513248205185,0.029616069048643112
6,train,0.1226977084545379,0.12269771384431961,,,0.034975565969944,0.0399438701570034,0.03819115832448006,0.04106653854250908
6,val,0.10249693125576959,0.10249693073490833,0.06250054358194272,0.3424752354621887,0.016421684995293617,0.013391937129199505,0.026321440935134888,0.02914053574204445
7,train,0.09908975873674665,0.09908976183926806,,,0.02573992870748043,0.03473678603768349,0.03633265942335129,0.0329536534845829
7,val,0.08329129001652216,0.08329128997122988,0.05850283366938432,0.2320219874382019,0.012111309915781021,0.014238851144909859,0.022743478417396545,0.029891377314925194
