epoch,split,action_mse,action_loss,continuous_mse,gripper_mse,mse_h0,mse_h1,mse_h2,mse_h3
0,train,0.40011729512895855,0.40011728803316754,,,0.11410558968782425,0.0755259245634079,0.08353275060653687,0.10360896587371826
0,val,0.2308728127252488,0.2308728148539861,0.11595447408035398,0.9203829169273376,0.04594409465789795,0.05417491868138313,0.0533638633787632,0.04440620169043541
1,train,0.2265485581897554,0.2265485574801763,,,0.06596750766038895,0.060981303453445435,0.0689377412199974,0.07184455543756485
1,val,0.20083136217934744,0.2008313685655594,0.09258046109850208,0.8503367304801941,0.049046099185943604,0.03513862565159798,0.04700944945216179,0.05110417306423187
2,train,0.20101336070469447,0.2010133614142736,,,0.06964617222547531,0.05579719319939613,0.057616669684648514,0.05450645461678505
2,val,0.18476010788054692,0.18476010859012604,0.08545547816902399,0.7805879712104797,0.04916442558169365,0.04051428288221359,0.03942712023854256,0.040966447442770004
3,train,0.18137956233251662,0.18137956658999124,,,0.0639081671833992,0.05837799608707428,0.06754572689533234,0.06765268743038177
3,val,0.16464211259569442,0.1646421104669571,0.07264179425934951,0.7166439890861511,0.042505454272031784,0.038001127541065216,0.037906963378190994,0.04222358390688896
4,train,0.16275663602919804,0.16275663673877716,,,0.05616306886076927,0.05517471209168434,0.06228728964924812,0.05989404395222664
4,val,0.15502402044477917,0.15502402186393738,0.07168790511786938,0.6550406813621521,0.03710167109966278,0.03329582139849663,0.04385652765631676,0.04619154706597328
5,train,0.15251630260830834,0.15251630047957102,,,0.05086882412433624,0.04562212899327278,0.05834905430674553,0.05186844244599342
5,val,0.1362787371590024,0.1362787385781606,0.06689941875326137,0.5525546669960022,0.030495302751660347,0.028616739436984062,0.03688793629407883,0.04361194744706154
6,train,0.13245282570521036,0.13245282570521036,,,0.03800977021455765,0.03480355069041252,0.050043776631355286,0.04626723751425743
6,val,0.1148841693287804,0.11488417039314906,0.06134369115655621,0.43612709641456604,0.026289643719792366,0.03440617397427559,0.03178572282195091,0.03928789496421814
7,train,0.11259742010207403,0.11259741832812627,,,0.032182615250349045,0.033129360526800156,0.03765367344021797,0.033723242580890656
7,val,0.10000479789007277,0.10000479966402054,0.06108098911742369,0.3335476815700531,0.025769943371415138,0.03384828940033913,0.032242681831121445,0.03620124235749245
